N	2gram	Vygotskiy__2	Psycholo
1	в том	33	37
2	и в	15	32
3	и что	8	22
4	том что	27	21
5	потому что	7	21
6	таким образом	14	21
7	то что	20	21
8	что в	14	20
9	может быть	9	18
10	так же	4	18
11	точки зрения	26	17
12	что и	2	17
13	не может	9	17
14	самом деле	6	16
15	что она	3	16
16	того чтобы	12	14
17	то же	5	13
18	в этом	19	13
19	при этом	3	13
20	для того	10	13
21	что он	12	13
22	в самом	11	12
23	заключается в	8	12
24	не только	15	12
25	по себе	7	12
26	с и	4	12
27	если мы	6	12
28	так как	4	12
29	на то	6	11
30	было бы	10	11
31	с тем	1	11
32	в основе	3	11
33	когда он	3	10
34	с точки	18	10
35	при помощи	4	10
36	но и	10	10
37	же точно	1	10
38	как и	6	10
39	и не	7	10
40	как в	4	9
41	никогда не	8	9
42	что при	3	9
43	тем что	2	9
44	что все	4	9
45	в своих	1	9
46	на деле	5	8
47	с таким	6	8
48	той же	2	8
49	что это	6	8
50	не в	8	8
51	того что	17	8
52	в сущности	9	7
53	что они	3	7
54	и как	2	7
55	говорит что	5	7
56	все эти	3	7
57	такой же	1	7
58	и его	4	7
59	к тому	7	7
60	можно было	5	7
61	только в	4	7
62	мы знаем	7	7
63	что для	3	7
64	а не	3	7
65	в психологии	1	7
66	сказать что	6	7
67	что если	2	6
68	в этой	6	6
69	целый ряд	2	6
70	он не	7	6
71	если бы	8	6
72	те же	3	6
73	о том	9	6
74	социальной психологии	2	6
75	все время	3	6
76	и мы	2	6
77	тот же	7	6
78	и из	2	6
79	как бы	7	6
80	же самое	2	6
81	на самом	3	5
82	показать что	5	5
83	и на	1	5
84	что его	4	5
85	только на	1	5
86	что у	3	5
87	на все	2	5
88	все это	4	5
89	только из	1	5
90	в ней	1	5
91	утверждает что	3	5
92	и даже	5	5
93	до сих	1	5
94	вслед за	1	5
95	отнюдь не	2	5
96	он говорит	3	5
97	сих пор	1	5
98	как раз	4	5
99	этом отношении	3	5
100	как на	1	5
101	ту же	2	4
102	же как	2	4
103	сам по	1	4
104	едва ли	7	4
105	есть не	1	4
