N	2gram	Tiupa_Hudo_1	Dialekti
1	т е	4	48
2	и не	2	27
3	а не	12	26
4	точки зрения	5	25
5	и т	11	24
6	и в	14	24
7	есть нечто	1	23
8	не только	12	23
9	т д	3	23
10	по себе	2	20
11	не может	7	19
12	ничего не	8	17
13	и что	2	15
14	что все	1	14
15	с точки	3	14
16	то что	8	14
17	в таком	3	14
18	что он	9	13
19	вовсе не	1	13
20	может быть	5	13
21	и даже	3	13
22	того что	4	12
23	не менее	5	11
24	не имеет	2	11
25	что же	2	11
26	таком случае	1	10
27	в сущности	1	10
28	отнюдь не	3	10
29	тем не	4	10
30	только не	1	10
31	она есть	1	10
32	что она	4	9
33	ни в	5	9
34	но и	5	9
35	нет ничего	2	9
36	в этом	11	8
37	и как	1	8
38	так что	2	8
39	прежде всего	11	8
40	что мы	1	8
41	том что	16	8
42	если же	1	8
43	это и	1	7
44	в самом	4	7
45	как и	9	7
46	никогда не	6	7
47	как раз	4	7
48	потому что	5	7
49	что оно	1	7
50	ясно что	2	7
51	в виду	1	7
52	только на	2	7
53	в особенности	1	7
54	ничем не	3	7
55	что в	6	7
56	самом деле	5	6
57	я не	1	6
58	то же	9	6
59	об этом	5	6
60	и с	4	6
61	есть именно	1	6
62	превращается в	3	6
63	если бы	3	6
64	и только	1	6
65	о том	12	6
66	так как	1	6
67	даже не	1	6
68	не на	1	6
69	и все	4	6
70	все это	2	6
71	вопрос о	2	5
72	что его	1	5
73	не буду	1	5
74	хотя и	2	5
75	и к	4	5
76	он не	4	5
77	так и	13	5
78	было бы	6	5
79	мы не	2	5
80	в том	12	5
81	в то	8	5
82	и его	5	5
83	всегда есть	1	5
84	только в	5	5
85	уже не	7	5
86	одно из	1	5
87	что не	2	5
88	что для	1	5
89	как это	1	5
90	с этой	2	5
91	но это	1	5
92	или не	3	5
93	личности и	2	5
94	жизни и	5	5
95	и то	1	4
96	говорить о	3	4
97	в чем	1	4
98	нет и	1	4
99	это не	7	4
100	истории и	1	4
101	на первый	1	4
102	от себя	2	4
103	тому что	4	4
104	как о	1	4
105	не могут	1	4
106	и это	4	4
107	жизнь и	1	4
108	о нем	3	4
109	к тому	7	4
110	с другой	1	4
111	для него	10	4
112	если оно	1	4
113	говорит о	1	4
114	или только	1	4
115	хотя бы	1	4
116	только что	4	4
117	сказать что	1	4
118	мы уже	4	3
119	той же	2	3
120	и на	3	3
121	же она	1	3
122	и я	1	3
123	в одной	2	3
124	что именно	1	3
125	с этим	3	3
126	в своем	4	3
127	все же	3	3
128	перед нами	5	3
129	все эти	3	3
130	тем более	1	3
131	на то	4	3
132	в нем	3	3
133	он должен	1	3
134	в силу	1	3
135	чем собственно	1	3
136	того или	2	3
137	на свои	1	3
138	он и	1	3
139	должно быть	2	3
140	как все	2	3
141	и без	1	3
142	не в	7	3
143	раз и	1	3
144	из которых	1	3
145	тем самым	1	3
146	она не	4	3
147	одна из	2	3
148	в основе	1	3
149	но она	1	3
150	никакого отношения	1	3
151	же время	8	3
152	природы если	2	3
153	и о	4	3
154	из двух	1	3
155	быть может	7	3
156	и ее	1	3
157	с одной	1	3
158	есть в	1	3
159	то и	3	3
160	из них	4	3
161	мы знаем	2	3
162	сами по	1	3
163	друг друга	5	3
164	тем что	3	3
165	эти две	1	3
166	не было	4	3
167	ни на	1	3
168	одной стороны	1	3
169	он будет	1	3
170	как бы	7	3
171	на свете	1	3
172	и от	4	3
173	ни к	2	3
174	не знает	2	3
175	только о	1	3
176	все что	1	3
177	в слове	1	3
178	я и	2	2
179	также и	1	2
180	например в	2	2
181	же как	2	2
182	в частности	5	2
183	только потому	2	2
184	в первом	1	2
185	исходит из	1	2
186	не имеют	3	2
187	это опять-таки	1	2
188	его не	1	2
189	что можно	1	2
190	и он	5	2
191	в ней	4	2
192	начало и	1	2
193	еще не	7	2
194	на них	1	2
195	с его	5	2
196	но не	3	2
197	и уж	1	2
198	его на	1	2
199	своей и	1	2
200	сознания в	1	2
201	но в	5	2
202	то в	4	2
203	из этих	1	2
204	и они	1	2
205	в себе	11	2
206	но на	1	2
207	вообще не	1	2
208	при этом	12	2
209	и вот	1	2
210	что у	3	2
211	и по	3	2
212	на этом	3	2
213	но совершенно	1	2
214	из нее	1	2
215	все равно	2	2
216	мира где	1	2
217	этого не	1	2
218	и уже	1	2
219	несмотря на	4	2
220	как таковой	1	2
221	мы как	1	2
222	от своего	1	2
223	всяком случае	1	2
224	в их	2	2
225	их в	1	2
226	что этот	1	2
227	бы быть	1	2
228	но они	1	2
229	иной раз	1	2
230	что их	1	2
231	того и	1	2
232	же он	1	2
233	ничто не	1	2
234	личности в	7	2
235	когда мы	1	2
236	могут быть	1	2
237	все еще	2	2
238	для себя	3	2
239	как мы	3	2
240	так в	2	2
241	и когда	3	2
242	достаточно было	1	2
243	нас к	1	2
244	никак не	2	2
245	нас в	1	2
246	нет это	1	2
247	в его	8	2
248	и она	1	2
249	как например	1	2
250	их не	1	2
251	и тем	1	2
252	себя в	4	2
253	же и	1	2
254	и у	1	2
255	же в	3	2
256	она действительно	1	2
257	не о	2	2
258	бытия и	4	2
259	у него	9	2
260	он один	1	2
261	так или	2	2
262	со стороны	3	2
263	или иначе	2	2
264	говорить и	1	2
265	именно в	7	2
266	еще и	1	2
267	себя и	2	2
268	быть только	1	2
269	вопросе о	1	2
270	в природе	1	2
271	только от	1	2
272	однако не	1	2
273	но как	2	2
274	здесь именно	1	2
275	и потому	2	2
276	в данном	1	2
277	быть не	1	2
278	было ни	1	2
279	в который	1	2
280	но для	1	2
281	в смысле	1	2
282	и для	3	2
283	до степени	1	2
284	для нас	1	2
285	бы в	1	2
286	зрения в	1	2
287	но вот	1	2
288	а в	7	2
289	может и	3	2
290	о себе	1	2
291	или иного	2	2
292	из этого	1	2
293	самосознания и	1	2
294	но еще	2	2
295	к этой	3	2
296	в своих	3	2
297	они не	2	2
298	который не	1	2
299	во всяком	1	2
300	этой точки	1	2
301	может или	1	1
302	речь идет	3	1
303	говоря о	2	1
304	в сфере	1	1
305	начинается с	2	1
306	личности мы	1	1
307	этом отношении	3	1
308	на самом	2	1
309	к сказанному	1	1
310	идет о	3	1
311	и так	2	1
312	к другому	4	1
313	по преимуществу	3	1
314	он всегда	1	1
315	ведь и	1	1
316	высшей степени	1	1
317	едва ли	3	1
318	какими бы	1	1
319	и этот	1	1
320	и которая	1	1
321	и за	1	1
322	по его	1	1
323	а как	1	1
324	ценности но	1	1
325	из всего	1	1
326	для своего	2	1
327	что уже	1	1
328	ответить на	1	1
329	иной чем	1	1
330	о чистом	1	1
331	личности с	1	1
332	же что	1	1
333	же мере	2	1
334	во всех	1	1
335	смог бы	1	1
336	а только	4	1
337	очевидно и	1	1
338	конечном счете	2	1
339	есть по	1	1
340	в общем	1	1
341	тогда как	7	1
342	себе и	2	1
343	тут же	1	1
344	в свои	1	1
345	категория личности	1	1
346	с какой	1	1
347	здесь очевидно	1	1
348	чем же	1	1
349	вот мы	1	1
350	стороны и	1	1
351	как к	3	1
352	о жизни	1	1
353	бы я	1	1
354	это тоже	1	1
355	более или	1	1
356	от этого	1	1
357	в этот	1	1
358	со своей	1	1
359	к чему	1	1
360	та же	4	1
361	в которой	1	1
362	из жизни	1	1
363	во многих	1	1
364	эпохи и	1	1
365	только один	1	1
366	но ведь	1	1
367	корнями в	1	1
368	может уже	1	1
369	должен обратиться	1	1
370	всех этих	1	1
371	же это	1	1
372	чем у	1	1
373	сказал что	1	1
374	наших глазах	1	1
375	бытия это	1	1
376	как от	2	1
377	его от	1	1
378	что ни	1	1
379	от нее	1	1
380	то ни	1	1
381	в мире	3	1
382	таком же	1	1
383	каждой отдельной	1	1
384	его в	3	1
385	xvii в	1	1
386	в него	2	1
387	в споре	1	1
388	весь мир	1	1
389	то сердце	1	1
390	не чем	1	1
391	и характера	1	1
392	далеко не	1	1
393	как об	1	1
394	личности не	1	1
395	которой он	1	1
396	между собою	1	1
397	о чем	1	1
398	с такой	1	1
399	в чистом	1	1
400	они в	2	1
401	например от	1	1
402	такой же	3	1
403	нисколько не	1	1
404	лучше всего	1	1
405	или менее	1	1
406	с жизненной	1	1
407	общества и	1	1
408	в отношении	1	1
409	я его	1	1
410	в такой	2	1
411	она в	3	1
412	место в	1	1
413	не как	1	1
414	они уже	1	1
415	по своей	4	1
416	признать что	1	1
417	точку зрения	1	1
418	но он	3	1
419	друг другу	1	1
420	иным как	1	1
421	не его	1	1
422	и более	1	1
423	не тем	1	1
424	и предполагает	1	1
425	знает ни	1	1
426	тому чтобы	1	1
427	идти не	1	1
428	для нее	2	1
429	бы но	1	1
430	даже в	3	1
431	это вопрос	1	1
432	содержит в	1	1
433	вплоть до	1	1
434	что эта	1	1
435	человека но	1	1
436	мира не	1	1
437	а тогда	1	1
438	на него	2	1
439	и имеет	1	1
440	о природе	3	1
441	казалось бы	7	1
442	жизни не	1	1
443	отнестись к	1	1
444	в самой	1	1
445	я вполне	1	1
446	этих двух	1	1
447	в науке	1	1
448	и другого	1	1
449	такая же	1	1
450	не останется	1	1
451	связи с	4	1
452	еще тысяча	1	1
453	что на	2	1
454	перед ним	1	1
455	в движении	1	1
456	чистом виде	1	1
457	но все	1	1
458	я сам	1	1
459	же самое	1	1
460	уже было	1	1
461	всего в	1	1
462	тех кто	2	1
463	как для	1	1
464	тот и	1	1
465	на лошади	1	1
466	в каждой	1	1
467	существования но	1	1
468	на наших	1	1
469	хочется чтобы	1	1
470	и писем	1	1
471	с ее	2	1
472	школы по	1	1
473	в ее	3	1
474	данном случае	1	1
475	средних веков	1	1
476	книги и	1	1
477	и говорит	1	1
478	в себя	2	1
479	когда знаешь	1	1
480	достаточно чтобы	1	1
481	мог бы	1	1
482	во многом	1	1
483	иной личности	1	1
