N	3gram	Propp_Isto_7	FransuaR
1	как мы уже	1	5
2	до сих пор	2	4
3	в связи с	1	4
4	по отношению к	1	2
5	и в других	2	2
6	но и в	2	2
7	можно было бы	1	2
8	мы увидим дальше	1	2
9	за него и	1	2
10	не может быть	3	2
11	до наших дней	1	2
12	в данном случае	3	2
13	о том что	5	2
14	как и в	2	2
15	как мы видели	1	2
16	в другом месте	1	1
17	на том что	1	1
18	в частности и	1	1
19	не только во	1	1
20	все дело в	1	1
21	оно может быть	1	1
22	и в особенности	1	1
23	здесь прежде всего	1	1
24	о том как	1	1
25	в этом случае	1	1
26	в нем и	1	1
27	с точки зрения	1	1
28	в таких случаях	1	1
29	бы то ни	1	1
30	только там где	1	1
31	есть и в	1	1
32	очень близок к	1	1
33	она в разных	1	1
34	все же еще	1	1
35	там где он	1	1
36	в том чтобы	2	1
37	и широкое распространение	1	1
38	то ни было	1	1
39	то что он	1	1
40	в связи со	1	1
41	как мы увидим	1	1
42	это одна из	1	1
43	с другой стороны	8	1
44	мы видели что	1	1
45	что они не	1	1
46	во всех этих	6	1
47	и что сам	1	1
48	только во время	1	1
49	мы знаем что	1	1
50	мы имеем в	4	1
51	но все эти	1	1
52	таким образом и	1	1
53	мы видим что	3	1
54	характерно что в	2	1
55	но все же	2	1
56	в них не	1	1
57	в том что	4	1
58	что и в	2	1
