N	2gram	Voloshinov_2	Psycholo
1	и в	19	38
2	то что	4	35
3	все время	2	30
4	в том	7	25
5	в самом	6	25
6	самом деле	9	21
7	что в	2	20
8	может быть	28	19
9	и что	1	18
10	на то	4	16
11	что она	1	16
12	точки зрения	17	16
13	в ней	3	15
14	то есть	2	15
15	том что	10	14
16	если бы	11	14
17	как бы	19	14
18	потому что	1	14
19	в этом	15	13
20	в этой	3	13
21	не только	13	12
22	таким образом	14	12
23	было бы	4	12
24	не в	10	12
25	мы видим	1	12
26	мы увидим	2	12
27	что он	4	11
28	то же	16	10
29	в сущности	14	10
30	что это	2	10
31	и не	19	10
32	же самое	6	10
33	и все	6	10
34	увидим что	1	9
35	о которых	1	9
36	с точки	13	9
37	того чтобы	6	9
38	в двух	3	9
39	и то	3	8
40	с этим	3	8
41	все же	5	8
42	и как	6	8
43	с тем	1	8
44	как и	9	8
45	в одном	1	8
46	и это	3	8
47	но только	1	8
48	так что	1	8
49	вовсе не	11	8
50	как раз	4	8
51	для того	6	8
52	перед нами	3	8
53	из этого	1	8
54	мы уже	6	7
55	с другой	3	7
56	заключается в	1	7
57	мы можем	6	7
58	не может	18	7
59	все то	2	7
60	как мы	15	7
61	в ее	3	7
62	между тем	6	7
63	а не	9	7
64	а в	3	7
65	и на	5	6
66	к чему	1	6
67	как это	1	6
68	и если	1	6
69	он не	3	6
70	мы видели	4	6
71	в котором	3	6
72	тому что	4	6
73	не имеет	3	6
74	самого начала	5	6
75	и его	16	6
76	с и	1	6
77	к тому	6	6
78	с самого	5	6
79	ясно что	1	6
80	и здесь	5	6
81	о том	3	6
82	с одной	3	6
83	если мы	6	6
84	из них	1	6
85	так как	3	6
86	до сих	3	6
87	которых мы	1	6
88	там где	2	6
89	он говорит	1	6
90	должна быть	4	5
91	мы не	2	5
92	время в	1	5
93	в своем	2	5
94	могли бы	1	5
95	в которой	1	5
96	так сказать	14	5
97	в другом	3	5
98	к которым	3	5
99	несмотря на	1	5
100	в своей	3	5
101	и когда	1	5
102	в его	5	5
103	в какой	3	5
104	но и	10	5
105	одной стороны	3	5
106	вместе с	2	5
107	в той	5	5
108	сих пор	3	5
109	или в	2	5
110	о котором	1	5
111	другой стороны	1	5
112	совершенно не	5	5
113	наше чувство	1	5
114	что эти	1	4
115	до крайности	1	4
116	во всех	6	4
117	что они	2	4
118	как в	1	4
119	когда он	1	4
120	в целом	1	4
121	все эти	3	4
122	в тех	2	4
123	в себе	4	4
124	в нем	11	4
125	при этом	9	4
126	здесь мы	3	4
127	не могли	1	4
128	что эта	1	4
129	что с	1	4
130	одна из	7	4
131	из него	2	4
132	никогда не	7	4
133	в самой	1	4
134	мы все	1	4
135	когда в	1	4
136	что и	3	4
137	с той	1	4
138	только в	8	4
139	конечно не	4	4
140	у него	2	4
141	и даже	2	4
142	и между	1	4
143	в течение	1	4
144	того что	4	4
145	и для	7	4
146	речь идет	1	4
147	в свою	6	4
148	сказать что	4	4
149	ее в	1	4
150	должен быть	2	3
151	того же	5	3
152	и значение	6	3
153	совсем не	1	3
154	но в	7	3
155	из этих	1	3
156	чем сильнее	1	3
157	не к	3	3
158	одно и	3	3
159	что все	1	3
160	конечно в	3	3
161	бы в	4	3
162	его в	7	3
163	и тем	4	3
164	ни в	6	3
165	в них	1	3
166	далеко не	2	3
167	место в	2	3
168	противоречие которое	1	3
169	бы не	2	3
170	в то	8	3
171	в основе	9	3
172	и о	2	3
173	он был	2	3
174	из одного	4	3
175	были бы	1	3
176	эти два	1	3
177	и только	1	3
178	здесь не	1	3
179	тот же	1	3
180	уже говорили	1	3
181	был бы	1	3
182	не так	2	3
183	ее не	1	3
184	к ним	1	3
185	тем что	2	3
186	что не	2	3
187	так называемой	2	3
188	в речи	2	3
189	это одно	2	3
190	как если	4	3
191	только для	1	3
192	но это	1	3
193	все это	1	3
194	больше и	1	3
195	главным образом	1	3
196	к этому	5	3
197	как на	2	3
198	в таком	7	3
199	не иначе	1	2
200	отношения к	2	2
201	например в	1	2
202	на самом	7	2
203	не имеют	3	2
204	все те	4	2
205	той же	3	2
206	всего того	1	2
207	совпадает с	1	2
208	между собой	1	2
209	столь же	3	2
210	всего этого	1	2
211	что его	1	2
212	совершенно прав	1	2
213	видели что	1	2
214	но как	2	2
215	и чем	1	2
216	отнюдь не	8	2
217	и я	1	2
218	в истории	3	2
219	в одной	2	2
220	что именно	1	2
221	более и	2	2
222	и наконец	1	2
223	ясно и	1	2
224	нами в	3	2
225	не могла	1	2
226	а вовсе	1	2
227	всех этих	1	2
228	в силу	1	2
229	и вот	1	2
230	так например	1	2
231	в нее	1	2
232	в совершенно	1	2
233	не совпадает	1	2
234	из нее	1	2
235	же самого	1	2
236	по рецепту	1	2
237	места в	1	2
238	от своего	2	2
239	и ее	4	2
240	или вернее	2	2
241	совершенно иначе	2	2
242	но он	1	2
243	друг другу	1	2
244	но они	2	2
245	и более	7	2
246	в этих	3	2
247	можем сказать	2	2
248	нет никакого	1	2
249	все более	2	2
250	в русской	1	2
251	и всегда	1	2
252	ничего не	4	2
253	находятся в	2	2
254	в противоречие	1	2
255	то это	1	2
256	ли это	2	2
257	у нас	3	2
258	не могут	1	2
259	когда мы	1	2
260	что оно	3	2
261	из всего	2	2
262	свою очередь	5	2
263	мы в	1	2
264	со стороны	1	2
265	с ним	1	2
266	при такой	1	2
267	внимание на	1	2
268	той степени	1	2
269	у них	1	2
270	слов и	3	2
271	и следовательно	6	2
272	что здесь	1	2
273	внутреннее противоречие	1	2
274	и часто	1	2
275	и действительно	1	2
276	это же	2	2
277	все они	1	2
278	со всеми	1	2
279	в качестве	3	2
280	есть в	1	2
281	уже не	1	2
282	или не	1	2
283	в виде	2	2
284	следует что	4	2
285	одно из	1	2
286	для него	9	2
287	всяком случае	2	2
288	могло бы	1	2
289	иначе как	1	2
290	но что	2	2
291	к самому	1	2
292	это будет	2	2
293	здесь в	2	2
294	сам себя	1	2
295	как же	1	2
296	еще и	1	2
297	а с	2	2
298	и затем	1	2
299	говорит о	1	2
300	до конца	2	2
301	однако и	2	2
302	к его	2	2
303	противоречие с	1	2
304	к себе	1	2
305	хотя бы	6	2
306	в данном	5	2
307	есть только	1	2
308	смысле этого	4	2
309	что же	1	2
310	быть не	1	2
311	этого слова	5	2
312	только что	3	2
313	конечно нельзя	1	2
314	же в	1	2
315	лежит в	2	2
316	так же	5	2
317	его к	2	2
318	нам не	1	2
319	какой мере	1	2
320	и другие	1	2
321	они не	2	2
322	можно назвать	1	2
323	во всяком	3	2
324	этом совершенно	1	1
325	и известный	1	1
326	как известно	1	1
327	в обычном	1	1
328	для построения	1	1
329	относится и	1	1
330	конечно во	1	1
331	шансов на	1	1
332	и потому	2	1
333	дело вовсе	1	1
334	дело обстоит	2	1
335	словами и	1	1
336	это и	1	1
337	где одни	1	1
338	нам кажется	1	1
339	лежащая в	3	1
340	и до	3	1
341	уже указывали	1	1
342	высшей степени	3	1
343	этой своей	1	1
344	в зависимости	2	1
345	это совершенно	1	1
346	видов и	1	1
347	бы что	1	1
348	что уже	1	1
349	дан в	1	1
350	найти для	1	1
351	сущности это	1	1
352	он как	1	1
353	и стиль	1	1
