N	2gram	Voloshinov_1	Istorich
1	и в	15	24
2	не только	5	21
3	что он	8	21
4	и т	1	17
5	т д	1	16
6	может быть	13	14
7	не может	13	14
8	что в	6	13
9	в этих	2	13
10	мы имеем	1	12
11	как в	3	12
12	в этом	13	12
13	и здесь	1	12
14	но и	4	11
15	это не	2	10
16	том что	5	10
17	и что	3	10
18	у него	3	10
19	мы видим	1	10
20	а в	6	10
21	все же	5	9
22	с другой	1	9
23	не в	4	9
24	о том	1	9
25	потому что	4	9
26	и другие	2	9
27	то же	7	8
28	еще не	7	8
29	что и	2	8
30	так как	9	8
31	а не	2	8
32	все это	5	8
33	или в	1	8
34	во всех	8	7
35	то что	10	7
36	таким образом	21	7
37	мы видели	5	7
38	одна из	3	7
39	с собой	1	7
40	к нему	7	7
41	один из	4	7
42	в том	4	7
43	вместе с	4	7
44	что это	3	6
45	но не	5	6
46	как он	1	6
47	в нем	4	6
48	он не	4	6
49	всех этих	5	6
50	об этом	4	6
51	как и	6	6
52	и все	4	6
53	того что	2	6
54	только в	6	6
55	ответ на	2	6
56	тем что	1	6
57	так же	1	6
58	во время	5	6
59	мы увидим	4	6
60	то это	1	5
61	в чем	4	5
62	с одной	1	5
63	отношение к	7	5
64	но в	9	5
65	что она	2	5
66	здесь мы	1	5
67	не менее	3	5
68	с ним	12	5
69	в русской	1	5
70	ничего не	2	5
71	так и	10	5
72	представление об	1	5
73	одной стороны	1	5
74	же как	1	4
75	начинается с	1	4
76	мы уже	5	4
77	мы не	4	4
78	первый взгляд	1	4
79	как бы	11	4
80	при этом	7	4
81	мы можем	12	4
82	но все	2	4
83	от отца	1	4
84	не всегда	4	4
85	на первый	1	4
86	точки зрения	13	4
87	тем не	2	4
88	по существу	1	4
89	никогда не	7	4
90	со своим	1	4
91	своего отца	1	4
92	совершенно ясно	1	4
93	на вопрос	1	4
94	после того	1	4
95	ли он	1	4
96	то и	1	4
97	вовсе не	2	4
98	в данном	3	4
99	в состоянии	2	4
100	и не	16	4
101	мы должны	7	4
102	одной из	1	4
103	есть и	2	4
104	например в	1	3
105	в различных	2	3
106	с его	8	3
107	себе и	1	3
108	что они	1	3
109	к себе	3	3
110	хотя и	1	3
111	когда он	1	3
112	и наконец	10	3
113	этот мотив	3	3
114	из этих	4	3
115	в дальнейшем	2	3
116	на то	1	3
117	если он	5	3
118	в мифах	2	3
119	и по	5	3
120	а его	1	3
121	его в	8	3
122	уже знаем	3	3
123	кажется что	1	3
124	которой он	2	3
125	и становится	2	3
126	знаем что	3	3
127	вопрос о	1	3
128	таких случаев	1	3
129	он дает	1	3
130	как мы	10	3
131	тогда когда	1	3
132	не все	1	3
133	может его	1	3
134	и его	15	3
135	связи с	1	3
136	из одного	1	3
137	должны быть	3	3
138	данном случае	3	3
139	и этим	3	3
140	него и	1	3
141	и она	2	3
142	в качестве	2	3
143	чаще всего	1	3
144	уже в	1	3
145	на ней	1	3
146	при помощи	1	3
147	в другой	1	3
148	и даже	2	3
149	пришли к	1	3
150	связано с	1	3
151	превращается в	1	3
152	предположить что	1	3
153	происходит в	1	3
154	что мы	2	3
155	сих пор	3	3
156	но это	2	3
157	ее в	2	3
158	выражено в	1	2
159	очень много	1	2
160	к отцу	15	2
161	зеркало и	1	2
162	время как	1	2
163	на себя	2	2
164	и ее	3	2
165	того же	1	2
166	оказывается что	1	2
167	в прямой	1	2
168	и на	3	2
169	что его	1	2
170	этим не	1	2
171	но конечно	1	2
172	к которой	1	2
173	со стороны	2	2
174	которые не	1	2
175	в одной	2	2
176	с этим	6	2
177	и нет	1	2
178	перед нами	1	2
179	этом же	1	2
180	что по	1	2
181	увидим что	4	2
182	но эта	1	2
183	в самом	6	2
184	та же	1	2
185	в которой	1	2
186	он в	1	2
187	все эти	9	2
188	во многих	1	2
189	представления не	1	2
190	думать что	2	2
191	и тот	2	2
192	вообще не	1	2
193	три года	2	2
194	связанные с	2	2
195	где оно	3	2
196	было бы	6	2
197	чтобы узнать	1	2
198	должен был	1	2
199	и тем	1	2
200	участие в	1	2
201	ни в	6	2
202	этом мы	3	2
203	этого не	2	2
204	в один	1	2
205	в котором	1	2
206	к этому	7	2
207	не его	1	2
208	что этот	1	2
209	для нее	1	2
210	в пропасть	1	2
211	нас к	1	2
212	тому что	3	2
213	она не	2	2
214	в таких	3	2
215	в то	6	2
216	что такое	3	2
217	тому кто	1	2
218	на него	4	2
219	в основе	3	2
220	вытекает из	1	2
221	к ней	2	2
222	не могут	3	2
223	что отец	1	2
224	затем он	1	2
225	что при	2	2
226	и это	1	2
227	из всего	1	2
228	не совсем	2	2
229	но при	1	2
230	без всякого	1	2
231	в ее	4	2
232	нами выше	2	2
233	то время	1	2
234	и когда	1	2
235	другими словами	3	2
236	там же	1	2
237	все его	2	2
238	в форме	1	2
239	все в	1	2
240	тем более	1	2
241	способность к	1	2
242	если это	1	2
243	отца и	3	2
244	девушки в	1	2
245	тот же	5	2
246	согласиться с	1	2
247	и так	1	2
248	это означает	1	2
249	ноги и	1	2
250	по этому	1	2
251	этот вопрос	1	2
252	конечно не	3	2
253	уже не	5	2
254	не можем	3	2
255	и у	6	2
256	только на	2	2
257	на свое	1	2
258	дает ему	1	2
259	из них	1	2
260	мы знаем	7	2
261	не так	1	2
262	прежде всего	11	2
263	говорит ему	1	2
264	в особенности	1	2
265	до сих	3	2
266	на этот	1	2
267	в каких	1	2
268	такое же	1	2
269	и др	8	2
270	говорит о	1	2
271	в руках	1	2
272	и оно	3	2
273	становится ясным	1	2
274	но оно	1	2
275	связь с	4	2
276	как это	1	2
277	только о	1	2
278	и от	1	2
279	и о	3	2
280	в основном	2	2
281	это как	3	2
282	он стал	1	2
283	сказать что	6	2
284	от всех	1	2
285	при какой	1	2
286	и эта	1	2
287	во сне	2	2
288	они не	2	2
289	сила которую	1	1
290	ему ничего	2	1
291	отношения к	2	1
292	одним из	3	1
293	связана с	1	1
294	не остается	3	1
295	всех видах	1	1
296	эта опасность	1	1
297	самом деле	7	1
298	только потому	1	1
299	силы и	1	1
300	и должны	3	1
301	бы для	1	1
302	и историческая	1	1
303	к этой	1	1
304	нам кажется	1	1
305	этого мира	1	1
306	этой теории	1	1
307	смотрят на	2	1
308	она все	1	1
309	должна быть	1	1
310	и больше	1	1
311	этого он	1	1
312	укажем что	1	1
313	не должны	1	1
314	в несколько	1	1
315	на тех	1	1
316	ней мы	1	1
317	или наоборот	1	1
318	теперь мы	4	1
319	в первый	4	1
320	мы легко	1	1
321	еще до	1	1
322	знакомый нам	1	1
323	я не	3	1
324	ему в	1	1
325	один пример	1	1
326	вражде к	1	1
327	зависимости от	2	1
328	в ней	5	1
329	собой в	1	1
330	дать ему	3	1
331	он был	3	1
332	между собой	4	1
333	руки или	1	1
334	миф о	1	1
335	мы иногда	1	1
336	влияния на	1	1
337	бы то	1	1
338	видели что	1	1
339	совсем не	5	1
340	о смерти	1	1
341	заметим что	1	1
342	друг на	1	1
343	же она	1	1
344	не входит	1	1
345	по отношению	11	1
346	иногда и	1	1
347	в свои	1	1
348	только путем	1	1
349	определяется не	1	1
350	один и	2	1
351	во что	1	1
352	из которого	1	1
353	несомненно что	1	1
354	же с	2	1
355	независимо от	1	1
356	вот как	1	1
357	дает нам	2	1
358	некоторое время	1	1
359	вспомним что	2	1
360	в своем	2	1
361	и как	1	1
362	и к	7	1
363	и хотя	1	1
