N	2gram	Bakhtin_Pr_3	Myshleni
1	в том	3	42
2	том что	3	35
3	в процессе	1	27
4	таким образом	5	25
5	в этом	16	24
6	точки зрения	8	24
7	и в	34	20
8	что в	7	19
9	в основе	1	17
10	то же	14	16
11	не только	10	15
12	то что	11	15
13	что они	6	14
14	как мы	7	13
15	в их	1	12
16	при этом	4	12
17	может быть	19	12
18	с другой	4	12
19	потому что	12	12
20	с точки	4	11
21	в его	22	11
22	так же	8	11
23	этого слова	7	11
24	в целом	5	11
25	мы должны	5	11
26	и то	3	10
27	на основе	1	10
28	в себе	6	10
29	в отношении	9	10
30	того что	5	10
31	только в	6	10
32	так как	4	10
33	того же	2	9
34	могли бы	1	9
35	и как	3	9
36	как и	18	9
37	между тем	3	9
38	мы могли	1	9
39	что и	5	9
40	тот же	2	9
41	с одной	1	9
42	слова в	7	9
43	другой стороны	3	9
44	но и	12	9
45	было бы	2	8
46	этом смысле	4	8
47	тогда когда	1	8
48	и что	5	8
49	вместе с	4	8
50	и не	29	8
51	самом деле	13	7
52	один и	1	7
53	и тот	1	7
54	в своей	3	7
55	и более	1	7
56	с другом	2	7
57	того чтобы	1	7
58	тем что	4	7
59	этом отношении	1	7
60	а не	9	7
61	смысле этого	2	7
62	как бы	27	7
63	друг с	2	7
64	в самом	8	6
65	той же	2	6
66	и на	6	6
67	тому же	2	6
68	этот процесс	1	6
69	одно и	1	6
70	те же	2	6
71	с тем	5	6
72	мы видели	3	6
73	одного и	1	6
74	к одному	3	6
75	по своей	1	6
76	к тому	5	6
77	можно было	1	6
78	его в	4	6
79	что он	23	6
80	уже в	3	6
81	и между	1	6
82	не может	19	6
83	слово в	2	6
84	сказать что	2	6
85	мы уже	6	5
86	между собой	1	5
87	друг на	2	5
88	как в	4	5
89	с этим	2	5
90	все же	7	5
91	перед нами	1	5
92	и к	12	5
93	увидим что	2	5
94	все эти	4	5
95	на то	1	5
96	это не	5	5
97	на друга	2	5
98	и того	2	5
99	только не	1	5
100	и его	16	5
101	не является	2	5
102	никогда не	8	5
103	так и	6	5
104	если бы	4	5
105	о том	2	5
106	говорит он	3	5
107	мы можем	1	5
108	для того	1	5
109	слова и	10	5
110	что такое	2	5
111	в сущности	11	4
112	в своем	2	4
113	его к	3	4
114	как он	3	4
115	мышления с	1	4
116	и с	15	4
117	с этой	2	4
118	и при	1	4
119	по сравнению	1	4
120	которые в	2	4
121	не в	9	4
122	тому что	2	4
123	на один	1	4
124	что с	3	4
125	что оно	2	4
126	роль в	1	4
127	и только	2	4
128	все время	5	4
129	словом и	3	4
130	только что	3	4
131	из них	5	4
132	друг друга	2	4
133	во всей	1	4
134	по своему	3	4
135	и для	8	4
136	между ними	1	4
137	во всяком	5	4
138	идет о	1	3
139	с таким	4	3
140	приходит к	1	3
141	приводят к	1	3
142	в виду	3	3
143	бы сказать	1	3
144	столь же	2	3
145	со словами	1	3
146	в чем	5	3
147	тем как	1	3
148	себе и	5	3
149	отнюдь не	2	3
150	когда он	2	3
151	говорит что	1	3
152	не являются	1	3
153	но в	16	3
154	в которой	2	3
155	в этой	1	3
156	на его	4	3
157	на этом	4	3
158	что все	4	3
159	со всеми	2	3
160	на все	1	3
161	знает что	3	3
162	и других	1	3
163	ни в	4	3
164	в один	1	3
165	в этих	1	3
166	мы говорили	1	3
167	нас к	1	3
168	слова мы	2	3
169	не менее	3	3
170	во всем	3	3
171	связи с	1	3
172	не могут	1	3
173	оно может	1	3
174	с первого	1	3
175	приводит к	1	3
176	должно быть	3	3
177	внимание на	1	3
178	является в	1	3
179	и во	3	3
180	один из	2	3
181	одной из	1	3
182	но не	4	3
183	всяком случае	5	3
184	себя в	1	3
185	так что	5	3
186	слова не	2	3
187	но что	1	3
188	на этот	1	3
189	к которому	2	3
190	этом случае	2	3
191	и от	5	3
192	бы в	3	3
193	в виде	4	3
194	в абстрактной	1	2
195	одним из	1	2
196	также и	1	2
197	неизбежно должно	1	2
198	что слово	1	2
199	между двумя	2	2
200	ту же	1	2
201	что эти	1	2
202	высшей степени	3	2
203	что если	1	2
204	со словом	3	2
205	что уже	1	2
206	план в	1	2
207	между этими	1	2
208	мы и	2	2
209	зависимости от	1	2
210	в ней	3	2
211	видели что	1	2
212	для других	3	2
213	отличие от	2	2
214	не просто	1	2
215	и речи	1	2
216	между словом	1	2
217	они действительно	2	2
218	по которому	2	2
219	более и	1	2
220	говорил он	1	2
221	во многих	1	2
222	вообще не	2	2
223	в нем	19	2
224	этого вопроса	1	2
225	слово или	1	2
226	раз в	2	2
227	из него	1	2
228	подобно тому	2	2
229	не бывает	2	2
230	в каждом	3	2
231	здесь мы	1	2
232	а затем	1	2
233	же не	2	2
234	и второй	1	2
235	входит в	2	2
236	может стать	1	2
237	в высшей	3	2
238	далеко не	3	2
239	в слове	5	2
240	такой же	3	2
241	нисколько не	2	2
242	которую он	1	2
243	таким же	1	2
244	в отличие	2	2
245	собой не	1	2
246	собой и	2	2
247	дает в	1	2
248	их в	3	2
249	том же	1	2
250	что этот	1	2
251	в той	2	2
252	на котором	1	2
253	этими двумя	2	2
254	это мы	1	2
255	слово и	1	2
256	это слово	5	2
257	же слова	2	2
258	что на	1	2
259	не совсем	1	2
260	очень часто	2	2
261	когда мы	1	2
262	отличается от	2	2
263	нашего рассмотрения	1	2
264	и он	2	2
265	и это	4	2
266	и которая	1	2
267	свою очередь	1	2
268	на нем	1	2
269	здесь не	1	2
270	данном случае	1	2
271	никак не	1	2
272	ясно что	1	2
273	еще не	4	2
274	понятно что	2	2
275	даны в	1	2
276	смысле и	1	2
277	всем протяжении	1	2
278	в приведенных	1	2
279	связь между	1	2
280	к нему	14	2
281	на одном	2	2
282	в другой	2	2
283	в него	3	2
284	что здесь	1	2
285	но так	3	2
286	уже говорили	3	2
287	по мнению	1	2
288	но как	4	2
289	на всем	1	2
290	и у	5	2
291	для него	13	2
292	у него	4	2
293	случае не	1	2
294	только на	4	2
295	понятиями в	1	2
296	и тех	1	2
297	а с	3	2
298	прежде всего	15	2
299	с которым	7	2
300	под влиянием	3	2
301	если не	3	2
302	все более	1	2
303	все основные	1	2
304	в данном	1	2
305	что это	5	2
306	тому как	2	2
307	самого себя	2	2
308	в реальном	3	2
309	даже в	5	2
310	сейчас же	1	2
311	в начале	4	2
312	но для	3	2
313	которая в	1	2
314	а в	5	2
315	в свою	1	2
316	не знает	6	2
317	это в	2	2
318	который не	1	2
319	например в	2	1
320	человека и	1	1
321	функции в	3	1
322	на самом	11	1
323	он может	2	1
324	указывающие на	1	1
325	тех же	1	1
326	уже указывали	1	1
327	слово у	1	1
328	и больше	1	1
329	которыми он	1	1
330	из всех	1	1
