N	2gram	Voloshinov_1	FransuaR
1	и в	16	29
2	таким образом	9	20
3	и не	4	16
4	в эпоху	1	15
5	в этой	4	13
6	и все	4	13
7	но в	4	12
8	как и	2	12
9	и т.п	2	12
10	и на	4	11
11	в этом	9	11
12	так и	4	11
13	то же	2	10
14	мы уже	2	10
15	не только	7	10
16	во время	3	10
17	как мы	4	10
18	все эти	5	9
19	и с	8	9
20	его в	4	9
21	и образы	2	9
22	в конце	1	9
23	вовсе не	1	9
24	но и	4	9
25	и его	8	8
26	в образах	1	8
27	в его	4	8
28	прежде всего	9	8
29	как бы	5	8
30	в них	2	7
31	в том	3	7
32	так как	4	7
33	так же	2	7
34	в сущности	1	6
35	в атмосфере	1	6
36	здесь в	1	6
37	в большинстве	3	6
38	это и	1	5
39	что это	2	5
40	в нем	4	5
41	большинстве случаев	3	5
42	весь мир	1	5
43	в своей	2	5
44	и о	2	5
45	поэтому и	2	5
46	у него	2	5
47	сказать что	7	5
48	и по	2	5
49	того же	2	5
50	на самом	4	4
51	и есть	3	4
52	еще не	5	4
53	с его	7	4
54	с помощью	2	4
55	в нашем	1	4
56	связанные с	2	4
57	были в	1	4
58	точки зрения	8	4
59	тела и	1	4
60	характер этого	1	4
61	что он	2	4
62	конечно не	6	4
63	с другой	1	4
64	и др	3	4
65	по своему	2	4
66	только для	5	4
67	но это	2	4
68	все это	4	4
69	один из	2	4
70	мира и	3	4
71	то что	3	4
72	есть и	2	4
73	жизни и	3	4
74	той же	1	3
75	и здесь	1	3
76	в ней	1	3
77	в чем	5	3
78	частей тела	1	3
79	но как	2	3
80	и как	3	3
81	при этом	6	3
82	он не	2	3
83	и вот	3	3
84	и сам	1	3
85	для того	1	3
86	подобно тому	1	3
87	в году	1	3
88	том что	3	3
89	в эту	1	3
90	образом и	1	3
91	вернемся к	1	3
92	самого начала	4	3
93	того чтобы	1	3
94	в разных	1	3
95	конечно и	1	3
96	с ее	4	3
97	с самого	4	3
98	роль в	1	3
99	все остальные	2	3
100	к нему	1	3
101	отметить что	1	3
102	все время	1	3
103	что здесь	1	3
104	с ними	4	3
105	на языке	1	3
106	и так	2	3
107	в качестве	1	3
108	же и	1	3
