N	2gram	Losev_Vlad_1	KulturaY
1	и т	2	33
2	в том	11	30
3	и в	31	24
4	потому что	11	23
5	том что	14	21
6	что в	14	17
7	того чтобы	2	17
8	для того	2	16
9	было бы	2	15
10	и пр	1	15
11	в этом	14	14
12	т д	2	14
13	точки зрения	2	14
14	может быть	6	13
15	все же	3	12
16	таким образом	3	12
17	и не	17	12
18	в его	12	12
19	не в	5	11
20	только в	9	11
21	хотя бы	2	10
22	в самом	2	10
23	не только	24	10
24	в силу	1	10
25	у нас	6	10
26	вовсе не	5	10
27	самом деле	1	9
28	так как	8	9
29	если бы	1	9
30	о том	11	9
31	того что	2	9
32	прежде всего	1	9
33	то что	18	9
34	по отношению	1	8
35	уже не	3	8
36	то обстоятельство	2	8
37	то же	6	8
38	том чтобы	2	8
39	обстоятельство что	2	8
40	тем что	2	8
41	как раз	7	8
42	а не	1	8
43	не может	6	7
44	это не	1	7
45	в них	2	7
46	не менее	2	7
47	связи с	1	7
48	в области	1	7
49	так и	6	7
50	бы в	1	7
51	в качестве	6	7
52	с другой	3	7
53	с помощью	1	7
54	вместе с	3	7
55	только потому	1	6
56	мы имеем	1	6
57	на себе	1	6
58	в ней	1	6
59	в которой	4	6
60	все эти	3	6
61	при этом	2	6
62	что он	12	6
63	но и	19	6
64	именно в	1	6
65	что же	5	6
66	все это	5	6
67	другой стороны	3	6
68	что такое	2	6
69	еще не	2	5
70	но не	3	5
71	не просто	1	5
72	и вовсе	1	5
73	и с	14	5
74	но уже	1	5
75	с тем	2	5
76	так сказать	1	5
77	и его	7	5
78	не потому	1	5
79	к тому	3	5
80	с ним	5	5
81	и что	6	5
82	еще и	7	5
83	всяком случае	2	5
84	что не	1	5
85	в результате	2	5
86	этом отношении	1	5
87	а в	9	5
88	во всяком	2	5
89	того же	6	4
90	это и	2	4
91	и на	3	4
92	с его	11	4
93	что они	3	4
94	как в	3	4
95	в целом	3	4
96	из этих	2	4
97	учение о	2	4
98	роль в	1	4
99	на то	5	4
100	в нем	4	4
101	же касается	4	4
102	в данном	1	4
103	и тогда	1	4
104	тем не	2	4
105	тем самым	2	4
106	в таких	1	4
107	в науке	3	4
108	к себе	2	4
109	внимание на	1	4
110	что и	5	4
111	с ними	2	4
112	так что	10	4
113	не есть	1	4
114	из них	2	4
115	со стороны	2	4
116	в частности	2	4
117	и потому	6	4
118	в тех	2	4
119	по существу	2	4
120	один из	4	4
121	указать на	2	4
122	же в	1	4
123	в этих	1	4
124	так же	1	4
125	и то	10	3
126	в котором	6	3
127	той же	2	3
128	на себя	3	3
129	и он	3	3
130	с большим	1	3
131	то мы	3	3
132	в общем	3	3
133	в истории	4	3
134	в связи	3	3
135	в своем	4	3
136	хотя и	4	3
137	когда он	5	3
138	его к	2	3
139	более или	3	3
140	в этой	4	3
141	в себе	4	3
142	и если	5	3
143	на его	3	3
144	не имеют	1	3
145	что она	2	3
146	а это	2	3
147	несмотря на	4	3
148	нисколько не	2	3
149	или менее	3	3
150	в г	1	3
151	в их	1	3
152	представление о	1	3
153	даже в	2	3
154	тому что	1	3
155	а а	4	3
156	мною из	1	3
157	свою очередь	1	3
158	здесь не	3	3
159	сводится к	1	3
160	не с	1	3
161	ясно что	2	3
162	и здесь	3	3
163	можно сказать	6	3
164	этом смысле	4	3
165	меня и	1	3
166	мы увидим	3	3
167	уже в	7	3
168	в одном	1	3
169	уже и	2	3
170	даже и	9	3
171	не было	5	3
172	в особенности	4	3
173	и даже	15	3
174	в свою	1	3
175	а с	5	3
176	под влиянием	3	3
177	если не	3	3
178	как это	7	3
179	смысле этого	1	3
180	этого слова	1	3
181	несколько слов	2	3
182	как на	2	3
183	в таком	1	3
184	можно говорить	1	2
185	одним из	2	2
186	также и	10	2
187	и есть	1	2
188	на месте	1	2
189	мысли а	1	2
190	что если	1	2
191	я не	4	2
192	что можно	1	2
193	иное как	1	2
194	что его	4	2
195	на самом	1	2
196	значение и	1	2
197	тогда как	1	2
198	себе и	1	2
199	относится к	1	2
200	от истории	1	2
201	что касается	3	2
202	и как	4	2
203	из письма	1	2
204	но в	12	2
205	так или	1	2
206	для которых	1	2
207	больше всего	2	2
208	он не	10	2
209	как с	1	2
210	свое время	6	2
211	так например	2	2
212	но все	1	2
213	в каждом	1	2
214	в состоянии	1	2
215	лишь в	2	2
216	заключается в	1	2
217	и мы	2	2
218	связанная с	1	2
219	и тем	1	2
220	ни в	2	2
221	для них	1	2
222	как и	4	2
223	в москве	8	2
224	и еще	2	2
225	но если	1	2
226	в своей	4	2
227	не столько	2	2
228	что я	2	2
229	вопрос о	1	2
230	и более	1	2
231	том же	1	2
232	слов о	1	2
233	вместе со	1	2
234	до конца	1	2
235	что с	2	2
236	иной раз	6	2
237	в то	8	2
238	как о	1	2
239	ничего не	3	2
240	что их	1	2
241	чтобы в	1	2
242	дело не	2	2
243	был в	3	2
244	никогда не	9	2
245	же время	4	2
246	и мысли	1	2
247	свидетельствуют о	3	2
248	до того	1	2
249	не могут	1	2
250	том и	1	2
251	к жизни	2	2
252	что все	2	2
253	не мог	3	2
254	было в	1	2
255	о котором	2	2
256	одно из	1	2
257	в разных	1	2
258	ними и	2	2
259	о нем	7	2
260	никак не	4	2
261	любви к	1	2
262	это было	6	2
263	а именно	2	2
264	не знаю	1	2
265	но с	1	2
266	любовь к	1	2
267	тот же	3	2
268	и того	1	2
269	в сторону	1	2
270	конечно не	2	2
271	то и	2	2
272	ни одного	1	2
273	свидетельствует о	3	2
274	а то	1	2
275	целом и	1	2
276	большое значение	1	2
277	или иначе	1	2
278	в каком	2	2
279	и против	1	2
280	на этот	6	2
281	которые можно	1	2
282	по своим	3	2
283	даже для	1	2
284	только к	3	2
285	обратить внимание	2	2
286	о чем	1	2
287	именно так	2	2
288	как именно	1	2
289	в это	2	2
290	и а	2	2
291	к своему	3	2
292	на эту	1	2
293	факты и	1	2
294	своего времени	2	2
295	с этой	1	2
296	видно что	5	2
297	между прочим	11	2
298	не раз	4	2
299	в более	1	2
300	и для	2	2
301	уже на	1	2
302	или в	1	2
303	для нас	4	2
304	и все	4	2
305	тем более	2	2
306	потому чтобы	1	2
307	бы на	1	2
308	но вот	1	2
309	е в	7	2
310	между ними	1	2
311	не говоря	1	2
312	в свое	5	2
313	ее в	1	2
314	также было	1	1
315	в обычном	1	1
316	увидим ниже	3	1
317	и сейчас	2	1
318	а из	1	1
319	для себя	2	1
320	тех же	2	1
321	к своей	2	1
322	что когда	1	1
323	отношений в	1	1
324	ту же	1	1
325	нас на	1	1
326	из его	4	1
327	почти всегда	1	1
328	удивляться что	1	1
329	ведь и	1	1
330	и больше	1	1
331	едва ли	3	1
332	в году	30	1
333	в германии	1	1
334	поэзии и	1	1
335	есть не	1	1
336	часто бывает	1	1
337	народного просвещения	3	1
338	и ничего	1	1
339	не приходится	1	1
340	в семье	3	1
341	большую роль	1	1
342	ответить на	1	1
343	на место	1	1
344	в основных	1	1
345	приводят к	1	1
346	против чего	1	1
347	помощью более	1	1
348	есть нечто	1	1
349	который был	2	1
350	что иное	1	1
351	считая что	1	1
352	но даже	2	1
353	в некотором	1	1
354	мы и	4	1
355	это время	3	1
356	столько же	1	1
357	не хочет	1	1
358	редко и	1	1
359	не был	5	1
360	столь же	1	1
361	в различных	1	1
362	теперь в	1	1
363	а м	4	1
364	истории в	1	1
365	немногое что	1	1
366	то он	6	1
367	в быту	1	1
368	менее всего	1	1
369	факты из	1	1
370	отношение к	3	1
371	а через	1	1
372	она есть	1	1
373	которые не	1	1
374	систему и	1	1
375	в одной	1	1
376	же с	11	1
377	государства и	1	1
378	поскольку они	1	1
379	только об	1	1
380	тут уже	1	1
381	как к	2	1
382	не нужно	1	1
383	к тем	1	1
384	если а	1	1
385	как иногда	1	1
386	а г	1	1
387	со своей	3	1
388	ни один	1	1
389	мне не	1	1
390	таковы например	1	1
391	в чем	2	1
392	в нашем	4	1
393	выражение в	1	1
394	в дальнейшем	8	1
395	говорят о	1	1
396	родился в	1	1
397	и те	1	1
398	как он	4	1
399	но на	3	1
400	не следует	1	1
401	уже тогда	3	1
402	в переводе	1	1
403	чтобы установить	1	1
404	однако он	1	1
405	и вот	3	1
406	из него	1	1
407	и по	8	1
408	на этом	2	1
409	в большой	1	1
410	именно это	1	1
411	одно и	1	1
412	от нее	2	1
413	раз из	1	1
414	то ни	1	1
415	и осталось	1	1
416	эта книга	2	1
417	языков и	1	1
418	об этом	7	1
419	них не	1	1
420	на ту	2	1
421	на все	2	1
422	на протяжении	1	1
423	которого не	1	1
424	августа года	1	1
425	на почве	1	1
426	так называемую	1	1
427	истории и	1	1
428	они по	1	1
429	не соответствует	1	1
430	в жизни	3	1
431	даже что	1	1
432	лет в	1	1
433	под ред	2	1
434	и представить	1	1
435	далеко не	1	1
436	для своего	2	1
437	и уже	1	1
438	прямое и	1	1
439	для чего	1	1
440	можно считать	2	1
441	со всей	1	1
442	раз и	3	1
443	истории русской	1	1
444	на первый	2	1
445	подробнее о	1	1
446	во второй	1	1
447	что среди	1	1
448	взгляд на	3	1
449	и без	1	1
450	что вся	1	1
451	каким был	1	1
452	необходимо указать	1	1
453	ли так	1	1
454	мысли и	4	1
455	годах в	1	1
456	таких случаях	1	1
457	когда она	1	1
458	что особенно	1	1
459	но это	3	1
460	но он	5	1
461	но во	1	1
462	с такими	1	1
463	что этот	3	1
464	а вот	1	1
465	в историческом	1	1
466	сам он	1	1
467	любви и	1	1
468	пять лет	1	1
469	некоторого рода	1	1
470	что ему	1	1
471	и притом	3	1
472	каждый день	1	1
473	не могло	1	1
474	только не	1	1
475	правда в	1	1
476	дело в	4	1
477	одна из	1	1
478	вывод который	1	1
479	учения о	1	1
480	действительно в	1	1
481	и учение	1	1
482	более что	2	1
483	целое в	1	1
484	и после	1	1
485	вот что	3	1
486	и теперь	4	1
487	хорошо что	1	1
488	что на	2	1
489	виде так	1	1
490	и далее	1	1
491	но только	3	1
492	все то	1	1
493	просвещения и	1	1
494	относиться к	1	1
495	есть только	1	1
496	мало чем	1	1
497	раз навсегда	1	1
498	указывает на	2	1
499	и свое	2	1
500	слова с	1	1
501	когда они	1	1
502	где он	2	1
503	в настоящее	1	1
504	всегда в	1	1
505	мне была	1	1
506	касается до	1	1
507	как мы	9	1
508	которого мы	1	1
509	на нем	1	1
510	говоря уже	1	1
511	к нам	1	1
512	и от	5	1
513	сделал из	1	1
514	только то	1	1
515	письмо вл	1	1
516	не содержит	1	1
517	и когда	1	1
518	о тех	1	1
519	и сам	6	1
520	что у	4	1
521	как содержание	1	1
522	только через	1	1
523	который будучи	1	1
524	не нравится	2	1
525	за то	1	1
526	раз он	1	1
527	которая была	1	1
528	во многом	2	1
529	то немногое	1	1
530	выступления а	1	1
531	она была	2	1
532	можно только	1	1
533	пишет что	1	1
534	разного рода	6	1
535	но у	1	1
536	поэтому в	1	1
537	в некоторой	1	1
538	не будучи	1	1
539	некотором отношении	1	1
540	даже не	2	1
541	образом в	2	1
542	образования и	1	1
543	все дело	1	1
544	внимание читателя	2	1
545	тех кто	1	1
546	она уже	1	1
547	настоящее время	1	1
548	нем с	1	1
549	одного из	1	1
550	говорить а	1	1
551	а также	5	1
552	тем я	1	1
553	времени в	2	1
554	который нам	1	1
555	и во	1	1
556	нас в	1	1
557	в которую	2	1
558	часто и	2	1
559	всего на	2	1
560	в обращении	1	1
561	во всех	1	1
562	и хорошо	1	1
563	этом и	2	1
564	как его	1	1
565	из своего	3	1
566	не видел	1	1
567	и только	1	1
568	назначение в	1	1
569	если это	1	1
570	связь между	1	1
571	для самого	1	1
572	в литературе	1	1
573	смысле его	1	1
574	что здесь	1	1
575	сразу же	1	1
576	и одновременно	1	1
577	совсем не	4	1
578	дело с	1	1
579	что даже	1	1
580	и так	3	1
581	что свои	1	1
582	чтобы на	1	1
583	т i	2	1
584	все той	1	1
585	убедиться в	1	1
586	этот факт	2	1
587	одно письмо	1	1
588	не мешает	1	1
589	вопрос об	1	1
590	слишком уж	1	1
591	это же	1	1
592	с одной	1	1
593	ради которого	1	1
594	в эти	7	1
595	то из	1	1
596	и у	4	1
597	я имею	1	1
598	себя в	4	1
599	только на	3	1
600	себя и	1	1
601	образования в	1	1
602	чем с	1	1
603	целого ряда	1	1
604	общей философской	1	1
605	и других	2	1
606	этот раз	4	1
607	вл соловьева	160	1
608	их как	1	1
609	философию и	1	1
610	сказано в	1	1
611	которые в	1	1
612	этом в	1	1
613	а сейчас	1	1
614	для него	7	1
615	и вести	1	1
616	в письме	8	1
617	в известной	1	1
618	этом слове	1	1
619	в конце	9	1
620	слова на	1	1
621	не для	1	1
622	тому же	2	1
623	ему принадлежит	1	1
624	мы можем	1	1
625	но что	3	1
626	не столь	1	1
627	чуткость и	1	1
628	не из	2	1
629	от того	1	1
630	этого кризиса	1	1
631	и вместе	1	1
632	в других	1	1
633	соловьева к	4	1
634	также из	1	1
635	одной стороны	1	1
636	пока еще	2	1
637	влияние на	1	1
638	после смерти	4	1
639	не прав	1	1
640	воспоминания о	1	1
641	в россии	4	1
642	что для	4	1
643	говорит о	1	1
644	от другого	1	1
645	притом не	1	1
646	а главное	1	1
647	однако и	1	1
648	человеческой жизни	1	1
649	его как	1	1
650	было ему	2	1
651	отнюдь не	3	1
652	и своим	1	1
653	него не	3	1
654	вероятно не	2	1
655	скажем несколько	1	1
656	но как	5	1
657	понимание и	1	1
658	типа с	1	1
659	я хочу	1	1
660	с ударением	2	1
661	к лицу	1	1
662	слишком хорошо	1	1
663	и представлений	1	1
664	к его	3	1
665	выросло учение	1	1
666	принужден был	1	1
667	в историю	1	1
668	и иной	1	1
669	по своему	3	1
670	он говорит	2	1
671	что за	1	1
672	еще о	1	1
673	лицом к	1	1
674	с некоторыми	1	1
675	но тут	1	1
676	духовного развития	2	1
677	к в	1	1
678	в ответ	2	1
679	самого себя	1	1
680	да и	4	1
681	из этой	1	1
682	которым он	1	1
683	упомянуть еще	1	1
684	ударением на	2	1
685	значительные явления	1	1
686	весь этот	1	1
687	лекции по	2	1
688	выходят за	1	1
689	сейчас же	1	1
690	ко времени	2	1
691	что мы	2	1
692	в основном	1	1
693	году но	1	1
694	как предмет	1	1
695	своей жизни	2	1
696	о его	2	1
697	порядка и	1	1
698	в начале	3	1
699	самого и	1	1
700	кроме того	7	1
701	к другим	1	1
702	письме к	10	1
703	с большой	1	1
704	это уже	1	1
705	имеют для	2	1
706	это можно	3	1
707	том виде	1	1
708	для той	1	1
709	правильном развитии	1	1
710	а все	1	1
711	ударение в	1	1
712	которая в	1	1
713	не отрицал	2	1
714	речи с	2	1
715	уже совсем	1	1
716	это часто	1	1
717	собственно говоря	3	1
718	необходимо если	1	1
719	интерес к	1	1
720	и н	3	1
721	главным образом	4	1
722	он стал	2	1
723	только что	2	1
724	на нас	1	1
725	я в	1	1
726	г и	1	1
727	отношении к	1	1
728	гораздо больше	1	1
729	жизни в	1	1
