N	2gram	Vygotskiy__5	Problemy
1	и в	30	46
2	то есть	13	40
3	и не	6	27
4	может быть	11	23
5	не может	9	19
6	как бы	19	19
7	в нем	7	17
8	в этом	14	16
9	не только	16	14
10	и т.п	1	14
11	слова в	1	13
12	перед нами	2	12
13	как мы	5	12
14	но и	6	12
15	как и	6	12
16	и на	3	11
17	точки зрения	7	11
18	в одном	2	11
19	а не	8	11
20	не в	8	10
21	между ними	2	10
22	и к	4	9
23	в самом	14	9
24	с точки	2	9
25	и все	4	9
26	в его	4	9
27	в том	27	9
28	вовсе не	3	9
29	прежде всего	4	9
30	до сих	5	8
31	конечно не	1	8
32	сих пор	5	8
33	или в	6	8
34	в сущности	12	7
35	еще не	5	7
36	романах достоевского	1	7
37	в себе	5	7
38	и с	2	7
39	по себе	7	7
40	как раз	13	7
41	то же	7	6
42	никогда не	9	6
43	и он	2	6
44	хотя и	1	6
45	но в	5	6
46	в каждом	2	6
47	ни в	3	6
48	но это	1	6
49	и его	6	6
50	о нем	1	6
51	в него	4	6
52	что он	17	6
53	только в	5	6
54	и между	3	6
55	к себе	1	6
56	все это	2	6
57	в романе	2	6
58	мы увидим	9	6
59	к другому	2	5
60	в котором	2	5
61	с его	2	5
62	во всех	2	5
63	по отношению	2	5
64	нам кажется	2	5
65	так сказать	1	5
66	при этом	8	5
67	это не	3	5
68	в жизни	1	5
69	рядом с	5	5
70	в то	2	5
71	в структуре	1	5
72	если же	2	5
73	о том	10	5
74	к нему	1	5
75	если мы	16	5
76	мы находим	2	5
77	так как	9	5
78	у него	3	5
79	с другом	3	5
80	в романах	1	5
81	друг с	3	5
82	речи и	1	5
83	отношению к	1	5
84	жизни и	6	5
85	например в	1	4
86	самом деле	8	4
87	в их	3	4
88	мы не	3	4
89	героя и	7	4
90	но не	7	4
91	как в	3	4
92	все же	7	4
93	все эти	2	4
94	он не	3	4
95	таким образом	20	4
96	и наконец	3	4
97	мы слышим	1	4
98	том что	21	4
99	в этих	3	4
100	любовь к	1	4
101	в процессе	1	4
102	этих двух	7	4
103	во всем	2	4
104	потому что	23	4
105	здесь не	1	4
106	в себя	2	4
107	приводит к	2	4
108	так и	3	4
109	в словах	2	4
110	в виду	4	4
111	и здесь	6	4
112	можно сказать	2	4
113	уже не	1	4
114	уже в	6	4
115	мы можем	7	4
116	еще и	1	4
117	до конца	2	4
118	превращается в	1	4
119	да и	1	4
120	должно быть	2	4
121	и нет	1	4
122	то что	37	4
123	не знает	2	4
124	совершенно не	6	4
125	что в	24	4
126	одним из	1	3
127	сам по	3	3
128	и это	8	3
129	тем же	3	3
130	здесь и	1	3
131	и до	2	3
132	мы уже	6	3
133	той же	3	3
134	мы имеем	8	3
135	всех его	1	3
136	и о	3	3
137	мы и	1	3
138	то это	4	3
139	конечно и	1	3
140	для наших	1	3
141	отношение к	1	3
142	себе и	2	3
143	отличие от	2	3
144	в центре	2	3
145	в той	3	3
146	в своем	6	3
147	более или	1	3
148	из этих	3	3
149	в этой	5	3
150	имеем в	1	3
151	как он	2	3
152	на то	17	3
153	но именно	1	3
154	не к	1	3
155	их в	1	3
156	на этом	6	3
157	реакции на	1	3
158	они должны	1	3
159	было бы	5	3
160	кажется что	1	3
161	далеко не	1	3
162	его слова	1	3
163	или менее	1	3
164	и при	2	3
165	и их	1	3
166	в своей	4	3
167	в отличие	2	3
168	не как	3	3
169	мы сказали	1	3
170	образом и	2	3
171	но он	3	3
172	в отношении	2	3
173	она не	1	3
174	дело в	2	3
175	на него	1	3
176	тон и	1	3
177	не могут	3	3
178	с ее	1	3
179	и этим	1	3
180	с собой	1	3
181	здесь нет	1	3
182	нам уже	1	3
183	чем у	3	3
184	если бы	11	3
185	и т.д	1	3
186	никак не	6	3
187	и что	23	3
188	и во	1	3
189	и только	3	3
190	слов и	2	3
191	отличается от	2	3
192	между этими	1	3
193	себя в	1	3
194	только на	4	3
195	в конце	4	3
196	что и	3	3
197	тем что	6	3
198	и даже	2	3
199	с другой	9	3
200	себя и	2	3
201	с помощью	2	3
202	так же	13	3
203	что же	1	3
204	по существу	2	3
205	обычной жизни	1	3
206	но для	1	3
