N	3gram	Bakhtin_Fr_8	Istorich
1	мы видим что	2	8
2	не может быть	2	7
3	более или менее	2	5
4	с другой стороны	2	5
5	до сих пор	8	5
6	в большинстве случаев	6	4
7	с одной стороны	2	4
8	в том что	6	4
9	и в ней	1	3
10	дело в том	2	3
11	по отношению к	1	3
12	то же самое	1	3
13	что это за	1	3
14	в то время	2	3
15	в связи с	3	3
16	друг с другом	1	3
17	о том что	2	3
18	мы не будем	1	3
19	можно было бы	1	3
20	в таких случаях	1	2
21	бы то ни	2	2
22	но и в	1	2
23	вместе с тем	1	2
24	если бы мы	1	2
25	сих пор мы	1	2
26	то ни было	1	2
27	обстоит дело с	1	2
28	в отличие от	1	2
29	все же не	1	2
30	это конечно не	1	2
31	мы видели что	3	2
32	мы не можем	1	2
33	большей или меньшей	3	2
34	с самого начала	1	2
35	вопрос о том	1	2
36	том что она	1	1
37	у своего отца	1	1
38	на войну и	1	1
39	и глубже чем	1	1
40	то что обычно	1	1
41	до наших дней	1	1
42	если бы в	1	1
43	в другом месте	3	1
44	из которых мы	1	1
45	так например мы	1	1
46	и у всех	1	1
47	ключ к пониманию	1	1
48	какой бы то	1	1
49	прежде всего в	1	1
50	тесно связан с	1	1
51	пор мы рассматривали	1	1
52	и в особенности	2	1
53	подобно тому как	1	1
54	что для того	1	1
55	в этом смысле	1	1
56	их возникновение и	1	1
57	в средние века	2	1
58	о том как	1	1
59	одной стороны и	1	1
60	в нем и	2	1
61	как один из	1	1
62	на самом же	1	1
63	только то что	1	1
64	но он не	1	1
65	ясных для нас	1	1
66	с природой и	1	1
67	в ту же	1	1
68	ни с какими	1	1
69	но в то	2	1
70	таким образом и	3	1
71	видели что и	1	1
72	шире и глубже	1	1
73	в большей или	3	1
74	не в том	1	1
75	тем или иным	1	1
76	самом же деле	1	1
77	таким образом в	1	1
78	в античности и	1	1
79	так как его	1	1
80	влекут за собой	1	1
81	никогда не может	1	1
82	приведем еще один	1	1
83	после того как	1	1
84	и в нем	1	1
85	в реальной действительности	1	1
86	и в этом	1	1
87	для того чтобы	2	1
88	но отчего же	1	1
89	к тому же	1	1
90	в этом отношении	1	1
91	до известной степени	1	1
