N	2gram	Propp_Isto_6	StatiiOP
1	и в	26	29
2	том что	10	27
3	в том	12	27
4	в этом	12	21
5	не только	10	19
6	но и	9	19
7	что в	12	19
8	о том	7	17
9	в его	5	13
10	что он	9	13
11	между прочим	1	12
12	то что	6	11
13	все это	1	11
14	таким образом	12	10
15	к тому	2	10
16	т е	22	10
17	и т	10	9
18	в своем	2	9
19	он не	2	9
20	потому что	13	9
21	так и	5	9
22	и не	10	9
23	как на	3	9
24	но в	7	8
25	и пр	1	8
26	в ней	5	7
27	так например	3	7
28	но все	2	7
29	в своей	3	7
30	в котором	1	7
31	не столько	1	7
32	тому что	1	7
33	того как	3	7
34	для того	1	7
35	с тем	4	7
36	вместе с	8	7
37	одним из	1	6
38	вопрос о	3	6
39	и на	12	6
40	все же	8	6
41	т д	8	6
42	вовсе не	2	6
43	того чтобы	1	6
44	и его	7	6
45	об этом	1	6
46	и что	5	6
47	в одном	3	6
48	до сих	4	6
49	было бы	2	5
50	точки зрения	1	5
51	в русской	6	5
52	того что	2	5
53	между тем	1	5
54	в качестве	3	5
55	своего рода	2	5
56	прежде всего	4	5
57	а не	2	5
58	о чем	2	5
59	как бы	4	5
60	сих пор	4	5
61	речь идет	1	4
62	кроме того	3	4
63	хотя и	1	4
64	и к	1	4
65	в нем	8	4
66	что у	2	4
67	в другом	1	4
68	и с	6	4
69	не в	3	4
70	ничего не	2	4
71	и о	1	4
72	после того	2	4
73	но с	1	4
74	при помощи	3	4
75	для него	1	4
76	с другой	10	4
77	именно в	1	4
78	в частности	3	4
79	а как	1	4
80	к этому	3	4
81	вряд ли	1	3
82	например в	7	3
83	же как	3	3
84	идет о	1	3
85	его не	2	3
86	и он	4	3
87	но не	2	3
88	могло быть	2	3
89	которые не	1	3
90	как в	6	3
91	с этим	2	3
92	в полном	1	3
93	не было	3	3
94	из книги	1	3
95	что это	2	3
96	интересно что	2	3
97	вообще не	3	3
98	ни в	2	3
99	в эту	2	3
100	в этих	2	3
101	и сейчас	2	3
102	но он	2	3
103	не менее	1	3
104	в обоих	1	3
105	одной из	1	3
106	не могло	2	3
107	никогда не	13	3
108	и по	4	3
109	тем что	5	3
110	у нас	5	3
111	оно не	1	3
112	ни у	1	3
113	в образе	10	3
114	и здесь	1	3
115	на вопрос	1	3
116	как у	2	3
117	должно было	1	3
118	наконец в	1	3
119	но это	4	3
120	мне кажется	1	3
121	так что	3	3
122	борьбы с	3	3
123	кажется что	2	3
124	всяком случае	2	3
125	связан с	6	3
126	что на	1	3
127	и даже	1	3
128	еще и	1	3
129	а с	2	3
130	так же	2	3
131	относятся к	1	3
132	другой стороны	8	3
133	не является	1	3
134	давно уже	1	3
135	во всяком	2	3
136	также и	1	2
137	по адресу	1	2
138	того же	2	2
139	только потому	1	2
140	такое же	1	2
141	из его	2	2
142	то же	5	2
143	и была	1	2
144	на первом	1	2
145	в полной	1	2
146	пребывания в	1	2
147	с его	4	2
148	тогда как	2	2
149	отличие от	1	2
150	что они	2	2
151	на то	2	2
152	там где	5	2
153	в истории	1	2
154	мере в	1	2
155	в одной	2	2
156	народа в	1	2
157	и как	2	2
158	на тот	2	2
159	более или	1	2
160	все эти	8	2
161	в этой	2	2
162	в себе	3	2
163	и те	2	2
164	как он	6	2
165	на его	4	2
166	с царем	1	2
167	при этом	3	2
168	если бы	3	2
169	тем не	1	2
170	и более	1	2
171	а затем	1	2
172	его в	5	2
173	которая была	1	2
174	в это	4	2
175	о которых	1	2
176	как и	5	2
177	несмотря на	1	2
178	в один	1	2
179	или менее	1	2
180	не представляется	1	2
181	что я	1	2
182	от его	1	2
183	борьбу с	1	2
184	что этот	2	2
185	где нет	2	2
186	даже в	2	2
187	и вся	1	2
188	что с	1	2
189	в то	5	2
190	не имеет	2	2
191	есть еще	2	2
192	это еще	3	2
193	не может	6	2
194	только с	1	2
195	в области	1	2
196	образом не	1	2
197	не потому	3	2
198	где он	2	2
199	и это	8	2
200	меня в	3	2
201	в ее	1	2
202	него самого	1	2
203	в классической	1	2
204	и сам	2	2
205	еще в	3	2
206	он был	2	2
207	этом месте	1	2
208	а также	4	2
209	другом месте	1	2
210	никак не	1	2
211	что и	4	2
212	отметить что	2	2
213	этот вопрос	1	2
214	только в	5	2
215	бы ни	1	2
216	по этому	1	2
217	раз в	1	2
218	так как	18	2
219	случае не	1	2
220	на меня	1	2
221	может быть	11	2
222	в них	3	2
223	уступает место	1	2
224	в особенности	1	2
225	со стороны	3	2
226	с той	1	2
227	из таких	1	2
228	и др	2	2
229	в некоторых	2	2
230	на этот	1	2
231	его как	1	2
232	или с	1	2
233	как говорит	1	2
234	связь с	11	2
235	как это	5	2
236	что именно	1	2
237	к своему	3	2
238	в данном	3	2
239	потому ли	1	2
240	в тех	3	2
241	по существу	1	2
242	сравнении с	1	2
243	том смысле	1	2
244	с этой	2	2
245	ее в	6	2
246	царей и	1	2
247	не должен	1	2
248	находим в	1	2
249	только что	2	2
250	сказать что	3	2
251	утверждать что	2	2
252	и другие	3	2
253	красавица была	1	2
254	они не	3	2
255	ту же	2	1
256	в русских	1	1
257	с кем	1	1
258	и то	3	1
259	что когда	2	1
260	и до	2	1
261	не имеют	1	1
262	в какой-то	1	1
263	в зависимости	1	1
264	несколько лет	1	1
265	позднее в	1	1
266	им самим	1	1
267	мы не	6	1
268	бы что	1	1
269	большую роль	1	1
270	ответить на	1	1
271	совпадает с	1	1
272	не вполне	2	1
273	на свою	1	1
274	не совсем	1	1
275	их не	1	1
276	можно предполагать	1	1
277	беседует с	1	1
278	еще не	9	1
279	на них	1	1
280	своей работе	1	1
281	во дворец	1	1
282	о смерти	9	1
283	но как	4	1
284	в голове	1	1
