N	3gram	Bakhtin_Pr_3	FransuaR
1	мы уже говорили	3	7
2	в том что	1	6
3	в той или	2	5
4	как мы уже	1	5
5	той или иной	2	5
6	большей или меньшей	1	4
7	до сих пор	1	4
8	в отличие от	2	4
9	или меньшей степени	1	4
10	в большей или	1	4
11	или иной форме	1	4
12	сих пор еще	1	3
13	с точки зрения	4	3
14	на самом же	1	3
15	в этом отношении	1	3
16	так и не	1	3
17	самом же деле	1	3
18	выходит за пределы	2	3
19	и прежде всего	4	3
20	к себе самому	14	2
21	на самом деле	10	2
22	как раз и	2	2
23	за пределы нашей	1	2
24	и в других	1	2
25	не входит в	2	2
26	и у других	1	2
27	уже говорили что	2	2
28	в узком смысле	1	2
29	вовсе не является	1	2
30	и в том	1	2
31	очень далек от	1	2
32	в значительной степени	1	2
33	так и в	2	2
34	на протяжении всего	4	2
35	как бы ни	1	2
36	но все же	1	2
37	в большинстве случаев	2	2
38	вполне понятно что	2	2
39	не знает и	2	2
40	знает и не	1	1
41	можно сказать что	1	1
42	а между тем	3	1
43	и в которой	1	1
44	все и на	1	1
45	или хотя бы	1	1
46	еще далеко не	2	1
47	момент во всех	1	1
48	точки зрения на	1	1
49	сводится к тому	2	1
50	в чем же	1	1
51	все это уже	1	1
52	по своему материалу	1	1
53	по отношению к	5	1
54	и даже частично	1	1
55	на котором мы	1	1
56	там где они	1	1
57	на них мы	1	1
58	в самом деле	3	1
59	всяком случае не	1	1
60	он в сущности	3	1
61	нам еще придется	1	1
62	должно было быть	1	1
63	роль в его	1	1
64	и не может	2	1
65	во всей своей	1	1
66	и в последующем	1	1
67	но все это	2	1
68	себе самому и	5	1
69	резко отличается от	1	1
70	к тому чтобы	2	1
71	но как бы	1	1
72	это вовсе не	1	1
73	или иной степени	1	1
74	с самим собой	6	1
75	на первом плане	1	1
76	и ничего не	1	1
77	это как бы	1	1
78	главным образом в	1	1
79	не чем иным	1	1
80	его отношения к	1	1
81	его последнее слово	1	1
82	но в то	3	1
83	лежит в основе	1	1
84	в ней в	1	1
85	в обычном смысле	2	1
86	но при этом	1	1
87	но в общем	2	1
88	во всех существенных	1	1
89	все более и	1	1
90	это конечно не	1	1
91	во всяком случае	5	1
92	с другой стороны	3	1
93	как бы в	1	1
94	в его целом	2	1
95	самом деле все	1	1
96	конечно очень далек	1	1
97	не может быть	6	1
98	по ту сторону	2	1
99	только на фоне	1	1
100	прежде всего поражает	1	1
101	то же время	12	1
102	в нем нет	1	1
103	чем иным как	1	1
104	и пр в	1	1
105	человека с его	1	1
106	остановимся еще на	1	1
107	и в письмах	1	1
108	на этом мы	1	1
109	более и более	1	1
110	как нам кажется	1	1
111	именно потому что	2	1
112	бы они ни	1	1
113	для того чтобы	1	1
114	мы вовсе не	1	1
115	точки зрения он	1	1
116	в то же	12	1
117	в сущности не	2	1
118	мы уже указывали	1	1
119	в отношении к	7	1
120	друг с другом	2	1
121	и в нем	3	1
122	к тому же	2	1
123	и углубленной форме	1	1
