N	2gram	Voloshinov_1	Problema
1	то что	3	38
2	вовсе не	1	37
3	и не	4	37
4	и в	16	35
5	не есть	2	33
6	не только	7	24
7	сказать что	7	24
8	том что	3	19
9	что такое	5	18
10	у нас	1	18
11	даже и	1	18
12	о том	2	18
13	может быть	17	18
14	в этом	9	17
15	и вообще	2	16
16	но и	4	16
17	что мы	2	14
18	только в	4	14
19	не менее	2	13
20	не может	8	13
21	и что	1	13
22	во всяком	3	13
23	в том	3	12
24	хотя бы	4	12
25	не будет	2	11
26	и даже	4	11
27	прежде всего	9	11
28	что в	3	11
29	и то	1	10
30	говорить о	2	10
31	еще не	5	10
32	всяком случае	3	10
33	ничего не	1	10
34	и с	8	10
35	а не	1	10
36	в данном	1	10
37	едва ли	3	9
38	в этой	4	9
39	если мы	2	9
40	только на	3	9
41	что же	1	9
42	для нас	2	9
43	значение и	1	8
44	все же	1	8
45	в виду	1	8
46	было бы	2	8
47	уже не	1	8
48	как раз	1	8
49	совсем не	2	7
50	все эти	5	7
51	мы не	2	7
52	не имеет	1	7
53	в конце	1	7
54	так и	4	7
55	в его	4	7
56	так как	4	7
57	мы и	1	6
58	с другой	1	6
59	но как	2	6
60	к сожалению	1	6
61	но в	4	6
62	по крайней	3	6
63	можно ли	1	6
64	мы можем	9	6
65	крайней мере	3	6
66	же самое	1	6
67	другими словами	2	6
68	можно сказать	4	6
69	ни в	5	6
70	в области	3	6
71	но это	2	6
72	и для	2	6
73	не существует	2	6
74	то же	2	5
75	между собой	2	5
76	по своему	2	5
77	отнюдь не	4	5
78	с этим	2	5
79	в самом	2	5
80	с другими	3	5
81	этом смысле	3	5
82	как и	2	5
83	для меня	2	5
84	связи с	1	5
85	той или	1	5
86	и это	6	5
87	как мы	4	5
88	данном случае	1	5
89	можно было	1	5
90	и на	4	5
91	без всякой	1	5
92	с одной	1	5
93	одной стороны	1	5
94	или иной	1	5
95	что не	2	5
96	в частности	2	5
97	так же	2	5
98	в связи	1	5
99	и все	4	5
100	есть то	1	5
101	самом деле	6	4
102	на самом	4	4
103	и есть	3	4
104	этой теории	2	4
105	и значение	3	4
106	что если	1	4
107	и самого	1	4
108	не был	1	4
109	но не	1	4
110	в общем	3	4
111	и как	3	4
112	вообще не	2	4
113	что она	1	4
114	но именно	1	4
115	их в	3	4
116	таким образом	9	4
117	между собою	2	4
118	на первый	2	4
119	в этих	3	4
120	но если	1	4
121	не будем	1	4
122	есть прежде	1	4
123	до сих	3	4
124	что на	2	4
125	в каком	2	4
126	не могут	2	4
127	что при	1	4
128	и о	2	4
129	без всякого	1	4
130	если бы	1	4
131	и здесь	1	4
132	и только	9	4
133	тот же	1	4
134	что он	2	4
135	есть в	2	4
136	не можем	2	4
137	то и	1	4
138	случае не	1	4
139	и самый	1	4
140	в область	2	4
141	как бы	5	4
142	сих пор	3	4
143	все это	4	4
144	а в	3	4
145	мы здесь	1	3
146	это и	1	3
147	и этот	2	3
148	мы уже	2	3
149	вопрос о	1	3
150	что иное	1	3
151	но даже	1	3
152	мы еще	1	3
153	первый план	1	3
154	в нашем	1	3
155	нет и	2	3
156	что они	1	3
157	всей этой	1	3
158	хотя и	1	3
159	не являются	1	3
160	и к	6	3
161	только то	2	3
162	из этих	2	3
163	но ведь	2	3
164	быть только	1	3
165	теории и	1	3
166	при этом	6	3
167	по самому	1	3
168	и по	2	3
169	то ни	1	3
170	лишь в	1	3
171	его в	4	3
172	для них	1	3
173	с тем	1	3
174	несмотря на	1	3
175	и того	1	3
176	к предмету	1	3
177	но эта	1	3
178	иной раз	1	3
179	или что	1	3
180	тогда когда	1	3
181	одна из	1	3
182	в науке	2	3
183	и притом	3	3
184	в основе	3	3
185	только не	1	3
186	только и	2	3
187	не знает	2	3
188	оно не	2	3
189	она не	1	3
190	ничего общего	1	3
191	с самого	4	3
192	это только	1	3
193	для этого	2	3
