N	3gram	Voloshinov_1	Problemy
1	с точки зрения	6	9
2	до сих пор	3	8
3	не может быть	3	8
4	в большинстве случаев	3	8
5	друг с другом	1	5
6	в самом деле	2	4
7	как мы сказали	1	3
8	имеем в виду	1	3
9	нам кажется что	2	3
10	мы имеем в	1	3
11	дело в том	1	2
12	из этих трех	1	2
13	в этом смысле	3	2
14	можно было бы	1	2
15	в том что	1	2
16	друг на друга	2	2
17	о том что	2	2
18	в свое время	1	2
19	можно сказать что	3	2
20	той или иной	1	2
21	во всех его	2	2
22	мы увидим что	1	2
23	если бы он	1	1
24	при всей ее	1	1
25	прежде всего на	1	1
26	в известной степени	1	1
27	же как и	1	1
28	с его специфической	1	1
29	и в эпоху	1	1
30	в свою противоположность	1	1
31	а может быть	1	1
32	остановимся на некоторых	1	1
33	термин катарсис очищение	1	1
34	может быть даже	1	1
35	рано или поздно	1	1
36	аристотелевский термин катарсис	1	1
37	остановимся прежде всего	1	1
38	так же как	2	1
39	в данном случае	1	1
40	с одной стороны	1	1
41	как один из	1	1
42	по сравнению с	3	1
43	мы и попытались	1	1
44	с нею и	1	1
45	в связи с	1	1
46	во всяком случае	3	1
47	которая позволила бы	1	1
48	снова и снова	1	1
49	таким образом и	1	1
50	самом деле в	1	1
51	так как его	1	1
52	нельзя сказать о	1	1
53	из того же	1	1
54	так и в	1	1
55	с самого начала	4	1
56	жизни в этом	1	1
57	что может быть	1	1
58	как мы знаем	1	1
59	и ту же	1	1
60	есть прежде всего	1	1
61	одну и ту	1	1
62	в высшей степени	1	1
63	только себя и	1	1
