N	3gram	Losev_Dial_3	KulturaY
1	и т д	23	14
2	в том что	3	10
3	с точки зрения	14	8
4	в самом деле	5	7
5	с другой стороны	2	7
6	только потому что	1	6
7	по крайней мере	5	6
8	во всяком случае	2	5
9	само по себе	5	5
10	тем не менее	10	5
11	в зависимости от	2	4
12	и тем не	2	4
13	не может быть	6	4
14	точки зрения в	1	3
15	в лучшем случае	1	3
16	в этом отношении	1	3
17	точно так же	2	3
18	в связи с	1	3
19	то же время	1	3
20	в то же	1	3
21	а следовательно и	1	2
22	не говоря уже	2	2
23	на самом деле	1	2
24	но даже и	2	2
25	говоря уже о	2	2
26	и всякой иной	1	2
27	с этой точки	2	2
28	может быть только	1	2
29	так же как	2	2
30	и в том	1	2
31	этой точки зрения	2	2
32	того или иного	2	2
33	в конечном счете	1	2
34	на то что	3	2
35	так или иначе	2	2
36	то тем самым	1	2
37	признаки по которым	1	1
38	я думаю что	1	1
39	том что в	1	1
40	в том смысле	1	1
41	на ту же	1	1
42	на этом примере	1	1
43	но что это	2	1
44	тех пор как	1	1
45	хотя и не	2	1
46	не более как	1	1
47	иметь в виду	2	1
48	легко заметить что	1	1
49	оно не имеет	1	1
50	т е не	4	1
51	не есть явление	2	1
52	оно превращается в	1	1
53	и не только	3	1
54	следовательно и в	1	1
55	если так то	1	1
56	до сих пор	1	1
57	тот или иной	2	1
58	что мы имеем	1	1
59	на точку зрения	1	1
60	сам по себе	5	1
61	если же вы	2	1
62	по себе и	1	1
63	бы то ни	1	1
64	не имеет никакого	1	1
65	а так как	1	1
66	представить себе что	1	1
67	это вовсе не	1	1
68	и говорить о	1	1
69	есть одна из	1	1
70	с тех пор	2	1
71	и той же	1	1
72	мы приходим к	1	1
73	но может быть	1	1
74	и с этой	2	1
75	не хочу сказать	1	1
76	и в частности	1	1
77	то время как	4	1
78	уже о том	1	1
79	т е в	4	1
80	в данном случае	1	1
81	сами по себе	3	1
82	то ни было	1	1
83	с одной стороны	3	1
84	это и дает	1	1
85	не значит что	1	1
86	не могут быть	2	1
87	я не мог	1	1
88	в последнее время	1	1
89	не в том	1	1
90	ни за что	1	1
91	в виду что	1	1
92	целый ряд таких	1	1
93	в каком смысле	3	1
94	однако не только	1	1
95	и пр и	1	1
96	что же такое	2	1
97	т д не	1	1
98	ничего не значат	3	1
99	есть не что	3	1
100	ни в каком	3	1
101	хочу сказать что	1	1
102	д и т	5	1
103	и что такое	3	1
104	в то время	4	1
105	в сущности и	2	1
106	то что мы	3	1
107	как и в	3	1
108	он был бы	1	1
109	связи с этим	1	1
110	о том что	5	1
111	а не просто	6	1
112	и все это	1	1
113	не забудем что	1	1
114	и никогда не	1	1
115	того кто его	1	1
116	и прежде всего	3	1
117	что иное как	6	1
118	речь идет о	1	1
119	который не может	1	1
120	но что же	1	1
121	если бы я	1	1
122	я не хочу	1	1
123	не может и	1	1
124	должны признать что	1	1
125	в вопросе о	2	1
126	к тому что	2	1
127	одной и той	1	1
128	не что иное	6	1
129	тех или иных	1	1
130	т д и	6	1
131	сама по себе	4	1
132	пр и пр	1	1
133	одна за другой	1	1
134	к тому же	2	1
135	только тогда когда	3	1
