N	3gram	Bakhtin_Fr_5	Myslijsy
1	в том что	6	16
2	только тогда когда	1	7
3	в то же	9	5
4	от того что	1	5
5	по отношению к	1	5
6	то же время	9	5
7	вместе с тем	1	4
8	в то время	2	4
9	до сих пор	3	3
10	что и в	1	3
11	что он не	1	3
12	в свою очередь	1	3
13	потому что он	3	3
14	далеко не все	1	3
15	для того чтобы	6	3
16	тем не менее	1	3
17	не может быть	2	3
18	мы не можем	1	2
19	так и в	1	2
20	одной и той	1	2
21	но вместе с	1	2
22	как и в	1	2
23	можно сказать что	2	2
24	и той же	1	2
25	и в самом	1	2
26	в этом отношении	5	2
27	в чем же	2	1
28	о том что	1	1
29	на котором мы	1	1
30	и не менее	1	1
31	то время когда	1	1
32	друг с другом	2	1
33	том что это	1	1
34	а потому и	1	1
35	именно потому что	1	1
36	бы эти образы	1	1
37	мы уже сказали	1	1
38	потому что в	1	1
39	здесь как и	2	1
40	по этому поводу	1	1
41	образа и его	1	1
42	к тому же	2	1
43	на самом деле	4	1
44	не подлежит сомнению	1	1
45	в эту минуту	1	1
46	к одной и	1	1
47	не нуждаются в	1	1
48	ничего общего с	1	1
49	здесь так же	1	1
50	его связь с	1	1
51	и та же	1	1
52	то же самое	2	1
53	и его связь	1	1
54	сих пор еще	2	1
55	все то что	1	1
56	же время и	1	1
57	как мы уже	1	1
58	не было ни	1	1
59	слова при этом	1	1
60	но и с	1	1
61	в строгом смысле	1	1
62	в самом деле	1	1
63	как мы видели	4	1
64	все это в	1	1
65	одна и та	1	1
66	в данном случае	2	1
67	заметить что в	1	1
68	те же самые	1	1
69	друг от друга	1	1
70	после того как	1	1
71	и что в	1	1
72	и таким образом	1	1
73	этого слова но	1	1
