N	2gram	Vygotskiy__2	Istorich
1	и в	32	26
2	так как	12	18
3	мы имеем	4	14
4	никогда не	9	13
5	потому что	21	13
6	и на	5	12
7	в этом	13	12
8	таким образом	21	12
9	в том	37	12
10	что в	20	12
11	мы видели	1	11
12	может быть	18	11
13	и т	10	10
14	не только	12	10
15	том что	21	10
16	представления о	1	10
17	с другой	3	10
18	и не	10	10
19	еще не	2	9
20	представление о	3	9
21	что он	13	9
22	но и	10	9
23	и это	4	8
24	все эти	7	8
25	все же	4	8
26	в нем	4	8
27	т д	2	8
28	на том	2	8
29	вместе с	2	8
30	другой стороны	2	8
31	например в	3	7
32	но в	3	7
33	мы можем	3	7
34	и его	7	7
35	о том	6	7
36	с одной	1	7
37	уже не	1	7
38	одной стороны	1	7
39	власть над	1	7
40	мы не	3	6
41	как в	9	6
42	этот случай	1	6
43	как он	2	6
44	так в	2	6
45	в русской	1	6
46	и с	4	6
47	в виде	1	6
48	то что	21	6
49	и там	1	6
50	этом случае	1	6
51	в более	1	6
52	не может	17	6
53	то же	13	5
54	в ней	5	5
55	не будет	1	5
56	как и	10	5
57	и эти	2	5
58	и что	22	5
59	же мы	3	5
60	в то	5	5
61	то это	3	5
62	так и	3	5
63	в его	2	5
64	показывают что	2	5
65	мы видим	4	5
66	только в	7	5
67	тем что	9	5
68	там где	2	5
69	как это	4	5
70	его в	1	5
71	в воде	1	5
72	как мы	1	4
73	и он	3	4
74	с его	2	4
75	что оно	2	4
76	но как	3	4
77	из этих	1	4
78	имеем в	2	4
79	на его	2	4
80	и по	4	4
81	здесь мы	2	4
82	это не	2	4
83	и тем	4	4
84	с тем	11	4
85	в очень	2	4
86	совершенно ясно	7	4
87	что и	17	4
88	что между	1	4
89	в других	2	4
90	до сих	5	4
91	прежде всего	1	4
92	связано с	1	4
93	зависит от	2	4
94	как бы	6	4
95	сих пор	5	4
96	у них	2	4
97	но это	2	4
98	все что	2	4
99	же как	4	3
100	и то	3	3
101	почти всегда	1	3
102	тридевять земель	1	3
103	оттого что	1	3
104	на место	1	3
105	время как	3	3
106	из которых	2	3
107	или иное	1	3
108	независимо от	1	3
109	когда он	10	3
110	и наконец	1	3
111	та же	3	3
112	в себе	2	3
113	если он	1	3
114	вообще не	1	3
115	что она	16	3
116	главным образом	3	3
117	при этом	13	3
118	если бы	6	3
119	за тридевять	1	3
120	и вот	3	3
121	так например	1	3
122	в них	2	3
123	такой же	7	3
124	в своей	3	3
125	таким же	1	3
126	и ее	3	3
127	в одном	2	3
128	не в	8	3
129	их в	2	3
130	и под	1	3
131	она не	2	3
132	на котором	1	3
133	того как	4	3
134	не потому	2	3
135	могут быть	4	3
136	как только	2	3
137	его с	2	3
138	приходит к	3	3
139	и другие	1	3
140	данном случае	4	3
141	то время	3	3
142	показывает что	3	3
143	от него	1	3
144	же можно	1	3
145	но так	2	3
146	один из	3	3
147	том как	2	3
148	в качестве	1	3
149	так что	3	3
150	при помощи	10	3
151	и других	3	3
152	эти три	1	3
153	ее не	1	3
154	от того	4	3
155	и только	2	3
156	со стороны	1	3
157	далеко не	5	3
158	больше и	1	3
159	не было	2	3
160	в частности	3	3
161	в него	2	3
162	к своему	2	3
163	предположить что	1	3
164	в данном	4	3
165	наряду с	4	3
166	в тех	1	3
167	как будто	7	3
