N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	41
2	то есть	48	24
3	и т.п	31	19
4	мы уже	5	18
5	во всех	12	17
6	таким образом	6	17
7	в нем	10	16
8	и с	6	16
9	и его	10	13
10	но и	7	13
11	в этом	8	12
12	как мы	5	12
13	все эти	9	11
14	уже говорили	2	11
15	все это	8	11
16	в самом	2	10
17	не только	4	10
18	так как	7	10
19	у рабле	3	10
20	и др	14	10
21	прежде всего	15	10
22	то что	9	10
23	и на	18	9
24	кроме того	3	9
25	во время	1	9
26	в образах	1	9
27	о том	2	9
28	здесь в	10	9
29	и все	10	9
30	здесь и	4	8
31	в сущности	10	8
32	но в	5	8
33	в этой	1	8
34	никогда не	2	8
35	и до	5	7
36	мистерийной сцены	1	7
37	в них	2	7
38	как и	11	7
39	том что	5	7
40	рабле и	2	7
41	в его	8	7
42	вовсе не	3	7
43	у него	1	7
44	в особенности	2	7
45	связаны с	3	7
46	как бы	14	7
47	этот образ	1	7
48	что в	2	7
49	также и	4	6
50	например в	5	6
51	в году	1	6
52	следующей главе	1	6
53	в эпоху	10	6
54	в то	5	6
55	в образе	3	6
56	один из	6	6
57	мы видим	2	6
58	с помощью	1	6
59	вместе с	2	6
60	в следующей	1	6
61	или в	1	6
62	сказать что	10	6
63	что он	4	6
64	что образ	1	5
65	подчеркнуть что	3	5
66	и он	1	5
67	с его	2	5
68	в ее	3	5
69	в своем	1	5
70	что это	2	5
71	в себе	5	5
72	то же	6	5
73	той же	5	5
74	рядом с	1	5
75	но он	2	5
76	во всем	2	5
77	тем что	2	5
78	все то	3	5
79	так и	6	5
80	и что	1	5
81	а также	4	5
82	же время	5	5
83	в литературе	5	5
84	до нас	2	5
85	из них	4	5
86	есть здесь	2	5
87	большинстве случаев	4	5
88	там где	1	5
89	в той	2	5
90	образов и	4	5
91	одним из	3	4
92	того же	2	4
93	в средние	10	4
94	конечно и	4	4
95	в ней	7	4
96	меньшей степени	2	4
97	он был	1	4
98	средних веков	1	4
99	как в	7	4
100	и наконец	2	4
101	а затем	4	4
102	в преисподнюю	3	4
103	не в	2	4
104	даже в	1	4
105	но они	4	4
106	в основе	5	4
107	нового времени	8	4
108	и образ	1	4
109	и вообще	3	4
110	с ним	2	4
111	все время	1	4
112	тот же	2	4
113	всех его	1	4
114	именно на	1	4
115	в глубины	1	4
116	уже в	2	4
117	в большинстве	4	4
118	в результате	1	4
119	земли и	1	4
120	в котором	1	4
121	и даже	2	4
122	с другой	2	4
123	именно в	2	4
124	более того	6	4
125	большей или	3	4
126	и от	3	4
127	в большей	2	4
128	а в	2	4
129	не может	2	4
130	средние века	11	4
131	они были	1	3
132	существенное значение	3	3
133	он сам	4	3
134	как у	5	3
135	мы будем	1	3
136	в одной	2	3
137	с этим	2	3
138	перед нами	5	3
139	земля и	1	3
140	при этом	3	3
141	в плане	1	3
142	людей и	1	3
143	связанных с	1	3
144	на все	2	3
145	с другими	3	3
146	было бы	5	3
147	земной рай	1	3
148	в дьяблериях	1	3
149	и их	2	3
150	нас не	1	3
151	носит и	1	3
152	своего героя	1	3
153	когда они	1	3
154	потому что	5	3
155	только с	1	3
156	этом отношении	1	3
157	мы встречаем	1	3
158	в духе	8	3
159	они и	2	3
160	говорили что	1	3
161	до сих	5	3
162	существенную роль	1	3
163	романа в	1	3
164	в ряде	1	3
165	одной из	4	3
166	только в	4	3
167	конечно не	4	3
168	в начале	2	3
169	есть в	3	3
170	или меньшей	3	3
171	что не	1	3
172	связано с	1	3
173	и самый	5	3
174	и особенно	3	3
175	и смерти	2	3
176	и не	15	3
177	с этой	1	3
178	сих пор	5	3
179	но это	3	3
180	сцены в	1	3
181	и для	4	3
182	пор еще	2	3
183	между ними	2	3
184	жизни и	9	3
185	они не	3	3
186	всем и	1	2
187	если б	7	2
188	с образом	1	2
189	связана с	2	2
190	и то	1	2
191	это и	1	2
192	из самых	2	2
193	с точки	2	2
194	брань и	1	2
195	мы не	4	2
196	xvii века	3	2
197	не будем	3	2
198	есть нечто	1	2
199	говорить о	2	2
200	а для	2	2
201	но уже	1	2
202	смерть тебе	2	2
203	но конечно	1	2
204	но не	5	2
205	в наиболее	1	2
206	за пределы	1	2
207	что они	1	2
208	сущности к	1	2
209	в истории	3	2
210	точки зрения	4	2
211	что именно	2	2
212	и различные	1	2
213	хотя и	4	2
214	и отчасти	2	2
215	здесь дается	1	2
216	он в	2	2
217	этот роман	1	2
218	в главе	1	2
219	отчасти и	2	2
220	и тот	3	2
221	как он	2	2
222	так сказать	5	2
223	на его	3	2
224	он не	3	2
225	всех этих	1	2
226	из ведущих	5	2
227	на этом	1	2
228	будем говорить	1	2
229	как они	1	2
230	что все	1	2
231	значение в	4	2
232	самим собой	1	2
233	второй половины	2	2
234	это было	3	2
235	заключается в	1	2
236	самый характер	1	2
237	мы видели	2	2
238	только во	1	2
239	в развитии	3	2
240	тело здесь	1	2
241	из этих	1	2
242	и площадной	1	2
243	но если	1	2
244	и сейчас	1	2
245	в своей	3	2
246	представление о	1	2
247	они уже	1	2
248	мы находим	2	2
249	но эта	1	2
250	в другие	4	2
251	их в	2	2
252	для этого	1	2
253	в таких	1	2
254	связан и	1	2
255	что их	1	2
256	почти во	3	2
257	так что	1	2
258	как она	1	2
259	связи с	1	2
260	это уже	1	2
261	превращается в	1	2
262	т.п и	1	2
263	к себе	6	2
264	последующие эпохи	2	2
265	в области	3	2
266	предыдущей главе	1	2
267	в последующие	2	2
268	через все	2	2
269	и этим	1	2
270	в дальнейшем	7	2
271	литературы и	2	2
272	конечно в	2	2
273	времени и	2	2
274	которая была	1	2
275	в романе	1	2
276	что дело	1	2
277	образом в	2	2
278	но здесь	2	2
279	и смерть	1	2
280	уже отмечали	2	2
281	что самая	1	2
282	внимание на	1	2
283	для нового	1	2
284	связанной с	1	2
285	между тем	2	2
286	и во	4	2
287	почти вовсе	4	2
288	тем более	2	2
289	на которой	1	2
290	но с	1	2
291	и образы	1	2
292	они могут	1	2
293	со всеми	8	2
294	человека с	1	2
