N	2gram	Losev_Prob_5	Problemy
1	и в	30	35
2	как бы	6	31
3	и не	12	27
4	что он	7	24
5	в его	12	21
6	но в	9	19
7	как и	7	18
8	к себе	1	18
9	не может	5	18
10	о себе	2	17
11	к другому	1	16
12	в нем	6	16
13	то есть	21	16
14	то же	2	15
15	и все	9	15
16	в этом	17	14
17	и его	6	14
18	может быть	7	14
19	но и	13	14
20	все это	1	14
21	он не	3	13
22	что я	1	13
23	к нему	3	13
24	человека из	4	13
25	и с	5	12
26	в другом	3	12
27	прежде всего	6	12
28	и к	4	12
29	в то	4	11
30	самом деле	2	10
31	не только	18	10
32	не в	7	10
33	же время	1	10
34	героя и	1	10
35	то что	18	10
36	а я	1	10
37	на самом	1	9
38	в отношении	3	9
39	мы уже	1	8
40	я не	2	8
41	все же	9	8
42	самого начала	1	8
43	как мы	2	8
44	с самого	1	8
45	так и	7	8
46	себя и	1	8
47	и для	6	8
48	потому что	13	8
49	еще не	3	7
50	с его	1	7
51	и наконец	1	7
52	там где	1	7
53	таким образом	13	7
54	для себя	5	7
55	и сам	4	7
56	в виде	10	7
57	вовсе не	8	7
58	так же	5	7
59	себя самого	2	7
60	точки зрения	10	7
61	с ним	3	7
62	а в	6	7
63	отношению к	2	7
64	и на	6	6
65	он сам	3	6
66	но не	7	6
67	по отношению	2	6
68	отношение к	2	6
69	что они	3	6
70	в самом	5	6
71	что у	5	6
72	к тому	2	6
73	он с	1	6
74	в одном	3	6
75	и что	6	6
76	только в	9	6
77	но это	1	6
78	от него	1	6
79	что в	5	6
80	и то	5	5
81	с собою	1	5
82	как в	2	5
83	в себе	4	5
84	он и	5	5
85	в конце	8	5
86	даже в	1	5
87	я вас	2	5
88	на него	2	5
89	себе самом	1	5
90	да и	2	5
91	его с	1	5
92	и это	1	5
93	я теперь	1	5
94	в глаза	2	5
95	в том	12	5
96	с ними	1	5
97	так что	11	5
98	и даже	14	5
99	к своему	1	5
100	так чтобы	1	4
101	он в	3	4
102	в чем	2	4
103	нет и	1	4
104	же и	1	4
105	тон и	1	4
106	что это	1	4
107	но на	1	4
108	на его	2	4
109	и вот	1	4
110	но все	4	4
111	же не	4	4
112	его в	6	4
113	в них	2	4
114	в своей	22	4
115	в такой	1	4
116	но он	5	4
117	по себе	2	4
118	никогда не	7	4
119	и без	2	4
120	он хочет	2	4
121	во всем	1	4
122	как раз	5	4
123	как будто	3	4
124	и делает	2	4
125	его за	2	4
126	той или	1	4
127	где он	1	4
128	еще в	5	4
129	между тем	2	4
130	говорит он	1	4
131	все время	3	4
132	и так	1	4
133	и у	5	4
134	только на	1	4
135	не принимает	1	4
136	всяком случае	2	4
137	так как	6	4
138	не о	1	4
139	у него	11	4
140	тем что	2	4
141	или иной	1	4
142	с другой	6	4
143	что не	2	4
144	до конца	1	4
145	а не	5	4
146	это он	1	4
147	человек и	2	4
148	бы в	1	4
149	но зато	1	4
150	я в	1	4
151	тот же	3	4
152	во всяком	2	4
153	если б	1	3
154	как его	1	3
155	это и	1	3
156	он знает	1	3
157	и свой	1	3
158	в виду	3	3
159	теперь на	1	3
160	как символ	9	3
161	бы то	2	3
162	совсем не	3	3
163	а он	1	3
164	в одной	2	3
165	с этим	1	3
166	когда он	2	3
167	его к	1	3
168	поэтому он	1	3
169	все эти	2	3
170	тому же	1	3
171	него и	1	3
172	то ни	2	3
173	знает что	3	3
174	было бы	4	3
175	этом смысле	3	3
176	с тем	5	3
177	такой же	1	3
178	в котором	2	3
179	не как	1	3
180	раз и	2	3
181	знал что	1	3
182	которого он	1	3
183	но только	3	3
184	а так	1	3
185	ничего не	2	3
186	им и	1	3
187	с ее	1	3
188	в ее	3	3
189	под влиянием	1	3
190	сводится к	1	3
191	что и	6	3
192	это не	2	3
193	в форме	1	3
194	в него	1	3
195	того что	3	3
196	нуждается в	1	3
197	со всеми	2	3
198	уже не	6	3
199	уже в	2	3
200	из них	2	3
201	в диалоге	1	3
202	даже и	4	3
203	о своей	1	3
204	а с	4	3
205	другому и	1	3
206	он только	1	3
207	в начале	3	3
208	не мог	4	3
209	и от	1	3
210	конце концов	6	3
211	мы должны	1	3
212	только что	1	3
213	ни было	1	3
214	том что	17	3
215	сказать что	9	3
216	другой стороны	6	3
217	я и	1	2
218	в обычном	1	2
219	сам по	1	2
220	из его	1	2
221	он теперь	1	2
222	а как	1	2
223	да еще	1	2
224	надо было	1	2
225	и тут	2	2
226	еще до	2	2
227	время как	3	2
228	в ней	3	2
229	что его	3	2
230	бы не	3	2
231	друг на	1	2
232	не просто	5	2
233	однако в	3	2
234	в своем	11	2
235	мы можем	5	2
236	хотя и	8	2
237	и как	6	2
238	в этот	1	2
239	в которой	5	2
240	бы и	1	2
241	автор в	1	2
242	бы с	2	2
243	другого как	2	2
244	раз в	2	2
245	вообще не	1	2
246	при этом	4	2
247	всех этих	1	2
248	их в	1	2
249	и по	1	2
250	такого же	3	2
251	то все	1	2
252	он все	2	2
253	ни в	4	2
254	тихо и	1	2
255	но уже	2	2
256	но я	1	2
257	с точки	8	2
258	не удастся	1	2
259	своего рода	1	2
260	на всю	1	2
261	тому что	1	2
262	вопрос о	1	2
263	если и	1	2
264	не менее	5	2
265	мысли в	1	2
266	к ней	1	2
267	по своей	2	2
268	iv в	4	2
269	есть только	3	2
270	и он	4	2
271	что вы	1	2
272	и самое	1	2
273	вы не	1	2
274	без всякого	2	2
275	всей своей	2	2
276	в дальнейшем	7	2
277	можно было	2	2
278	на нее	1	2
279	здесь он	1	2
280	те же	1	2
281	времени и	1	2
282	мог бы	1	2
283	жизнь и	3	2
284	и вообще	9	2
285	о том	12	2
286	почему же	1	2
287	и об	1	2
288	одной из	1	2
289	мы увидим	1	2
290	то в	1	2
291	со своим	1	2
292	конечно не	2	2
293	в большинстве	1	2
294	большинстве случаев	1	2
295	в душе	1	2
296	за ним	1	2
297	него нет	1	2
298	совсем другое	1	2
299	уже и	2	2
300	здесь в	2	2
301	говорит о	7	2
302	на друга	1	2
303	в рассказе	1	2
304	у человека	1	2
305	слова не	1	2
306	человека как	1	2
307	вместе с	7	2
308	очень важно	1	2
309	когда она	1	2
310	из этого	4	2
311	с этой	2	2
312	но для	2	2
313	свои собственные	1	2
314	это уже	2	2
315	или в	4	2
316	что оно	1	2
317	лишь о	1	2
318	в силах	1	2
319	обращается к	1	2
320	хотя бы	2	2
321	будто бы	5	2
322	меня в	1	2
323	себе но	1	2
324	сущности в	1	2
325	это в	1	2
326	думал я	1	1
327	перед всем	1	1
328	именно как	1	1
329	собою на	1	1
330	жил в	2	1
331	силы и	1	1
332	в стороне	1	1
333	но тем	2	1
334	о нет	1	1
335	победы над	1	1
336	ему что	1	1
337	которое способно	1	1
338	и до	2	1
339	отношения к	1	1
340	уже по	1	1
341	в их	1	1
342	по его	2	1
343	мы не	2	1
344	которую мы	1	1
345	они были	1	1
346	но даже	4	1
347	ему в	1	1
348	он вовсе	1	1
349	начала в	1	1
350	того же	4	1
351	с большим	1	1
352	проявляется в	2	1
353	и самого	3	1
354	а другие	1	1
355	он был	2	1
356	а еще	1	1
357	осуществить свой	1	1
358	борющиеся в	1	1
