N	2gram	Vygotskiy__5	Morfolog
1	может быть	11	52
2	и т	7	49
3	т д	3	47
4	таким образом	20	20
5	представляет собой	1	17
6	не может	9	17
7	в этих	3	16
8	могут быть	8	15
9	с этим	2	14
10	и в	30	13
11	действующих лиц	7	13
12	в этом	14	13
13	так как	9	12
14	и др	1	12
15	перед нами	2	11
16	связи с	2	11
17	мы видим	8	11
18	видим что	3	10
19	заметить что	1	10
20	представляют собой	2	10
21	то же	7	9
22	мы имеем	8	9
23	так и	3	9
24	этом случае	2	9
25	прежде всего	4	9
26	а не	8	9
27	и не	6	9
28	а затем	2	8
29	при помощи	1	8
30	что и	3	8
31	с другой	9	8
32	по существу	2	8
33	в результате	4	8
34	вопрос о	3	7
35	имеем в	1	7
36	и этим	1	7
37	или же	1	7
38	в качестве	2	7
39	все же	7	7
40	но не	7	6
41	это не	3	6
42	во время	1	6
43	не могут	3	6
44	составные части	1	6
45	и здесь	6	6
46	в форме	2	6
47	в том	27	6
48	а в	4	6
49	мы не	3	5
50	во всех	2	5
51	не все	1	5
52	тому как	1	5
53	то что	37	5
54	далеко не	1	5
55	не менее	1	5
56	потому что	23	5
57	или в	6	5
58	образом мы	3	5
59	вслед за	1	5
60	один из	5	5
61	мы увидим	9	5
62	если мы	16	5
63	сюда же	1	5
64	как бы	19	5
65	это явление	1	5
66	и другие	3	5
67	показать что	12	4
68	то это	4	4
69	то мы	1	4
70	если в	1	4
71	как в	3	4
72	хотя и	1	4
73	и как	7	4
74	ни одна	1	4
75	не только	16	4
76	на его	3	4
77	на этом	6	4
78	следующим образом	2	4
79	об этом	3	4
80	было бы	5	4
81	вовсе не	3	4
82	как и	6	4
83	несмотря на	5	4
84	точки зрения	7	4
85	с точки	2	4
86	на котором	1	4
87	ничего не	2	4
88	тем что	6	4
89	героя а	2	4
90	в других	1	4
91	как мы	5	4
92	могла бы	1	4
93	по отношению	2	4
94	герой и	2	4
95	в некоторых	1	4
96	другой стороны	5	4
97	там где	4	4
98	так же	13	4
99	оно может	1	4
100	отношению к	1	4
101	героя в	3	4
102	что в	24	4
103	связана с	1	3
104	самом деле	8	3
105	на самом	2	3
106	и для	6	3
107	между собой	2	3
108	вступают в	1	3
109	целый ряд	3	3
110	последовательность событий	1	3
111	но в	5	3
112	в целом	5	3
113	в нашем	2	3
114	к герою	1	3
115	он должен	8	3
116	но все	2	3
117	вопрос как	1	3
118	из них	2	3
119	чтобы герой	1	3
120	ни в	3	3
121	сам он	1	3
122	и вне	1	3
123	в один	1	3
124	том что	21	3
125	о герое	1	3
126	в то	2	3
127	и отсюда	3	3
128	в сущности	12	3
129	на него	1	3
130	того чтобы	20	3
131	здесь же	1	3
132	от того	4	3
133	и другим	1	3
134	по воздуху	1	3
135	большей частью	1	3
136	с собой	1	3
137	то здесь	2	3
138	если бы	11	3
139	но и	6	3
140	он не	3	3
141	к нему	1	3
142	в какой	1	3
143	и ее	1	3
144	в начале	1	3
145	мы можем	7	3
146	в руки	1	3
147	не является	2	3
148	что они	5	3
149	из которых	4	3
150	но это	1	3
151	мы должны	3	3
152	только что	4	3
153	же в	2	3
154	героя и	7	3
155	если же	2	3
156	можно назвать	1	3
157	смысле слова	1	2
158	обычно в	1	2
159	как это	7	2
160	тем же	3	2
161	что эти	2	2
162	собственном смысле	1	2
163	что многие	1	2
164	есть нечто	3	2
165	время как	2	2
166	для наших	1	2
167	как таковая	1	2
168	чем это	3	2
169	совсем не	2	2
170	а с	5	2
171	к выполнению	1	2
172	и таким	2	2
173	себя за	1	2
174	и к	4	2
175	более или	1	2
176	то в	1	2
177	та же	1	2
178	из его	1	2
179	иногда же	1	2
180	состоит в	3	2
181	в нее	2	2
182	можно было	3	2
183	и за	1	2
184	в другом	3	2
185	мы уже	6	2
186	о характере	1	2
187	то как	1	2
188	ни одной	1	2
189	с тем	8	2
190	представляют собою	1	2
191	на первый	2	2
192	или менее	1	2
193	для него	3	2
194	и при	2	2
195	что такое	1	2
196	другой вопрос	1	2
197	однако в	1	2
198	и наоборот	1	2
199	заставляет его	1	2
200	все эти	2	2
201	что эта	4	2
202	с теми	3	2
203	не имеет	1	2
204	одна из	3	2
205	элемент в	1	2
206	что ни	3	2
207	и его	6	2
208	так например	3	2
209	в каком	3	2
210	один раз	1	2
211	к себе	1	2
212	они даны	1	2
213	бы составить	1	2
214	для того	20	2
215	совершается в	1	2
216	здесь не	1	2
217	в собственном	1	2
218	можно сделать	1	2
219	то время	1	2
220	и что	23	2
221	если они	1	2
222	не с	2	2
223	ясно что	6	2
224	показать как	4	2
225	с героем	2	2
226	является в	2	2
227	означает что	1	2
228	о том	10	2
229	на героя	2	2
230	с одной	12	2
231	можно сказать	2	2
232	ни к	1	2
233	образом если	2	2
234	и только	3	2
235	если за	1	2
236	является результатом	1	2
237	того что	8	2
238	как например	2	2
239	быть и	2	2
240	хотя бы	3	2
241	этот вопрос	4	2
242	что он	17	2
243	или иные	1	2
244	только в	5	2
245	формы которые	1	2
246	себя в	1	2
247	наших целей	1	2
248	с двумя	3	2
249	уже не	1	2
250	или на	2	2
251	вопроса о	2	2
252	в виде	1	2
253	от других	1	2
254	его и	1	2
255	никто не	1	2
256	у нее	1	2
257	должны будем	2	2
258	из двух	3	2
259	превращаться в	1	2
260	себя и	2	2
261	не знает	2	2
262	сказать что	9	2
263	что мы	11	2
264	в частности	4	2
265	или по	1	2
266	одной стороны	12	2
267	или с	2	2
268	благодаря этому	1	2
269	но для	1	2
270	не существует	3	2
271	от него	4	2
272	же оно	1	2
273	одной из	1	2
274	или другими	1	2
275	для каждой	1	2
276	поставить вопрос	1	2
277	лиц в	1	2
278	к этому	3	2
279	например в	1	1
280	имеет характер	1	1
281	и то	9	1
282	он может	1	1
283	применении к	1	1
284	который можно	1	1
285	целей это	1	1
286	победы над	1	1
287	от самого	1	1
288	короля и	1	1
289	она все	2	1
290	то для	1	1
291	чего в	1	1
292	есть не	4	1
293	эту же	1	1
294	она в	1	1
295	или наоборот	2	1
296	это совершенно	2	1
297	но никто	1	1
298	положения в	1	1
299	установить что	1	1
300	приводят к	1	1
301	исчезает с	1	1
302	он как	2	1
303	но она	2	1
304	что это	8	1
305	что иное	2	1
306	и такой	1	1
307	вместо того	1	1
308	конечно и	1	1
309	в виду	4	1
310	начала в	1	1
311	отступление от	1	1
312	может совершаться	1	1
313	следовательно в	1	1
314	оказывается что	1	1
315	собой в	2	1
316	которые он	2	1
317	он был	2	1
318	как фактор	1	1
319	с письмом	1	1
320	которые однако	1	1
321	видим таким	1	1
322	тем как	1	1
323	основано на	1	1
324	или во	1	1
325	друг к	4	1
326	наблюдение что	1	1
327	мы еще	1	1
328	имеем здесь	1	1
329	герои здесь	1	1
330	мы будем	1	1
331	но как	1	1
332	не то	1	1
333	было указано	1	1
334	мы нашли	3	1
335	с трудом	1	1
336	ответ на	5	1
337	отношение к	1	1
338	отличие от	2	1
339	может произойти	1	1
340	он вызывает	1	1
341	важны для	1	1
342	или иное	1	1
343	каждый в	1	1
344	которые не	1	1
345	развития которые	1	1
346	данный момент	1	1
347	дает нам	1	1
348	мы имели	1	1
349	совершенно другой	1	1
350	становится особенно	1	1
351	что ее	1	1
352	что касается	2	1
353	мысль о	4	1
354	узнает что	1	1
355	говорит что	6	1
356	и наконец	3	1
357	но эта	1	1
358	и сюжета	1	1
359	царства и	1	1
360	имеет в	1	1
361	этой цели	1	1
362	хотя эта	1	1
363	в которой	3	1
364	к другому	2	1
365	он идет	1	1
366	между героем	1	1
367	тут и	1	1
368	из этих	3	1
369	что так	1	1
370	не в	8	1
371	в этой	5	1
372	хотя эти	1	1
373	остановиться на	1	1
374	нами в	1	1
375	и тот	1	1
376	но во	2	1
377	во многих	1	1
378	на то	17	1
379	ним гонятся	1	1
380	их действия	1	1
381	существа и	1	1
382	что она	6	1
383	быть поняты	1	1
384	главным образом	1	1
385	время и	1	1
386	обращает в	1	1
387	нашли что	1	1
388	средства которые	1	1
389	и вот	2	1
390	в россии	1	1
391	одно и	3	1
392	русском языке	1	1
393	по его	3	1
394	в каждом	2	1
395	и показать	1	1
396	и может	1	1
397	они должны	1	1
398	в совершенно	6	1
399	к другу	4	1
400	те или	1	1
401	от одного	2	1
402	и отдельные	1	1
403	и дает	1	1
404	отличать от	1	1
405	и тем	6	1
406	даже в	1	1
407	кажется что	1	1
408	нет в	2	1
409	о которых	2	1
410	и герой	2	1
411	между собою	1	1
412	точное разграничение	1	1
413	же два	1	1
414	оно имеет	1	1
415	чем в	2	1
416	части но	1	1
417	как таковой	1	1
418	они объединены	1	1
419	меняется и	1	1
420	и их	1	1
421	как все	2	1
422	именно и	1	1
423	это делает	2	1
424	игру на	1	1
425	в их	3	1
426	мы говорили	4	1
427	самого героя	1	1
428	могло бы	1	1
429	бы мы	3	1
430	где герой	1	1
431	совершенно различные	1	1
432	которые в	1	1
433	при этом	8	1
434	но он	3	1
435	все это	2	1
436	второй раз	1	1
437	бы быть	1	1
438	есть всегда	1	1
439	тому что	8	1
440	и очень	1	1
441	она не	1	1
442	героем и	1	1
443	точно и	1	1
444	от различных	1	1
445	что с	6	1
446	самого начала	3	1
447	что ему	2	1
448	принадлежат к	1	1
449	того как	2	1
450	в основе	7	1
451	поступки героев	1	1
452	иметь в	3	1
453	вытекает из	1	1
454	больше чем	1	1
455	этих двух	7	1
456	как на	11	1
457	с но	2	1
458	что герой	3	1
459	бы по	2	1
460	не останавливаться	1	1
461	с другом	3	1
462	одним из	1	1
463	у нас	4	1
464	к таким	1	1
465	является то	2	1
466	другой и	1	1
467	должны быть	1	1
468	всего в	1	1
469	к тому	8	1
470	той или	2	1
471	не есть	4	1
