N	3gram	Vygotskiy__4	Problemy
1	то же время	1	10
2	в то же	1	10
3	на самом деле	5	9
4	с самого начала	5	8
5	по отношению к	1	6
6	мы уже говорили	1	5
7	во всяком случае	3	4
8	друг с другом	4	4
9	в этом смысле	1	3
10	и в самом	2	3
11	бы то ни	1	3
12	то ни было	1	3
13	в конце концов	3	3
14	друг к другу	1	3
15	с другой стороны	2	3
16	не может быть	1	3
17	к тому же	2	3
18	смысле этого слова	3	2
19	было вовсе не	1	2
20	сводится к тому	2	2
21	и к тому	1	2
22	что они действительно	1	2
23	с точки зрения	4	2
24	и не может	1	2
25	и в то	1	2
26	сам по себе	2	2
27	по себе и	2	2
28	к тому чтобы	3	2
29	можно было бы	4	2
30	что все это	1	2
31	даже в пределах	1	2
32	нет ни одного	1	2
33	этого и что	1	2
34	и в этом	3	2
35	на тему о	1	2
36	и та же	2	2
37	одна и та	2	2
38	все это было	2	2
39	подобно тому как	1	2
40	как мы уже	1	2
41	и что он	2	2
42	героя и его	1	2
43	в том что	12	2
44	мы увидим что	1	2
45	как он не	1	1
46	увидим что это	1	1
47	всю жизнь и	1	1
48	в этом рассказе	2	1
49	или хотя бы	1	1
50	то есть как	1	1
51	дело в том	1	1
52	так же и	1	1
53	и некоторые из	1	1
54	в самом деле	7	1
55	в том и	1	1
56	никак не может	2	1
57	том что он	3	1
58	и так до	1	1
59	знает что он	1	1
60	из него все	1	1
61	самом деле не	1	1
62	до сих пор	3	1
63	вместе с тем	2	1
64	что он не	4	1
65	мы должны признать	1	1
66	тому чтобы заставить	1	1
67	и которая в	1	1
68	мы могли бы	1	1
69	то что в	3	1
70	в рассказе мы	1	1
71	что в нем	5	1
72	за то что	3	1
73	этого признания и	1	1
74	говорит что он	1	1
75	том или ином	1	1
76	со всех сторон	1	1
77	у него нет	1	1
78	в котором все	2	1
79	к тому что	5	1
80	о том как	2	1
81	то время как	2	1
82	в том или	1	1
83	то что оно	1	1
84	то что у	1	1
85	боится как бы	1	1
86	до конца и	1	1
87	и заставляет его	1	1
88	что может быть	2	1
89	он знает что	2	1
90	с ним и	1	1
91	его до конца	1	1
92	мы сейчас увидим	1	1
93	то что он	3	1
94	я не могу	1	1
95	в нем есть	1	1
96	потому что они	1	1
97	в то время	2	1
98	себя что он	1	1
99	в нем нет	2	1
100	что в сущности	1	1
101	имел в виду	1	1
102	но только в	1	1
103	и вместе с	1	1
104	он все время	2	1
105	основной стилистический прием	1	1
106	в свою очередь	1	1
107	и основной стилистический	1	1
108	рядом с этим	1	1
109	о том что	10	1
110	не только не	2	1
111	ни в одном	1	1
112	для правильного понимания	1	1
113	но в этом	1	1
114	так с самого	1	1
115	можно сказать что	1	1
116	или во всяком	1	1
117	такая же точно	1	1
118	все время перед	1	1
119	этого слова и	2	1
120	как бы в	1	1
121	она только что	1	1
122	это как бы	1	1
123	сама по себе	3	1
124	для того чтобы	19	1
125	должны признать что	1	1
126	а не в	1	1
127	что и в	1	1
128	то же самое	6	1
129	с ним что	1	1
130	в глубине души	1	1
