N	2gram	Tiupa_Narr_2	Istorich
1	и т	2	27
2	и в	13	26
3	так же	2	18
4	то что	8	16
5	не только	26	15
6	может быть	10	14
7	что в	4	14
8	же как	2	13
9	между двумя	1	12
10	но и	15	12
11	так и	9	10
12	таким образом	5	10
13	и его	3	10
14	что он	5	10
15	все же	6	9
16	что и	2	9
17	и не	14	9
18	то же	4	8
19	а в	9	8
20	мы имеем	3	7
21	в этом	13	7
22	он не	5	7
23	об этом	4	7
24	как и	4	7
25	в этих	1	7
26	во время	2	7
27	их в	1	7
28	как в	5	7
29	в качестве	14	7
30	превращается в	2	7
31	героя в	6	7
32	еще не	2	6
33	что они	3	6
34	как он	2	6
35	не всегда	1	6
36	таким же	1	6
37	к нему	1	6
38	потому что	2	6
39	а не	17	6
40	не может	8	6
41	вместе с	1	6
42	предположить что	1	6
43	когда он	1	6
44	это и	1	5
45	но не	3	5
46	и как	1	5
47	но в	6	5
48	уже не	4	5
49	в силу	4	5
50	и по	3	5
51	с собой	1	5
52	в другом	4	5
53	и с	1	5
54	это не	3	5
55	к которым	1	5
56	не в	8	5
57	точно так	2	5
58	ничего не	6	5
59	и у	4	5
60	как мы	1	5
61	и здесь	2	5
62	и что	2	5
63	в его	6	5
64	с ними	3	5
65	в одном	1	5
66	у него	6	5
67	тем что	1	5
68	до сих	1	5
69	сих пор	1	5
70	мы должны	1	5
71	к этому	1	5
72	вопрос о	1	4
73	на себя	1	4
74	в которых	1	4
75	тогда как	15	4
76	не просто	1	4
77	но он	2	4
78	в своей	4	4
79	представляют собой	2	4
80	здесь не	2	4
81	о том	5	4
82	и даже	3	4
83	вовсе не	2	4
84	с другой	5	4
85	все что	4	4
86	например в	1	3
87	что иное	1	3
88	не сразу	1	3
89	из этих	2	3
90	к своей	1	3
91	относится к	1	3
92	в одной	1	3
93	перед нами	4	3
94	его к	1	3
95	все эти	3	3
96	на то	2	3
97	что она	2	3
98	при этом	14	3
99	что у	2	3
100	что ни	1	3
101	те же	2	3
102	должен был	2	3
103	не мог	1	3
104	том что	13	3
105	по сравнению	1	3
106	и более	2	3
107	как это	4	3
108	не имеет	2	3
109	на котором	1	3
110	на него	5	3
111	связи с	1	3
112	к себе	7	3
113	есть только	1	3
114	и он	2	3
115	она не	1	3
116	данном случае	6	3
117	иное как	1	3
118	но мы	1	3
119	с того	1	3
120	а также	6	3
121	в другой	1	3
122	представления о	2	3
123	герой в	1	3
124	в том	14	3
125	только в	11	3
126	как нечто	1	3
127	а именно	1	3
128	не на	1	3
129	о чем	2	3
130	что мы	1	3
131	к своему	2	3
132	в данном	10	3
133	сравнению с	1	3
134	наряду с	1	3
135	как бы	6	3
136	многих других	1	3
137	или в	1	3
138	для нас	2	3
