N	2gram	Losev_Prob_2	FransuaR
1	и в	35	41
2	то есть	39	24
3	мы уже	3	18
4	во всех	2	17
5	таким образом	4	17
6	в нем	1	16
7	и с	10	16
8	и его	1	13
9	но и	16	13
10	в этом	17	12
11	как мы	5	12
12	все эти	7	11
13	все это	4	11
14	в самом	5	10
15	не только	24	10
16	так как	7	10
17	и др	2	10
18	прежде всего	11	10
19	то что	38	10
20	и на	5	9
21	кроме того	5	9
22	во время	1	9
23	о том	18	9
24	здесь в	1	9
25	и все	5	9
26	здесь и	1	8
27	но в	6	8
28	в этой	9	8
29	никогда не	1	8
30	и до	1	7
31	в них	2	7
32	как и	5	7
33	том что	19	7
34	в его	7	7
35	вовсе не	37	7
36	как бы	4	7
37	что в	11	7
38	также и	12	6
39	в то	6	6
40	один из	3	6
41	вместе с	2	6
42	в следующей	1	6
43	или в	2	6
44	сказать что	24	6
45	что он	4	6
46	с его	1	5
47	в своем	4	5
48	что это	1	5
49	в себе	5	5
50	то же	5	5
51	той же	2	5
52	еще в	2	5
53	тем что	4	5
54	так и	7	5
55	и что	13	5
56	а также	2	5
57	в литературе	1	5
58	в одном	1	5
59	между собою	4	5
60	так же	5	5
61	в той	2	5
62	одним из	1	4
63	самом деле	4	4
64	конечно и	1	4
65	в ней	2	4
66	он был	1	4
67	как в	1	4
68	и как	4	4
69	и наконец	3	4
70	в другом	1	4
71	не в	2	4
72	даже в	2	4
73	но они	1	4
74	в основе	3	4
75	того чтобы	2	4
76	все же	8	4
77	нового времени	1	4
78	у нас	18	4
79	роль в	2	4
80	и вообще	16	4
81	с ним	1	4
82	все время	1	4
83	тот же	4	4
84	с одной	5	4
85	уже в	3	4
86	в результате	4	4
87	и даже	11	4
88	с другой	6	4
89	именно в	1	4
90	одной стороны	5	4
91	и от	3	4
92	о котором	3	4
93	а в	4	4
94	не может	13	4
95	из этого	2	4
96	все что	3	4
97	говорили о	1	3
98	он сам	3	3
99	первый план	3	3
100	мы будем	1	3
101	в голове	2	3
102	с этим	5	3
103	перед нами	2	3
104	при этом	3	3
105	и сам	2	3
106	в плане	2	3
107	людей и	1	3
108	с другими	5	3
109	было бы	8	3
110	на первый	4	3
111	и их	3	3
112	нас не	3	3
113	когда они	1	3
114	потому что	13	3
115	только с	2	3
116	этом отношении	1	3
117	есть только	8	3
118	как один	1	3
119	говорили что	1	3
120	котором мы	1	3
121	никак не	11	3
122	до сих	4	3
123	к нему	2	3
124	в него	2	3
125	тело и	1	3
126	того что	12	3
127	одной из	1	3
128	только в	14	3
129	поэтому и	1	3
130	конечно не	2	3
131	есть в	4	3
132	что не	5	3
133	и самый	4	3
134	но оно	1	3
135	и особенно	2	3
136	в данном	10	3
137	и не	37	3
138	сих пор	4	3
139	но это	6	3
140	не мог	1	3
141	и для	6	3
142	здесь только	3	3
143	они не	1	3
144	и то	10	2
145	это и	3	2
146	из самых	2	2
147	ведь и	2	2
148	должна быть	1	2
149	было и	1	2
150	мы не	7	2
151	не будем	4	2
152	есть нечто	7	2
153	говорить о	10	2
154	а для	1	2
155	но уже	5	2
156	его так	1	2
157	но не	4	2
158	то он	1	2
159	дело обстоит	1	2
160	что они	3	2
161	в истории	3	2
162	точки зрения	2	2
163	что именно	1	2
164	дает нам	1	2
165	стороны и	4	2
166	хотя и	3	2
167	раз в	1	2
168	и тот	3	2
169	и те	1	2
170	так сказать	1	2
171	он не	2	2
172	всех этих	4	2
173	есть именно	5	2
174	в корне	2	2
175	на этом	1	2
176	как они	2	2
177	что все	6	2
178	значение в	4	2
179	лишь в	3	2
180	это было	2	2
181	заключается в	4	2
182	он является	2	2
183	и само	2	2
184	был бы	6	2
185	из этих	3	2
186	но если	4	2
187	представление о	5	2
188	из области	1	2
189	но эта	3	2
190	их в	4	2
191	для этого	3	2
192	и очень	1	2
193	в таких	3	2
194	этого тела	1	2
195	как о	3	2
196	тогда когда	3	2
197	что их	2	2
198	а уж	1	2
199	только его	3	2
200	находятся в	1	2
201	так что	11	2
202	связи с	5	2
203	превращается в	1	2
204	и родового	1	2
205	не могут	4	2
206	в области	6	2
207	данном случае	5	2
208	характер и	1	2
209	в дальнейшем	1	2
210	литературы и	1	2
211	и когда	1	2
212	времени и	1	2
213	возможно что	1	2
214	образом в	1	2
215	внимание на	3	2
