N	2gram	Bakhtin_Fr_6	Formalny
1	и в	41	24
2	в его	7	23
3	прежде всего	10	22
4	и не	3	20
5	так и	5	18
6	точки зрения	2	16
7	не может	4	16
8	в этом	12	15
9	в нем	16	14
10	может быть	2	14
11	таким образом	17	13
12	с точки	2	13
13	в своем	5	11
14	как и	7	11
15	в своей	2	11
16	в их	1	11
17	не менее	1	11
18	в ней	4	10
19	то же	5	10
20	вовсе не	7	10
21	настоящее время	1	10
22	и его	13	10
23	и их	3	10
24	а не	2	10
25	в настоящее	1	10
26	в то	6	9
27	и потому	2	9
28	все это	11	9
29	и на	9	8
30	как в	4	8
31	и с	16	8
32	лишь в	2	8
33	не в	4	8
34	литературы в	1	8
35	же время	5	8
36	в ее	5	8
37	именно в	4	8
38	то что	10	8
39	на самом	1	7
40	должна быть	2	7
41	не только	10	7
42	место в	1	7
43	жизни и	3	7
44	до конца	2	7
45	и от	4	7
46	но и	13	7
47	еще не	1	6
48	самом деле	4	6
49	более или	1	6
50	в целом	1	6
51	все эти	11	6
52	в этой	8	6
53	как бы	7	6
54	или менее	1	6
55	в пределах	1	6
56	и здесь	1	6
57	до сих	3	6
58	в том	2	6
59	было бы	3	6
60	на литературу	1	6
61	как это	2	6
62	сих пор	3	6
63	и все	9	6
64	а в	4	6
65	во всех	17	5
66	одним словом	1	5
67	но в	8	5
68	в самом	10	5
69	при этом	3	5
70	по себе	1	5
71	и до	7	5
72	у нас	4	5
73	должен быть	2	5
74	как мы	12	5
75	искусства и	1	5
76	в литературе	5	5
77	того что	3	5
78	с другой	4	5
79	и др	10	5
80	формы и	1	5
81	в искусстве	3	5
82	с его	5	4
83	по отношению	1	4
84	в истории	2	4
85	и к	1	4
86	в которой	1	4
87	отчасти и	2	4
88	не как	1	4
89	не из	1	4
90	с другими	3	4
91	как о	2	4
92	как на	1	4
93	исходить из	1	4
94	никогда не	8	4
95	для этого	2	4
96	мы увидим	3	4
97	с одной	4	4
98	конечно не	3	4
99	одной стороны	4	4
100	в связи	1	4
101	в частности	2	4
102	отношению к	1	4
103	стороны и	2	4
104	с этой	3	4
105	что в	7	4
106	к этой	1	4
107	так же	5	4
108	это и	2	3
109	мы не	2	3
110	зависимости от	1	3
111	время в	1	3
112	но не	2	3
113	со всеми	2	3
114	значение и	1	3
115	отношение к	1	3
116	все же	4	3
117	и как	4	3
118	и наконец	4	3
119	и отчасти	2	3
120	в себе	5	3
121	если он	1	3
122	в европейском	1	3
123	так сказать	2	3
124	он не	2	3
125	перестает быть	1	3
126	роли в	1	3
127	всех этих	2	3
128	он должен	1	3
129	в каждом	1	3
130	значение в	2	3
131	на все	3	3
132	его в	1	3
133	в жизни	1	3
134	в них	7	3
135	вещей и	1	3
136	лучшем случае	1	3
137	они не	3	3
138	в отношении	1	3
139	в основе	4	3
140	связи с	2	3
141	здесь не	1	3
142	ясно что	1	3
143	особенно в	1	3
144	жизнь и	1	3
145	в широком	1	3
146	влияние на	1	3
147	борьба с	4	3
148	бы в	2	3
149	говорит он	2	3
150	в лучшем	1	3
151	как она	2	3
152	один из	6	3
153	в большинстве	4	3
154	и других	1	3
155	для него	1	3
156	в особенности	7	3
157	со всем	1	3
158	и даже	4	3
159	в области	2	3
160	бы нелепо	1	3
161	не было	1	3
162	его как	1	3
163	на фоне	1	3
164	смысле этого	1	3
165	ничем не	1	3
166	этого слова	1	3
167	в основном	1	3
168	но это	3	3
169	более того	4	3
170	у них	1	3
171	с помощью	6	3
172	между ними	3	3
173	от всех	2	3
174	что он	6	3
175	изобразительных искусств	2	3
176	думать что	1	3
177	чтобы не	1	2
178	и это	1	2
179	тех же	2	2
180	оно было	1	2
181	в зависимости	1	2
182	в году	6	2
183	в предыдущей	2	2
184	его не	1	2
185	литературы и	2	2
186	всем этим	1	2
187	во внешнем	1	2
188	и всякий	1	2
189	менее всего	1	2
190	нет и	1	2
191	за пределы	2	2
192	чем же	1	2
193	эта связь	1	2
194	с этим	3	2
195	в него	3	2
196	социальные явления	1	2
197	в действительности	1	2
198	в литературном	1	2
199	он в	2	2
200	в нашем	1	2
201	и те	2	2
202	этот образ	7	2
203	не могла	1	2
204	и если	1	2
205	на его	2	2
206	мы полагаем	1	2
207	и вот	1	2
208	из виду	1	2
209	но все	1	2
210	является конечно	1	2
211	в работе	1	2
212	это не	1	2
213	с начала	1	2
214	начала и	1	2
215	ни в	1	2
216	с тем	1	2
217	мы видели	2	2
218	строгом смысле	1	2
219	нисколько не	1	2
220	в эту	2	2
221	таким же	1	2
222	страх и	2	2
223	гуманитарных наук	1	2
224	этой работы	1	2
225	на него	1	2
226	здесь лишь	1	2
227	ничего не	1	2
228	одна из	1	2
229	до настоящего	1	2
230	плоскости и	1	2
231	на языке	3	2
232	во всем	5	2
233	нам важно	1	2
234	настоящего времени	1	2
235	от их	1	2
236	его с	1	2
237	если же	1	2
238	большое место	1	2
239	всего этого	1	2
240	являются лишь	1	2
241	на нее	1	2
242	еще в	5	2
243	с ним	4	2
244	на их	1	2
245	и что	5	2
246	или на	1	2
247	в различных	1	2
248	между тем	2	2
249	функций в	1	2
250	что и	1	2
251	вполне понятно	2	2
252	в другой	1	2
253	нем и	1	2
254	в лице	1	2
255	связей с	1	2
256	только в	3	2
257	уже не	1	2
258	если мы	2	2
259	не дает	1	2
260	большинстве случаев	5	2
261	же они	1	2
262	могло бы	1	2
263	в одном	5	2
264	и должна	1	2
265	как раз	2	2
266	полагаем что	1	2
267	из важнейших	1	2
268	здесь в	9	2
269	чтобы убедиться	1	2
270	и самый	3	2
271	не на	2	2
272	влияние и	2	2
273	все время	4	2
274	под влиянием	1	2
275	мира в	2	2
276	вместе с	6	2
277	и особенно	3	2
278	в строгом	1	2
279	подхода к	1	2
280	для нашего	1	2
281	целом ряде	1	2
282	по существу	1	2
283	литературе и	3	2
284	к которому	1	2
285	для этой	1	2
286	в результате	4	2
287	художественного восприятия	1	2
288	для глаза	2	2
289	одной из	3	2
290	но эта	2	2
291	в системе	1	2
292	они были	3	2
293	на своем	1	2
294	влияния на	2	2
295	нас не	3	2
296	ту же	1	1
297	также и	6	1
298	например в	6	1
299	и через	1	1
300	более недопустимо	1	1
301	достаточно вспомнить	1	1
302	мы здесь	1	1
303	он может	1	1
304	между двумя	1	1
305	в первом	3	1
306	из самых	2	1
307	также что	3	1
308	из его	1	1
309	нелепо думать	1	1
310	мы уже	18	1
311	той же	5	1
312	со всех	1	1
313	всего того	1	1
314	и само	2	1
315	на первом	1	1
316	не во	1	1
317	почти все	1	1
318	серьезной и	1	1
319	а для	2	1
320	вместо того	3	1
321	в самих	1	1
322	ему в	1	1
323	не оказать	1	1
324	из ее	1	1
325	всех сторон	1	1
326	эта борьба	1	1
327	xix века	1	1
328	не был	2	1
329	заложены в	1	1
330	оно ни	1	1
331	в чем	3	1
332	является таким	1	1
333	тем как	1	1
334	но конечно	2	1
335	предисловии к	1	1
336	в данном	3	1
337	характер они	1	1
338	его сознания	1	1
339	были глубоко	2	1
340	и речи	1	1
341	к третьему	1	1
342	на обработку	1	1
343	всех ее	1	1
344	и вовсе	2	1
345	мы дадим	1	1
346	и выражения	1	1
347	за этим	1	1
348	бы при	1	1
349	словом в	1	1
350	и различные	2	1
351	что касается	1	1
352	перед нами	3	1
353	хотя и	2	1
354	формах мышления	1	1
355	атмосферу для	1	1
356	менее отчетливо	1	1
357	в точке	1	1
358	есть ли	1	1
359	искусство и	1	1
360	в этот	1	1
361	о самом	1	1
362	то в	1	1
363	в условиях	1	1
364	та же	4	1
365	из этих	2	1
366	многообразные и	1	1
367	с чисто	1	1
368	романа но	1	1
369	как он	2	1
370	направлено на	1	1
371	изобразительных искусствах	3	1
372	у каждой	1	1
373	широком смысле	1	1
374	рук от	1	1
375	в первой	3	1
376	они в	1	1
377	не определяет	1	1
378	этот процесс	1	1
379	ее своей	1	1
380	чтобы в	1	1
381	прошлого века	1	1
382	и по	1	1
383	на этом	2	1
384	людей и	3	1
385	это конечно	1	1
386	связанных с	3	1
387	ориентирована в	1	1
388	заключается в	2	1
389	первой главе	1	1
390	к природе	1	1
391	деле в	1	1
392	и основные	1	1
393	должен был	1	1
394	и тем	1	1
395	между отдельными	1	1
396	ведь в	1	1
397	и каждый	1	1
398	но уже	2	1
399	он является	2	1
400	далеко не	1	1
401	но лишь	1	1
402	но каждый	1	1
403	он и	1	1
404	первом плане	1	1
405	это совершенно	1	1
406	действительно не	1	1
407	значение как	1	1
408	и тогда	1	1
409	не мог	3	1
410	в этих	2	1
411	и другие	2	1
412	что если	2	1
413	в котором	4	1
414	не столько	1	1
415	и действиях	1	1
416	такого подхода	1	1
417	большей степени	1	1
418	своего рода	1	1
419	от его	1	1
420	но здесь	2	1
421	своем собственном	1	1
422	внешнего и	1	1
423	эту идею	1	1
424	совершенно иначе	1	1
425	не понимает	1	1
426	даны в	1	1
427	времени не	1	1
428	но он	5	1
429	и эти	1	1
430	как от	1	1
431	течение и	1	1
432	и почти	1	1
433	для нее	1	1
434	ее конкретных	1	1
435	что связано	1	1
436	не знает	1	1
437	и очень	2	1
438	в обоих	1	1
439	и сколько-нибудь	1	1
440	не имеет	1	1
441	с живым	1	1
442	к этим	3	1
443	которого он	1	1
444	говорить о	2	1
445	в изобразительных	3	1
446	и отдельных	1	1
447	функцию в	1	1
448	и снова	1	1
449	но только	1	1
450	того чтобы	4	1
451	та или	1	1
452	занять место	1	1
453	для всего	2	1
454	и глубокая	1	1
455	правда в	1	1
456	всего и	1	1
457	или иная	1	1
458	к системе	1	1
459	жизни как	1	1
