N	3gram	Tiupa_Lite_3	Problemy
1	к себе самому	2	13
2	то же время	7	10
3	в то же	7	10
4	на самом деле	1	9
5	в отношении к	1	7
6	по отношению к	4	6
7	в той или	1	4
8	той или иной	2	4
9	и в самом	2	3
10	бы то ни	2	3
11	как бы уже	1	3
12	то ни было	2	3
13	отношение к себе	1	3
14	что у меня	1	3
15	с другой стороны	2	3
16	не может быть	3	3
17	к тому же	5	3
18	то что я	2	2
19	и к тому	1	2
20	и наконец в	1	2
21	с точки зрения	3	2
22	в отличие от	5	2
23	он и не	1	2
24	с ними а	1	2
25	подобно тому как	2	2
26	в том что	4	2
27	что он в	1	2
28	мы чувствуем что	1	1
29	но уже и	1	1
30	одних и тех	1	1
31	обойтись без другого	1	1
32	что он все	1	1
33	почти никогда не	1	1
34	но кто же	1	1
35	и другого в	2	1
36	мысли в каждом	1	1
37	он сам не	1	1
38	а прежде всего	1	1
39	и в целом	1	1
40	а затем и	1	1
41	в самом деле	2	1
42	может и не	1	1
43	так и не	1	1
44	оно должно быть	1	1
45	но не в	1	1
46	там на суде	1	1
47	вместе с тем	1	1
48	все выше и	1	1
49	то что в	1	1
50	в другом и	1	1
51	в третьем лице	2	1
52	самим собой не	1	1
53	и то что	1	1
54	и тех же	1	1
55	к тому что	1	1
56	о том как	1	1
57	в значительной степени	1	1
58	себе самому как	1	1
59	внутренний диалог с	1	1
60	в данном случае	4	1
61	тем что он	2	1
62	возвращает нас к	1	1
63	найти себя и	1	1
64	в себе как	1	1
65	как будто бы	1	1
66	и цельный образ	1	1
67	не только для	1	1
68	я и другого	1	1
69	и т.д но	1	1
70	но и с	1	1
71	уже и не	1	1
72	но и не	2	1
73	я не могу	1	1
74	в каждом своем	1	1
75	и в том	1	1
76	себя самого в	1	1
77	как бы не	1	1
78	вообще не знает	1	1
79	и при всей	1	1
80	и вместе с	2	1
81	в свою очередь	1	1
82	о том что	4	1
83	но и для	1	1
84	никогда не бывает	1	1
85	не только не	1	1
86	друг от друга	1	1
87	вопрос о том	1	1
88	тем не менее	1	1
89	по себе но	1	1
90	как бы в	1	1
91	какого бы то	2	1
92	это как бы	1	1
93	сама по себе	1	1
94	для того чтобы	1	1
95	то же самое	2	1
96	в глубине души	1	1
97	здесь мы уже	1	1
98	в этом отношении	5	1
