N	2gram	Tiupa_Hudo_1	FransuaR
1	и в	14	29
2	и не	2	16
3	в этой	8	13
4	и все	4	13
5	но в	5	12
6	как и	9	12
7	и т.п	1	12
8	и на	3	11
9	в этом	11	11
10	так и	13	11
11	то же	9	10
12	мы уже	4	10
13	не только	12	10
14	в то	8	10
15	как мы	3	10
16	в романе	1	10
17	все эти	3	9
18	и с	4	9
19	его в	3	9
20	в конце	4	9
21	вовсе не	1	9
22	но и	5	9
23	же время	8	8
24	и его	5	8
25	в его	8	8
26	прежде всего	11	8
27	как бы	7	8
28	в том	12	7
29	так как	1	7
30	еще и	1	7
31	в сущности	1	6
32	своего рода	7	6
33	но он	3	6
34	из них	4	6
35	это и	1	5
36	и до	1	5
37	в нем	3	5
38	весь мир	1	5
39	он и	1	5
40	в своей	10	5
41	до конца	2	5
42	уже говорили	1	5
43	рядом с	1	5
44	и о	4	5
45	это не	7	5
46	поэтому и	2	5
47	у него	9	5
48	далеко не	1	5
49	сказать что	1	5
50	и по	3	5
51	также и	1	4
52	связана с	1	4
53	на самом	2	4
54	в которой	1	4
55	еще не	7	4
56	с его	5	4
57	конце концов	1	4
58	в образе	1	4
59	точки зрения	5	4
60	но они	1	4
61	в плане	1	4
62	в результате	2	4
63	жизнь и	1	4
64	в литературе	3	4
65	что он	9	4
66	тем что	3	4
67	с другой	1	4
68	и др	1	4
69	по своему	3	4
70	только для	2	4
71	но это	1	4
72	все это	2	4
73	один из	4	4
74	перед нами	5	4
75	то что	8	4
76	жизни и	5	4
77	по преимуществу	3	3
78	и за	1	3
79	той же	2	3
80	в ней	4	3
81	в чем	1	3
82	но как	2	3
83	как к	3	3
84	в своем	4	3
85	и как	1	3
86	более или	1	3
87	то в	4	3
88	в себе	11	3
89	церкви и	1	3
90	при этом	12	3
91	он не	4	3
92	всех этих	1	3
93	в узком	1	3
94	и вот	1	3
95	своего времени	3	3
96	особенно в	2	3
97	такой же	3	3
98	том что	16	3
99	или менее	1	3
100	самого начала	1	3
101	того чтобы	3	3
102	по своей	4	3
103	и вполне	1	3
104	с ее	2	3
105	здесь не	2	3
106	в ее	3	3
107	с самого	1	3
108	в дальнейшем	1	3
109	роль в	1	3
110	что у	3	3
111	о женщинах	1	3
112	там же	2	3
113	слов и	1	3
114	того что	4	3
115	с ними	2	3
116	и так	2	3
117	и обновления	1	3
118	в качестве	9	3
119	же и	1	3
120	и они	1	3
121	не случайно	7	3
122	средних веков	1	3
123	и даже	3	3
124	превращается в	3	3
125	там где	1	3
126	все же	3	3
127	в пределе	1	3
128	тот же	1	3
129	в частности	5	3
130	одновременно и	5	3
131	как известно	1	2
132	по адресу	2	2
133	и то	1	2
134	с таким	1	2
135	и отрицательных	1	2
136	в виду	1	2
137	на них	1	2
138	с одной	1	2
139	но не	3	2
140	если в	2	2
141	что они	1	2
142	связи и	1	2
143	один и	1	2
144	в одной	2	2
145	как в	8	2
146	вот как	1	2
147	дает нам	1	2
148	это был	1	2
149	не замечая	1	2
150	хотя и	2	2
151	и к	4	2
152	время это	1	2
153	бы не	1	2
154	раз в	2	2
155	и тот	1	2
156	как он	2	2
157	так сказать	2	2
158	на его	2	2
159	одному из	1	2
160	на этом	3	2
161	может быть	5	2
162	этом он	1	2
163	и второй	1	2
164	для своей	1	2
165	в жизни	1	2
166	ни в	5	2
167	соответствии с	1	2
168	со своими	1	2
169	не мог	1	2
170	на первый	1	2
171	в этих	5	2
172	бы на	2	2
173	с точки	3	2
174	в их	2	2
175	место в	1	2
176	не столько	2	2
177	что я	2	2
178	их в	1	2
179	дело в	1	2
180	но она	1	2
181	но здесь	1	2
182	никогда не	6	2
183	общие черты	1	2
184	связи с	4	2
185	как будто	4	2
186	под видом	1	2
187	к тому	7	2
188	если же	1	2
189	о том	12	2
190	и это	4	2
191	мы здесь	1	2
192	же не	1	2
193	в себя	2	2
194	же деле	1	2
195	времени и	1	2
196	сам он	1	2
197	во второй	5	2
198	о природе	3	2
199	быть может	7	2
200	с ним	4	2
201	тех кто	2	2
202	на этой	1	2
203	но мы	1	2
204	а также	3	2
205	все в	1	2
206	в другой	1	2
207	в споре	1	2
208	также в	2	2
209	возрождения в	1	2
210	одной из	2	2
211	себя в	4	2
212	есть в	1	2
213	уже не	7	2
214	и у	1	2
215	уже в	1	2
216	его и	1	2
217	их как	1	2
218	ни с	1	2
219	друг друга	5	2
220	как раз	4	2
221	самом же	1	2
222	в особенности	1	2
223	со стороны	3	2
224	живой и	1	2
225	о своей	2	2
226	именно в	7	2
227	одной стороны	1	2
228	они не	2	2
229	не на	1	2
230	в слове	1	2
231	когда же	1	2
232	это своего	1	2
233	о чем	1	2
234	да и	2	2
235	вокруг себя	1	2
236	на свете	1	2
237	между прочим	1	2
238	и для	3	2
239	формы и	1	2
240	узком смысле	1	2
241	еще раз	2	2
242	в основе	1	2
243	а как	1	2
244	жизни в	6	2
245	нет ничего	2	2
246	о своем	1	2
247	их с	1	2
248	не может	7	2
249	из этого	1	2
250	в трех	1	2
251	положительных и	1	2
252	только в	5	2
253	и другие	1	2
254	в своих	3	2
255	и эта	1	2
256	это в	3	2
257	смысле слова	1	1
258	как все	2	1
259	же как	2	1
260	главы мы	1	1
261	и сменяется	1	1
262	четыре главы	1	1
263	на месте	1	1
264	за собой	1	1
265	из его	1	1
266	мать и	1	1
267	видеть в	1	1
268	в самом	4	1
269	века в	1	1
270	и этот	1	1
271	ей места	1	1
272	обычно выступает	1	1
273	в первый	2	1
274	эти не	1	1
275	не была	2	1
276	человека и	1	1
277	в каждый	1	1
278	принадлежит к	1	1
279	принято называть	1	1
280	как было	1	1
281	жизни как	2	1
282	и столь	1	1
283	и он	5	1
284	в сцене	1	1
285	это время	1	1
286	литературы и	1	1
287	характерную для	1	1
288	он сам	1	1
289	самом деле	5	1
290	а тем	1	1
291	обстояло дело	1	1
292	явлений и	1	1
293	же она	1	1
294	в четвертой	1	1
295	не все	1	1
296	конечном счете	2	1
297	в общем	1	1
298	отношение к	1	1
299	в зеркале	2	1
300	отличие от	1	1
301	тут же	1	1
302	нет и	1	1
303	к сожалению	1	1
304	относится к	1	1
305	и пари	1	1
306	себя за	1	1
307	первый взгляд	1	1
308	контексте и	1	1
309	его на	1	1
310	с этим	3	1
311	силой поэтому	1	1
312	стороны и	1	1
313	жизни они	1	1
314	напомним что	2	1
315	и своего	1	1
316	для которой	1	1
317	в герое	1	1
318	в этот	1	1
319	в целом	2	1
320	он в	1	1
321	едва не	1	1
322	только на	2	1
323	только один	1	1
324	существенное различие	1	1
325	на то	4	1
326	жизнью и	2	1
327	например как	1	1
328	главным образом	1	1
329	жизни перед	1	1
330	когда все	2	1
331	различные формы	1	1
332	к одному	1	1
333	в силу	1	1
334	на земле	1	1
335	что она	4	1
336	не бывает	2	1
337	за то	1	1
338	в мире	3	1
339	таком же	1	1
340	об этом	5	1
341	или даже	1	1
342	входит в	1	1
343	уже знаем	2	1
344	себя атмосферу	1	1
345	даже в	3	1
346	он однако	1	1
347	в итоге	1	1
348	только о	1	1
349	он же	1	1
350	главы где	1	1
351	центральное событие	2	1
352	в самую	1	1
353	а за	1	1
354	в данном	1	1
355	была в	1	1
