N	3gram	Bakhtin_Pr_2	formyVre
1	то же время	5	9
2	как мы уже	1	8
3	и т п	9	8
4	человека и его	2	7
5	в то же	5	6
6	в связи с	1	5
7	героя и героини	1	5
8	вполне понятно что	1	4
9	к себе самому	3	4
10	и в других	1	4
11	в том числе	1	4
12	времени и пространства	1	4
13	по отношению к	5	3
14	до сих пор	7	3
15	с самим собою	5	3
16	одно и то	2	3
17	мы уже говорили	3	3
18	в нем не	1	3
19	не может быть	4	3
20	между этими двумя	1	3
21	в то время	2	3
22	и то же	2	3
23	но все же	2	2
24	в этом мире	1	2
25	друг за другом	1	2
26	то есть не	1	2
27	дело в том	1	2
28	как мы видим	1	2
29	также и в	1	2
30	одной стороны и	1	2
31	же как и	1	2
32	как раз и	2	2
33	как если бы	2	2
34	с точки зрения	8	2
35	здесь не место	2	2
36	в отличие от	4	2
37	друг на друга	2	2
38	но и в	1	2
39	том числе и	1	2
40	с самим собой	3	2
41	в центре его	1	2
42	то время как	2	2
43	с одной стороны	1	2
44	может быть и	2	2
45	друг к другу	2	2
46	в точном смысле	1	2
47	лишь в пределах	1	2
48	со всеми его	1	2
49	той или иной	3	2
50	типы и разновидности	1	2
51	в том что	1	2
52	как и в	3	2
53	к тому же	3	2
54	но кроме того	1	1
55	лишена определяющего влияния	1	1
56	а следовательно и	1	1
57	в той или	3	1
58	мы и в	1	1
59	остается тем же	1	1
60	и во всех	1	1
61	к третьему типу	1	1
62	прежде всего на	1	1
63	а вовсе не	1	1
64	в виду что	1	1
65	прежде всего в	1	1
66	и до сих	1	1
67	в самом деле	4	1
68	в том же	1	1
69	я для себя	2	1
70	ко второму типу	1	1
71	в сущности все	1	1
72	сами по себе	1	1
73	в той же	1	1
74	не входит в	1	1
75	как мы увидим	3	1
76	в себе и	1	1
77	и подходом к	1	1
78	что в нем	1	1
79	или иной степени	1	1
80	более того и	1	1
81	у него нет	1	1
82	так сказать в	1	1
83	остановимся прежде всего	1	1
84	в значительной степени	1	1
85	не место для	1	1
86	на этой почве	1	1
87	и со всеми	1	1
88	как мы сказали	2	1
89	но в то	3	1
90	таким образом и	1	1
91	смысле этого слова	1	1
92	но она не	1	1
93	как мы это	1	1
94	была бы совершенно	1	1
95	так и в	1	1
96	лишь на определенной	1	1
97	же время оно	1	1
98	поэтому все эти	1	1
99	во всяком случае	1	1
100	здесь не только	1	1
101	то перед нами	5	1
102	и в самой	2	1
103	и в том	1	1
104	в самую гущу	1	1
105	и в словах	2	1
106	и различные способы	1	1
107	не исчерпали всех	1	1
108	сих пор не	1	1
109	смысле слова и	1	1
110	степени и в	1	1
111	вся внутренняя жизнь	1	1
112	власть в этом	1	1
113	лишь то что	1	1
114	как во всякой	1	1
115	всего того что	1	1
116	о том что	1	1
117	то что не	1	1
118	но и на	1	1
119	зрения этого нового	1	1
120	определяющего влияния на	1	1
121	никогда не бывает	1	1
122	эта форма в	1	1
123	но в этом	1	1
124	внутреннего человека человека	1	1
125	мы будем говорить	1	1
126	в него как	2	1
127	его и нет	1	1
128	между собой поэтому	1	1
129	и ту же	1	1
130	может быть лишь	1	1
131	в различных произведениях	1	1
132	непосредственно переходит в	1	1
133	о которых мы	1	1
134	сама по себе	4	1
135	друг с другом	4	1
136	оставляем в стороне	1	1
137	во всех его	1	1
138	все это не	1	1
139	как мы говорили	1	1
140	одну и ту	1	1
141	в своей жизни	1	1
