N	2gram	Vygotskiy__5	Problemy
1	и не	12	31
2	и в	16	29
3	в его	11	24
4	может быть	9	24
5	в этом	25	22
6	а не	10	22
7	в нем	7	19
8	точки зрения	18	19
9	как бы	5	19
10	для него	5	18
11	не только	16	15
12	то что	26	15
13	то же	8	14
14	не как	1	14
15	и его	3	14
16	рядом с	1	14
17	но и	6	14
18	в пределах	4	13
19	с точки	9	13
20	точка зрения	8	12
21	таким образом	19	12
22	как и	8	12
23	не может	18	12
24	в самом	4	10
25	этом смысле	1	10
26	в то	5	10
27	только в	10	10
28	в одном	3	10
29	там где	1	10
30	все эти	4	9
31	с его	1	9
32	все же	3	9
33	это не	4	9
34	если бы	8	9
35	но не	10	9
36	по отношению	12	8
37	что в	16	8
38	по себе	7	8
39	в каждом	1	8
40	в том	18	8
41	что он	25	8
42	потому что	21	8
43	до конца	3	8
44	в своем	5	8
45	в своей	2	8
46	отношению к	12	8
47	и на	6	7
48	за пределы	4	7
49	и как	3	7
50	но в	6	7
51	в себе	1	7
52	зрения на	1	7
53	входит в	1	7
54	том что	15	7
55	не в	6	7
56	вовсе не	2	7
57	она не	1	7
58	так и	7	7
59	в форме	1	7
60	прежде всего	3	7
61	а в	3	7
62	одним из	2	6
63	самом деле	3	6
64	так же	15	6
65	в одной	1	6
66	как в	5	6
67	в целом	4	6
68	что она	2	6
69	его в	2	6
70	несмотря на	1	6
71	точку зрения	1	6
72	в самой	1	6
73	могут быть	4	6
74	к нему	3	6
75	говорит он	2	6
76	в единстве	2	6
77	в конце	1	6
78	так как	16	6
79	как раз	1	6
80	и потому	2	6
81	не могут	4	6
82	все это	2	6
83	на самом	1	5
84	это и	3	5
85	должна быть	5	5
86	в зависимости	2	5
87	той же	4	5
88	же что	1	5
89	зависимости от	2	5
90	у него	6	5
91	с их	4	5
92	перед нами	1	5
93	он не	8	5
94	в плане	1	5
95	но все	2	5
96	сознание и	2	5
97	было бы	10	5
98	мысли и	5	5
99	в сущности	13	5
100	и это	1	5
101	и о	1	5
102	еще не	4	5
103	с ним	5	5
104	ничего не	5	5
105	между тем	3	5
106	именно в	4	5
107	более того	1	5
108	сознания и	2	5
109	во всяком	2	5
110	и наконец	1	4
111	в этой	6	4
112	так сказать	1	4
113	должно быть	8	4
114	что было	2	4
115	их в	2	4
116	как мы	10	4
117	в процессе	13	4
118	в основе	8	4
119	от того	3	4
120	в плоскости	2	4
121	и с	3	4
122	в свете	4	4
123	и следовательно	6	4
124	тем что	5	4
125	были бы	1	4
126	что и	3	4
127	как же	1	4
128	не было	1	4
129	не на	3	4
130	что же	1	4
131	но это	3	4
132	и для	1	4
133	в результате	4	4
134	они не	3	4
135	отношения к	2	3
136	отношении к	1	3
137	он может	3	3
138	например в	1	3
139	я не	2	3
140	он сам	1	3
141	он в	3	3
142	то чем	1	3
143	кроме того	1	3
144	и понимания	1	3
145	уже в	1	3
146	подобно тому	4	3
147	в плоскость	2	3
148	в их	3	3
149	они уже	1	3
150	тому что	5	3
151	на котором	1	3
152	никогда не	5	3
153	как будто	2	3
154	этом отношении	5	3
155	в духе	1	3
156	отличается от	1	3
157	для его	2	3
158	оно не	1	3
159	если же	1	3
160	и этим	1	3
161	только то	1	3
162	в себя	3	3
163	приводит к	7	3
164	и здесь	2	3
165	все его	1	3
166	с другой	4	3
167	в них	2	3
168	мы должны	8	3
169	но с	2	3
170	но как	3	3
171	во времени	1	3
172	за ним	1	3
173	всяком случае	1	3
174	ни в	1	3
175	само по	2	3
176	объект а	1	3
177	точек зрения	4	3
178	этот принцип	1	3
179	тому как	4	3
180	по существу	3	3
181	как к	1	3
182	бы в	4	3
183	не дает	2	3
184	не знает	5	3
185	сказать что	13	3
186	другой стороны	2	3
187	была бы	1	3
