N	2gram	Voloshinov_1	Myshleni
1	в том	6	33
2	том что	5	27
3	точки зрения	14	26
4	то что	5	20
5	в этом	4	19
6	с точки	2	18
7	того что	3	17
8	не только	4	15
9	и в	12	15
10	таким образом	12	14
11	что в	2	14
12	того чтобы	1	12
13	в самом	4	11
14	в процессе	6	11
15	мы не	3	10
16	в целом	1	10
17	было бы	1	10
18	но и	3	10
19	мы можем	2	10
20	в своем	2	9
21	о том	3	9
22	связи с	1	9
23	может быть	14	9
24	что мы	5	9
25	не может	16	9
26	не является	1	9
27	не в	4	8
28	никогда не	5	8
29	так и	4	8
30	если бы	9	8
31	и что	2	8
32	едва ли	2	7
33	на основе	1	7
34	он не	2	7
35	высшей степени	1	7
36	в высшей	1	7
37	по себе	3	7
38	к тому	1	7
39	и т.п	1	7
40	тот же	1	7
41	с одной	2	7
42	одной стороны	2	7
43	как бы	13	7
44	и не	10	7
45	во всяком	1	7
46	самом деле	3	6
47	с таким	1	6
48	в зависимости	2	6
49	мы уже	1	6
50	зависимости от	4	6
51	по отношению	11	6
52	в истории	1	6
53	мы должны	1	6
54	и к	4	6
55	что это	1	6
56	как и	5	6
57	мы видели	1	6
58	всяком случае	1	6
59	точку зрения	2	6
60	речи в	2	6
61	в отношении	2	6
62	как мы	1	6
63	в виду	5	6
64	в теории	1	6
65	но в	5	6
66	по своей	1	6
67	если мы	1	6
68	вовсе не	1	6
69	с другой	4	6
70	к которому	1	6
71	там где	2	6
72	в частности	1	6
73	вместе с	2	6
74	как это	2	6
75	сказать что	7	6
76	показать что	1	5
77	то же	5	5
78	уже в	2	5
79	внутренней речи	3	5
80	это не	2	5
81	тогда когда	2	5
82	можно было	1	5
83	социальной среды	2	5
84	и их	1	5
85	друг друга	1	5
86	речь и	1	5
87	и др	5	5
88	с помощью	6	5
89	речи с	1	5
90	отношению к	11	5
91	хотя бы	5	4
92	с его	2	4
93	конечном счете	1	4
94	независимо от	2	4
95	как в	5	4
96	все же	4	4
97	что все	1	4
98	в них	3	4
99	несмотря на	1	4
100	со всей	1	4
101	в своей	3	4
102	является для	2	4
103	от его	1	4
104	признать что	1	4
105	к этому	2	4
106	и его	13	4
107	что оно	1	4
108	и с	3	4
109	мы могли	1	4
110	в конечном	1	4
111	так как	9	4
112	только в	6	4
113	что нам	1	4
114	в качестве	1	4
115	при помощи	1	4
116	а с	1	4
117	прежде всего	8	4
118	так же	3	4
119	возникает из	1	4
120	все это	3	4
121	для нас	7	4
122	направленность на	1	3
123	на самом	4	3
124	отношения между	1	3
125	мы имеем	2	3
126	и ее	3	3
127	что можно	1	3
128	и основное	1	3
129	точка зрения	3	3
130	в общем	1	3
131	что они	1	3
132	что именно	1	3
133	когда он	3	3
134	все эти	3	3
135	что она	1	3
136	при этом	6	3
137	и по	3	3
138	те же	2	3
139	с другими	2	3
140	уже сказано	1	3
141	социальная среда	1	3
142	но эта	1	3
143	для этого	1	3
144	этом отношении	1	3
145	в основе	1	3
146	больше того	1	3
147	и это	1	3
148	данном случае	2	3
