N	2gram	Trubetskoy_1	Problemy
1	и в	14	46
2	то есть	1	40
3	и не	19	27
4	может быть	9	23
5	не может	22	19
6	как бы	4	19
7	в нем	5	17
8	в этом	17	16
9	не только	9	14
10	перед нами	1	12
11	как мы	1	12
12	но и	10	12
13	как и	4	12
14	и на	5	11
15	точки зрения	11	11
16	а не	2	11
17	не в	4	10
18	и к	6	9
19	в самом	3	9
20	с точки	9	9
21	и все	1	9
22	в его	4	9
23	в том	17	9
24	в большинстве	3	9
25	вовсе не	1	9
26	прежде всего	8	9
27	до сих	5	8
28	конечно не	5	8
29	большинстве случаев	2	8
30	сих пор	5	8
31	или в	3	8
32	в сущности	1	7
33	еще не	3	7
34	в себе	9	7
35	и с	7	7
36	по себе	2	7
37	то же	11	6
38	никогда не	5	6
39	но в	2	6
40	к одному	1	6
41	ни в	2	6
42	но это	2	6
43	что он	6	6
44	только в	5	6
45	друг друга	3	6
46	к себе	2	6
47	все это	6	6
48	в котором	2	5
49	во всех	5	5
50	по отношению	2	5
51	при этом	5	5
52	это не	1	5
53	в жизни	1	5
54	в то	10	5
55	себе самом	1	5
56	в самой	1	5
57	если же	2	5
58	с самим	2	5
59	о том	7	5
60	же время	10	5
61	к нему	2	5
62	если мы	1	5
63	так как	4	5
64	у него	2	5
65	с другом	14	5
66	о себе	1	5
67	друг с	14	5
68	отношению к	1	5
69	жизни и	4	5
70	самом деле	7	4
71	в их	4	4
72	мы не	1	4
73	на себя	2	4
74	но не	4	4
75	все же	4	4
76	все эти	2	4
77	он не	5	4
78	людей и	2	4
79	таким образом	11	4
80	и наконец	2	4
81	том что	9	4
82	в этих	2	4
83	том же	2	4
84	любовь к	2	4
85	во всем	4	4
86	потому что	5	4
87	слова но	1	4
88	в себя	1	4
89	приводит к	4	4
90	так и	1	4
91	и других	1	4
92	можно сказать	1	4
93	же и	1	4
94	уже не	2	4
95	к ним	1	4
96	мы можем	2	4
97	еще и	1	4
98	до конца	1	4
99	превращается в	1	4
100	да и	3	4
101	должно быть	3	4
102	то что	13	4
103	совершенно не	2	4
104	что в	4	4
105	том числе	1	4
106	себя как	2	3
107	также и	1	3
108	и это	1	3
109	тем же	1	3
110	мы уже	2	3
111	ни у	1	3
112	и о	2	3
113	так чтобы	3	3
114	то это	3	3
115	себе и	4	3
116	в своем	6	3
117	более или	4	3
118	из этих	3	3
119	в этой	4	3
120	на то	5	3
121	не к	2	3
122	их в	2	3
123	в мире	4	3
124	было бы	5	3
125	такой же	1	3
126	или менее	4	3
127	но если	3	3
128	и при	6	3
129	и их	1	3
130	в своей	5	3
131	войти в	1	3
132	она не	2	3
133	дело в	1	3
134	по своей	1	3
135	на него	1	3
136	тон и	1	3
137	не могут	4	3
138	числе и	1	3
139	с ее	1	3
140	но при	1	3
141	если бы	6	3
142	и т.д	4	3
143	никак не	1	3
144	и что	2	3
145	в различных	1	3
146	и во	3	3
147	и только	5	3
148	отличается от	2	3
149	себя в	4	3
150	только на	2	3
151	а то	1	3
152	в конце	3	3
153	что и	3	3
154	бытия и	1	3
155	тем что	3	3
156	и даже	2	3
157	с другой	1	3
158	себя и	5	3
159	так же	2	3
160	что же	4	3
161	по существу	5	3
162	но для	2	3
163	и для	6	3
164	бы в	1	3
165	того же	1	3
166	а между	5	2
167	ту же	1	2
168	отношения к	2	2
169	же как	1	2
170	связи между	1	2
171	вопрос о	5	2
172	не была	1	2
173	он как	1	2
174	себе что	1	2
175	и говорить	1	2
176	он сам	3	2
177	там и	2	2
178	а следовательно	3	2
179	если в	6	2
180	в общем	1	2
181	оно является	1	2
182	нет и	1	2
183	сама по	2	2
184	в одной	1	2
185	с этим	2	2
186	стороны и	1	2
187	когда он	1	2
188	целый ряд	2	2
189	и как	3	2
190	не было	3	2
191	от этого	1	2
192	не хочет	1	2
193	бы не	1	2
194	степени и	1	2
195	но ведь	1	2
196	но на	1	2
197	бы ни	2	2
198	время и	1	2
199	должна быть	2	2
200	на том	3	2
201	в корне	4	2
202	никому не	1	2
203	и по	3	2
204	но дело	1	2
205	но все	1	2
206	об этом	1	2
207	самим собой	12	2
208	на все	1	2
209	лишь в	3	2
210	хотя бы	5	2
211	на почве	2	2
212	он есть	1	2
213	и тем	2	2
214	все равно	1	2
215	что такое	2	2
216	в которых	1	2
217	могло бы	1	2
218	и другого	1	2
219	не менее	1	2
220	одна из	3	2
221	но она	2	2
222	не могло	1	2
223	следовательно и	2	2
224	того и	1	2
225	к ней	1	2
226	отношении к	2	2
227	и является	2	2
228	этих случаях	1	2
229	то и	1	2
230	если только	2	2
231	не простой	1	2
232	могут быть	1	2
233	к тому	7	2
234	той или	3	2
235	указывает на	2	2
236	людей в	1	2
237	без всякого	1	2
238	языка и	1	2
239	в другом	3	2
240	можно было	4	2
241	те же	1	2
242	из одного	1	2
243	с ним	2	2
244	между тем	5	2
245	от них	1	2
246	явление в	1	2
247	этот вопрос	2	2
248	же он	1	2
249	так что	2	2
