N	2gram	Losev_Vlad_2	Istorich
1	и в	30	25
2	вместе с	8	22
3	что он	13	22
4	и т	1	20
5	т д	1	18
6	может быть	7	17
7	представление о	1	17
8	мы имеем	1	14
9	не только	12	13
10	но и	8	13
11	в его	11	12
12	так как	5	11
13	уже не	3	11
14	и не	18	11
15	в этом	20	10
16	тем что	1	10
17	все же	9	10
18	и его	6	9
19	его в	4	9
20	в виде	3	9
21	таким образом	3	9
22	еще не	1	8
23	и на	4	8
24	все эти	5	8
25	что в	12	8
26	на него	1	8
27	связи с	8	8
28	и что	5	8
29	мы знаем	4	8
30	с тем	2	8
31	том что	12	8
32	в нем	4	7
33	как и	5	7
34	мы видели	2	7
35	во время	1	7
36	представлений о	1	7
37	потому что	9	7
38	о том	4	7
39	и здесь	1	7
40	то что	20	7
41	только в	6	7
42	в качестве	1	7
43	при помощи	1	7
44	этом случае	1	7
45	но это	4	7
46	тот кто	1	7
47	в частности	2	7
48	как в	3	6
49	это не	2	6
50	не может	9	6
51	в этих	4	6
52	не в	9	6
53	и он	4	6
54	что и	3	6
55	себя в	2	6
56	прежде всего	6	6
57	в том	18	6
58	например в	1	5
59	ясно что	1	5
60	мы не	2	5
61	пребывание в	1	5
62	в ней	4	5
63	но не	3	5
64	с этим	5	5
65	что это	4	5
66	но все	2	5
67	здесь мы	3	5
68	не будем	1	5
69	как мы	11	5
70	мы увидим	1	5
71	него и	2	5
72	так же	4	5
73	в него	1	5
74	для нас	7	5
75	и это	3	4
76	то же	4	4
77	мы уже	2	4
78	до него	1	4
79	мы здесь	1	4
80	его на	3	4
81	и хотя	2	4
82	в которой	4	4
83	он не	4	4
84	что все	1	4
85	и тем	1	4
86	тем не	6	4
87	не менее	7	4
88	того как	2	4
89	все еще	1	4
90	совершенно ясно	1	4
91	в дальнейшем	5	4
92	наряду с	2	4
93	с ним	5	4
94	раньше чем	1	4
95	за ним	1	4
96	а именно	6	4
97	если не	2	4
98	в основном	5	4
99	все это	5	4
100	в связи	8	4
101	из себя	1	4
102	мы должны	4	4
103	также что	2	3
104	в которых	1	3
105	увидим ниже	2	3
106	его не	2	3
107	представлением о	1	3
108	ему в	2	3
109	то это	4	3
110	что его	4	3
111	только после	2	3
112	если в	1	3
113	и как	3	3
114	его к	1	3
115	в целом	4	3
116	в этой	4	3
117	их в	2	3
118	на этом	2	3
119	но уже	2	3
120	в то	9	3
121	в русской	1	3
122	друг друга	2	3
123	но вместе	1	3
124	ей в	1	3
125	вид что	1	3
126	но эти	1	3
127	для того	2	3
128	здесь еще	1	3
129	того чтобы	2	3
130	в себя	1	3
131	на том	1	3
132	никогда не	7	3
133	и с	14	3
134	и вообще	10	3
135	после того	2	3
136	о нем	2	3
137	но мы	1	3
138	к нему	2	3
139	представления о	1	3
140	видели и	1	3
141	после смерти	4	3
142	что здесь	1	3
143	и др	1	3
144	никто не	1	3
145	и из	2	3
146	и все	7	3
147	и она	2	3
148	над ним	1	3
149	мы опять	1	3
150	в данном	3	3
151	в книге	1	3
152	в более	2	3
153	но когда	1	3
154	а в	11	3
155	в целях	1	3
156	в свою	3	3
157	они не	1	3
158	того же	5	2
159	вы будете	1	2
160	самом деле	1	2
161	тех же	1	2
162	во сне	2	2
163	одним из	1	2
164	а как	1	2
165	мы и	1	2
166	это время	4	2
167	время в	4	2
168	во всех	3	2
169	находит в	1	2
170	только тогда	2	2
171	некоторое время	1	2
172	до его	1	2
173	перед нами	1	2
174	когда он	1	2
175	он на	2	2
176	уже в	3	2
177	еще один	2	2
178	на то	2	2
179	после этого	1	2
180	том чтобы	2	2
181	с представлением	1	2
182	и по	2	2
183	так например	1	2
184	сделать из	1	2
185	о чем	6	2
186	когда уже	1	2
187	это было	4	2
188	и других	1	2
189	и мы	4	2
190	в это	4	2
191	из нее	1	2
192	он же	2	2
193	к которым	1	2
194	которой он	2	2
195	несмотря на	4	2
196	здесь можно	2	2
197	такой же	1	2
198	точки зрения	7	2
199	в своей	5	2
200	можно найти	1	2
201	попасть в	1	2
202	ее в	1	2
203	то его	2	2
204	оказывается что	1	2
205	бы мы	1	2
206	выше мы	1	2
207	но он	3	2
208	без всяких	1	2
209	что этот	1	2
210	по себе	5	2
211	даже в	2	2
212	как можно	1	2
213	а на	1	2
214	она не	2	2
215	тогда когда	2	2
216	или как	2	2
217	заметил что	1	2
218	иногда он	1	2
219	меня в	2	2
220	данном случае	2	2
221	так в	1	2
222	и сам	2	2
223	на нее	1	2
224	здесь как	1	2
225	особенно в	1	2
226	мы приведем	1	2
227	об этом	6	2
228	еще в	2	2
229	если бы	1	2
230	ничего не	2	2
231	из других	1	2
232	язык и	1	2
233	можно сказать	4	2
234	все его	1	2
235	ним и	1	2
236	же в	2	2
237	того что	5	2
238	значит что	1	2
239	том как	1	2
240	части его	1	2
241	ли он	2	2
242	во всем	1	2
243	то в	5	2
244	богом и	1	2
245	так что	5	2
246	чтобы он	1	2
247	из них	1	2
248	его и	2	2
249	вовсе не	4	2
250	у него	19	2
251	уже и	2	2
252	и стал	1	2
253	со стороны	4	2
254	до сих	1	2
255	как у	2	2
256	до этого	1	2
257	и быть	1	2
258	а не	7	2
259	с которым	2	2
260	его по	1	2
261	со своими	1	2
262	что мы	1	2
263	под влиянием	3	2
264	что во	1	2
265	и потому	2	2
266	в течение	5	2
267	одновременно с	1	2
268	как бы	5	2
269	по существу	3	2
270	это значит	2	2
271	с этой	4	2
272	сих пор	1	2
273	но для	1	2
274	и для	3	2
275	не исключают	1	2
276	с ней	2	2
277	сказать что	11	2
278	и при	2	2
279	к его	2	2
280	в свое	1	2
281	к этому	6	2
282	жизни и	6	2
283	уже после	1	2
284	также и	6	1
285	еще можно	1	1
286	перед ним	1	1
287	сам по	2	1
288	не считая	1	1
289	так у	1	1
290	но тем	2	1
291	и есть	2	1
292	между двумя	1	1
293	года я	1	1
294	из его	2	1
295	едва ли	3	1
296	той же	4	1
297	она ему	1	1
298	на первом	2	1
299	этого нет	1	1
300	именно к	3	1
301	место в	1	1
302	время как	2	1
303	не вполне	2	1
304	я не	4	1
305	очень скоро	1	1
306	но даже	1	1
307	что можно	3	1
308	которое в	2	1
309	думаю что	1	1
310	в сердце	1	1
311	мы читаем	4	1
312	быть в	3	1
313	не был	2	1
314	не без	1	1
315	нас интересует	1	1
316	своей работе	1	1
317	совсем не	4	1
318	но как	1	1
319	не то	3	1
320	не путем	1	1
321	него с	1	1
322	отношение к	4	1
323	себе и	2	1
324	отличие от	3	1
325	что они	1	1
326	что два	1	1
327	думать что	1	1
328	и я	5	1
329	чем же	1	1
330	как говорит	1	1
331	вследствие чего	1	1
332	мертвых и	1	1
333	как к	2	1
334	туда и	1	1
335	что касается	3	1
336	целый ряд	1	1
337	как уже	1	1
338	чего мы	1	1
339	оказывается в	1	1
340	и наконец	4	1
341	и к	6	1
342	себе не	1	1
343	но в	8	1
344	в противоположность	1	1
345	и отчасти	1	1
346	за собой	1	1
347	не соответствуют	1	1
348	но после	1	1
349	та же	1	1
350	он в	1	1
351	и и	1	1
352	что так	1	1
353	может считаться	1	1
354	часто даже	1	1
355	только на	1	1
356	остановиться на	1	1
357	в себе	6	1
358	во многих	2	1
359	если он	1	1
360	и если	4	1
361	вас и	1	1
362	что она	1	1
363	земли на	1	1
364	его но	1	1
365	при этом	5	1
366	он едет	1	1
367	уже тогда	1	1
368	вера в	2	1
369	он ни	1	1
370	они в	1	1
371	всех этих	3	1
372	нужно не	1	1
373	и еще	1	1
374	все части	1	1
375	сердце и	1	1
376	и вот	3	1
377	по всем	1	1
378	и сказал	1	1
379	как историческая	1	1
380	ему на	1	1
381	него в	4	1
382	но дело	2	1
383	борьба с	2	1
384	о первых	1	1
385	в глубину	1	1
386	мы его	1	1
387	главным образом	1	1
388	было бы	9	1
389	в жизни	1	1
390	и находит	1	1
391	и вы	2	1
392	на основании	1	1
393	этого не	2	1
394	схему развития	1	1
395	а за	2	1
396	как видно	1	1
397	характерно что	1	1
398	то с	2	1
399	зато в	1	1
400	перед своим	1	1
401	лучше всего	1	1
402	которую он	7	1
403	он понимает	1	1
404	право на	1	1
405	ли можно	1	1
406	на месте	1	1
407	с точки	3	1
408	в их	2	1
409	в своем	8	1
410	в отличие	3	1
411	признает что	1	1
412	пока только	1	1
413	в одном	1	1
414	пока еще	1	1
415	основном не	1	1
416	борьбу с	1	1
417	в конце	13	1
418	бессмертен и	1	1
419	которая представляет	1	1
420	случае мы	1	1
421	с которой	2	1
422	явлений а	1	1
423	но они	1	1
424	что с	1	1
425	почти никогда	1	1
426	самого начала	1	1
427	меня не	2	1
428	как о	1	1
429	дело не	1	1
430	не имеет	2	1
431	на котором	2	1
432	правда в	2	1
433	сопоставление этих	1	1
434	в самых	2	1
435	не могло	1	1
436	это мы	5	1
437	судя по	1	1
438	и всегда	1	1
439	же время	3	1
440	всего и	1	1
441	этих двух	1	1
442	к ней	3	1
443	же он	1	1
444	этом надо	1	1
445	в сознании	1	1
446	здесь же	1	1
447	следует что	1	1
448	из истории	1	1
449	в каком	1	1
450	очень часто	1	1
451	после своего	1	1
452	вождь а	1	1
453	должны быть	1	1
454	к тому	2	1
455	а что	2	1
456	утверждать что	1	1
457	где он	3	1
458	приведем еще	1	1
459	некоторой степени	2	1
460	приходит к	2	1
461	и о	4	1
462	в виду	2	1
463	но вообще	1	1
464	свою очередь	2	1
465	и многие	1	1
466	здесь не	4	1
467	без всякого	2	1
468	другими словами	5	1
469	уже потому	1	1
470	чтобы быть	1	1
471	смерти в	1	1
472	на той	1	1
473	с самого	1	1
474	то время	6	1
475	с собой	1	1
476	чего он	1	1
477	здесь нет	1	1
478	во многом	1	1
479	связанных с	1	1
480	можно только	1	1
481	он сам	2	1
482	для этого	1	1
483	день он	1	1
484	действия не	1	1
485	даже не	1	1
486	в тех	1	1
487	и начало	1	1
488	сводится к	1	1
489	на вопрос	1	1
490	в память	1	1
491	вошел туда	1	1
492	никак не	3	1
493	а также	10	1
494	поездки в	1	1
495	нас от	1	1
496	является с	1	1
497	с вами	3	1
498	во втором	1	1
499	что хотел	1	1
500	это нужно	1	1
501	и русская	1	1
502	наконец в	3	1
503	также в	1	1
504	в русском	2	1
505	знания и	1	1
506	это несомненно	1	1
507	в литературе	1	1
508	воду из	1	1
509	как из	1	1
510	но с	1	1
511	хотя бы	3	1
512	то он	1	1
513	тот же	5	1
514	еще и	6	1
515	он уже	5	1
516	и раньше	1	1
517	всяком случае	6	1
518	и ее	1	1
519	но то	2	1
520	не мешает	1	1
521	в эти	7	1
522	же и	2	1
523	это тоже	2	1
524	и хочет	1	1
525	непонятным и	1	1
526	что не	2	1
527	а это	3	1
528	а то	2	1
529	ступени его	1	1
530	древний и	1	1
531	или даже	1	1
532	не так	1	1
533	для него	9	1
534	себе в	2	1
535	в котором	5	1
536	с этими	1	1
537	этой не	1	1
538	до некоторой	2	1
539	само по	2	1
540	ее на	2	1
541	само собой	3	1
542	в очень	3	1
543	быть названа	1	1
544	не были	1	1
545	возможно что	2	1
546	и даже	10	1
547	себе представить	2	1
548	есть не	1	1
549	что человек	1	1
550	здесь в	2	1
551	в каких	2	1
552	возвращается в	1	1
553	что для	2	1
554	можно назвать	2	1
555	то и	1	1
556	не было	10	1
557	мир а	1	1
558	здесь дело	1	1
559	этого сна	1	1
560	и самые	1	1
561	на втором	1	1
562	мы пока	2	1
563	нами ниже	1	1
564	еду в	1	1
565	уже давно	2	1
566	нет никаких	2	1
567	равно как	1	1
568	нет ничего	3	1
569	что такие	1	1
570	можно утверждать	1	1
571	ни на	1	1
572	как это	7	1
573	к своему	1	1
574	xix века	1	1
575	конечно не	4	1
576	только как	1	1
577	по своему	2	1
578	такого рода	2	1
579	даже с	1	1
580	в тот	1	1
581	начинал терять	1	1
582	ней не	1	1
583	я вошел	1	1
584	довольно много	1	1
585	в современной	1	1
586	и солнце	1	1
587	как будто	2	1
588	два разных	1	1
589	есть и	2	1
590	было ни	1	1
591	нам из	1	1
592	является для	1	1
593	этом свете	1	1
594	н я	4	1
595	народа и	2	1
596	он сказал	3	1
597	которых он	1	1
598	и часто	2	1
599	потому не	1	1
600	и от	2	1
601	в указанном	2	1
602	цель не	2	1
603	к жене	1	1
604	мира и	1	1
605	в другое	1	1
606	от него	1	1
607	у них	1	1
608	к этой	2	1
609	даже после	2	1
610	есть уже	1	1
611	хотя в	1	1
612	на другие	2	1
613	но если	1	1
614	всего мира	1	1
615	обычно не	1	1
616	можно привести	1	1
617	из этого	5	1
618	в самом	2	1
619	на третьем	1	1
620	чего в	1	1
621	что такое	1	1
622	никогда в	1	1
623	не говорится	2	1
624	и другие	1	1
625	в своих	2	1
626	что дальше	1	1
627	в таком	3	1
628	точно так	3	1
629	во всяком	6	1
630	том числе	1	1
