N	2gram	Trubetskoy_1	Dialekti
1	не есть	1	47
2	и не	8	30
3	может быть	10	20
4	не только	10	19
5	и в	26	19
6	по себе	1	18
7	а не	5	16
8	в себе	6	15
9	что она	1	14
10	потому что	7	14
11	то что	7	14
12	в том	11	14
13	так как	9	14
14	и даже	3	14
15	как бы	12	14
16	то же	4	12
17	точки зрения	13	12
18	но и	9	12
19	и все	2	12
20	и как	3	10
21	что это	3	10
22	в нем	4	10
23	ни в	1	10
24	как и	1	10
25	том что	7	10
26	сказать что	2	10
27	так и	6	10
28	это не	1	10
29	по крайней	5	9
30	никогда не	5	9
31	крайней мере	5	9
32	не может	4	9
33	мы уже	1	8
34	в этом	15	8
35	в своей	1	8
36	с точки	6	8
37	не в	2	8
38	прежде всего	2	8
39	это есть	1	8
40	есть не	1	7
41	время как	1	7
42	так что	3	7
43	и к	5	7
44	должно быть	1	7
45	только тогда	1	7
46	в душе	1	7
47	совершенно не	1	7
48	но это	1	7
49	что в	9	7
50	чтобы не	1	6
51	но не	8	6
52	что они	1	6
53	тогда когда	2	6
54	в то	4	6
55	что он	4	6
56	конечно не	2	6
57	не потому	2	6
58	того что	3	6
59	да и	1	6
60	жизни и	2	6
61	и потому	6	5
62	и это	2	5
63	есть ли	1	5
64	в силу	5	5
65	в одну	1	5
66	иной раз	2	5
67	же время	2	5
68	и его	1	5
69	и с	10	5
70	в виду	2	5
71	о том	6	5
72	и что	4	5
73	можно сказать	3	5
74	что и	6	5
75	тела и	1	5
76	с другой	8	5
77	а именно	1	5
78	и пр	1	5
79	и следовательно	1	5
80	в одно	2	5
81	по своему	2	5
82	в смысле	4	5
83	как раз	1	5
84	только что	2	5
85	в самом	4	5
86	только в	4	5
87	и есть	1	4
88	еще не	2	4
89	быть в	1	4
90	самом деле	1	4
91	или иное	2	4
92	в одной	1	4
93	в своем	3	4
94	все же	6	4
95	нет никакой	1	4
96	только то	1	4
97	та же	1	4
98	и если	3	4
99	при этом	3	4
100	он не	4	4
101	и по	4	4
102	таким образом	22	4
103	заключается в	1	4
104	в одном	3	4
105	все это	6	4
106	с ним	1	4
107	по своей	2	4
108	связи с	9	4
109	в таком	3	4
110	в каком	1	4
111	не могут	2	4
112	что оно	4	4
113	той или	2	4
114	без всякого	1	4
115	в ее	1	4
116	то или	2	4
117	ясно что	3	4
118	может не	1	4
119	к нему	7	4
120	и только	4	4
