N	3gram	Tiupa_Disk_2	Hudozhes
1	о том что	3	9
2	то же время	5	8
3	анекдота и притчи	4	8
4	по отношению к	4	8
5	в то же	4	8
6	в том что	6	6
7	в самом деле	1	4
8	с точки зрения	2	3
9	в этом отношении	4	3
10	жизни и смерти	1	3
11	несет в себе	2	3
12	та или иная	1	3
13	в творчестве чехова	2	3
14	тем не менее	1	3
15	как и в	5	3
16	в предыдущей главе	1	3
17	в русской литературе	2	3
18	том что в	1	2
19	такой же мере	1	2
20	к себе самому	1	2
21	по своей природе	1	2
22	того или иного	1	2
23	что же касается	2	2
24	как в анекдоте	1	2
25	в первую очередь	2	2
26	в концовке рассказа	1	2
27	и притчевого начал	2	2
28	в значительной степени	1	2
29	в такой же	1	2
30	не в том	1	2
31	не может быть	3	2
32	в конечном счете	1	2
33	речь идет о	1	2
34	анекдотического и притчевого	2	2
35	ориентации человека в	1	2
36	я и ты	1	2
37	ему не нужно	1	1
38	поражали и угнетали	1	1
39	людям которые каждый	1	1
40	как произведение не	1	1
41	видение жизни иной	1	1
42	универсальности видение жизни	1	1
43	не на бахмут	1	1
44	мысли длительные тягучие	1	1
45	не было видно	1	1
46	себя в другом	1	1
47	в безграничной степи	1	1
48	везли мы вместе	1	1
49	своей всеобъемлемости и	1	1
50	на животе его	1	1
51	степи и вековых	1	1
52	как старик начинает	1	1
53	к той самой	1	1
54	удача либо неудача	1	1
55	и вековых курганов	1	1
56	царя александра что	1	1
57	места где клады	1	1
58	гнал до парижа	1	1
59	и беззвучии чувствовались	1	1
60	одних и тех	1	1
61	собственной жизнью даже	1	1
62	только о широкой	1	1
63	сказочность человеческого счастья	1	1
64	может претендовать на	3	1
65	к чему сдалось	1	1
66	где клады есть	1	1
67	встречать а тогда	1	1
68	в чем не	1	1
69	в москву везли	1	1
70	увидит даже город	1	1
71	там где теперь	1	1
72	этой вершины видна	1	1
73	и ночах вероятно	1	1
74	счастье людям которые	1	1
75	нужно и непонятно	1	1
76	и там где	1	1
77	были что ни	1	1
78	но и от	1	1
79	жизни иной картины	1	1
80	картина мира полемически	1	1
81	читатель застает героев	1	1
82	курьезное своей окказиональностью	1	1
83	есть по сути	1	1
84	интересовало его не	1	1
85	не нужно и	1	1
86	параллель в образе	1	1
87	наивной фантастикой и	1	1
88	непонятно а фантастичность	1	1
89	все дело в	1	1
90	и точность словесного	1	1
91	состоит в том	2	1
92	ни в безграничной	1	1
93	на городище и	1	1
94	как гусиная лапка	1	1
95	прежде всего на	1	1
96	вместе ходили покойника	1	1
97	вот как старик	1	1
98	прежде всего в	1	1
99	иной жанровой природы	1	1
100	дорог всеобъемлющий взгляд	1	1
101	которое повторяется аккуратно	1	1
102	из таганрога на	1	1
103	таганрога на подводах	1	1
104	сила так и	1	1
105	роль анекдота в	1	1
106	нет дела до	1	1
107	знать притчевое по	1	1
108	анекдот конденсируется в	1	1
109	но при этом	2	1
110	подорожнику к той	1	1
111	событиями но превратны	1	1
112	александра что французов	1	1
113	и полное равнодушие	1	1
114	захочет нечистая сила	1	1
115	дроф эта динамичная	1	1
116	небе о днях	1	1
117	аккуратно каждые сутки	1	1
118	той поры как	1	1
119	есауловки на городище	1	1
120	днях и ночах	1	1
121	динамичная чреватая анекдотическими	1	1
122	по своей всеобъемлемости	1	1
123	свете кроме молчаливой	1	1
124	пыльному подорожнику к	1	1
125	образе мыслящих овец	1	1
126	пастух санька лежит	1	1
127	одной стороны и	2	1
128	где теперь ковыли	1	1
129	не имеют никакого	1	1
130	собственного личного опыта	1	1
131	жменю я его	1	1
132	счастья и овечьих	1	1
133	и овечьих мыслей	1	1
134	а тогда большой	1	1
135	низменное многообразие человеческой	1	1
136	всеобъемлющий взгляд с	1	1
137	мира полемически противостоит	1	1
138	молчаливой степи и	1	1
139	город и поезда	1	1
140	притчевое по своей	1	1
141	гнезда дроф эта	1	1
142	хутора немцев и	1	1
143	полете этих долговечных	1	1
144	камне свистеть начнет	1	1
145	фантастичность и сказочность	1	1
146	идея другой жизни	1	1
147	именно в этом	1	1
148	москву везли мы	1	1
149	и в то	1	1
150	курганов есть другая	1	1
151	с самого начала	1	1
152	этих долговечных птиц	1	1
153	до известной степени	1	1
154	камнями или где	1	1
155	в апелляции к	1	1
156	на этом свете	1	1
157	в иных случаях	1	1
158	либо неудача и	1	1
159	из них складывается	1	1
160	я такой же	1	1
161	неудача и произвол	1	1
162	именно ему приходит	1	1
163	авторское определение жанра	1	1
164	счастья именно ему	1	1
165	старик начинает свой	1	1
166	с позиции возвышенного	1	1
167	возвышенного однообразия вечности	1	1
168	а притча в	1	1
169	точность словесного выражения	1	1
170	было видно смысла	1	1
171	вершины видна равнина	1	1
172	каждые сутки ни	1	1
173	того и другого	1	1
174	человеческого счастья именно	1	1
175	в отличие от	12	1
176	интеллектуальную тревогу за	1	1
177	и того и	1	1
178	далекая похожая на	1	1
179	усадьбы хутора немцев	1	1
180	и глядит в	1	1
181	всеобъемлемости и универсальности	1	1
182	в ленивом полете	1	1
183	каждый день могут	1	1
184	сутки ни в	1	1
185	при этом не	1	1
186	что на этом	1	1
187	шел а с	1	1
188	санька лежит на	1	1
189	заключает в себе	2	1
190	вероятно поражали и	1	1
191	неподвижности и беззвучии	1	1
192	человека внушить ему	1	1
193	нечистая сила так	1	1
194	большой шлях не	1	1
195	здесь царят удача	1	1
196	кульминация срывается только	1	1
197	активизировать мысль человека	1	1
198	взгляд с позиции	1	1
199	три балочки и	1	1
200	срывается только отсюда	1	1
201	в другом и	1	1
202	ничего не знаем	1	1
203	не может претендовать	3	1
204	ему интеллектуальную тревогу	1	1
205	притчи или анекдота	1	1
206	на спине и	1	1
207	той самой земле	1	1
208	решения вопроса жизни	1	1
209	однообразия вечности на	1	1
210	гнал из таганрога	1	1
211	в паремию пословично-афористическую	1	1
212	века и полное	1	1
213	каждый из них	1	1
214	анекдот невозможно рассказать	1	1
215	чем не было	1	1
216	восходит к истокам	1	1
217	на бахмут шел	1	1
218	такая же ровная	1	1
219	на три балочки	1	1
220	и тех же	1	1
221	как царя александра	1	1
222	а дальнозоркий калмык	1	1
223	повторяется аккуратно каждые	1	1
224	к пыльному подорожнику	1	1
225	в это время	1	1
226	фразой почти достигнутая	1	1
227	поезда железных дорог	1	1
228	что французов гнал	1	1
229	уже не замечали	1	1
230	почти достигнутая кульминация	1	1
231	и универсальности видение	1	1
232	мы вместе ходили	1	1
233	спине и глядит	1	1
234	мировидения но уже	1	1
235	где схоронены клады	1	1
236	как правило не	1	1
237	балка как гусиная	1	1
238	них складывается мозаичная	1	1
239	облако саур-могила с	1	1
240	за необходимость решения	1	1
241	видно что на	1	1
242	человеческие судьбы то	1	1
243	шестьдесят знаю с	1	1
244	их самих до	1	1
245	позиции возвышенного однообразия	1	1
246	с есауловки на	1	1
247	знаю с той	1	1
248	и молокан деревни	1	1
249	такой же как	1	1
250	же ровная и	1	1
251	[...] под тремя	1	1
252	и произвол захочет	1	1
253	деревни а дальнозоркий	1	1
254	дудачьи гнезда были	1	1
255	содержит в себе	2	1
256	чувствовались века и	1	1
257	человеческого я в	1	1
258	гнезда были что	1	1
259	сдалось земное счастье	1	1
260	гусиная лапка расходится	1	1
261	в утре которое	1	1
262	остроконечной верхушкой с	1	1
263	царя встречать а	1	1
264	богаты событиями но	1	1
265	бахмут шел а	1	1
266	на облако саур-могила	1	1
267	с остроконечной верхушкой	1	1
268	что ни шаг	1	1
269	человек в футляре	1	1
270	авантюрностью кладоискательских анекдотов	1	1
271	счастье которое было	1	1
272	но превратны человеческие	1	1
273	железных дорог всеобъемлющий	1	1
274	не сводится к	2	1
275	представлениями только о	1	1
276	другая жизнь которой	1	1
277	крепости [...] под	1	1
278	саур-могила с остроконечной	1	1
279	тягучие вызываемые представлениями	1	1
280	подводах в москву	1	1
281	и сказочность человеческого	1	1
282	самих до бесчувствия	1	1
283	отношения но из	1	1
284	них жил своей	1	1
285	долговечных птиц ни	1	1
286	но тут же	1	1
287	с этой вершины	1	1
288	в себя и	1	1
289	земное счастье людям	1	1
290	детали к рассказу	1	1
291	лежит на животе	1	1
292	а также и	1	1
293	так и в	3	1
294	замечали друг друга	1	1
295	к рассказу о	1	1
296	дела до зарытого	1	1
297	вековых курганов есть	1	1
298	ковыли дудачьи гнезда	1	1
299	в равной степени	1	1
300	поры как царя	1	1
301	рассказа как и	1	1
302	пародийную параллель в	1	1
303	меняется направление дорог	1	1
304	связующее звено между	1	1
305	о колдуне не	1	1
306	а фантастичность и	1	1
307	ночах вероятно поражали	1	1
308	тревогу за необходимость	1	1
309	его годов шестьдесят	1	1
310	притчевого мировидения но	1	1
311	позы в которых	1	1
312	этом свете кроме	1	1
313	становится героем анекдота	1	1
314	не замечали друг	1	1
315	чьей неподвижности и	1	1
