N	3gram	Bakhtin_Pr_3	VLabPisa
1	в этом отношении	1	13
2	с другой стороны	1	8
3	не может быть	1	8
4	по отношению к	1	7
5	более или менее	3	6
6	в зависимости от	2	5
7	то же время	5	5
8	в то же	5	5
9	в связи с	1	4
10	можно сказать что	4	4
11	равно как и	1	4
12	в том что	3	4
13	и в то	2	3
14	и др в	2	3
15	мы видели что	2	3
16	большей или меньшей	3	3
17	о том что	2	3
18	также и в	1	2
19	в том числе	11	2
20	до сих пор	5	2
21	собою и в	1	2
22	можно было бы	1	2
23	и не может	1	2
24	по крайней мере	1	2
25	так и от	1	2
26	или меньшей степени	2	2
27	в конце концов	1	2
28	в большей или	2	2
29	носит в себе	1	2
30	во всяком случае	1	2
31	в этом и	1	2
32	этом и заключается	1	2
33	том числе и	10	2
34	таким образом по	1	2
35	все эти явления	1	2
36	во всех его	1	2
37	и может быть	1	1
38	во всех других	2	1
39	нет и не	1	1
40	хотя и не	1	1
41	следует отметить что	1	1
42	в той или	1	1
43	в этом смысле	1	1
44	и в каждой	1	1
45	в соответствии с	2	1
46	в кругу друзей	1	1
47	своего собственного творческого	1	1
48	и во всех	3	1
49	как и все	1	1
50	но и в	1	1
51	этом отношении очень	1	1
52	когда он в	1	1
53	может быть и	2	1
54	чем иным как	1	1
55	не подлежит сомнению	1	1
56	их отношение к	1	1
57	даже и не	2	1
58	так или иначе	1	1
59	образе и слове	1	1
60	в целом и	1	1
61	или меньшей отчетливостью	1	1
62	в применении к	1	1
63	не чем иным	1	1
64	значит ли это	1	1
65	может быть даже	1	1
66	но в то	1	1
67	с другими образами	1	1
68	таким образом и	1	1
69	перейти к анализу	1	1
70	то же самое	1	1
71	для проникновения в	1	1
72	к этому типу	1	1
73	по сравнению с	4	1
74	мы видим что	1	1
75	у платона в	1	1
76	это одна из	1	1
77	имеем дело с	1	1
78	с большей или	1	1
79	для правильного понимания	2	1
80	а между тем	2	1
81	все то что	2	1
82	на основе этого	1	1
83	что они не	1	1
84	а вместе с	1	1
85	и никогда не	1	1
86	в вечном муже	1	1
87	той или иной	1	1
88	в новое время	4	1
89	после того как	1	1
90	ли это что	1	1
91	в братьях карамазовых	2	1
92	говорить только о	1	1
93	мы имеем дело	1	1
94	в стихах и	1	1
