N	3gram	Vygotskiy__2	VLabPisa
1	и т д	2	15
2	в этом отношении	5	13
3	и т п	8	9
4	с другой стороны	2	8
5	не может быть	8	8
6	по этому поводу	1	7
7	более или менее	1	6
8	в зависимости от	1	5
9	то же время	2	5
10	в конечном счете	3	5
11	в то же	2	5
12	не было бы	1	4
13	не могут быть	1	4
14	в художественном произведении	5	4
15	в связи с	1	4
16	можно сказать что	1	4
17	в том что	17	4
18	о том как	1	3
19	вместе с тем	1	3
20	в этой области	2	3
21	о том что	4	3
22	к тому что	2	3
23	которая не может	2	2
24	в чем же	1	2
25	подобно тому как	2	2
26	до сих пор	5	2
27	что все эти	1	2
28	только то что	1	2
29	таким образом в	2	2
30	можно было бы	4	2
31	и не может	2	2
32	по крайней мере	1	2
33	в том чтобы	3	2
34	с одной стороны	1	2
35	в конце концов	3	2
36	во всяком случае	2	2
37	в этом и	1	2
38	этой точки зрения	2	2
39	от того что	1	2
40	не только не	1	2
41	мы знаем что	4	2
42	для того чтобы	13	2
43	бы не было	1	2
44	то все же	1	1
45	с его точки	1	1
46	бессознательного в искусстве	1	1
47	и может быть	1	1
48	бросается в глаза	1	1
49	того или другого	1	1
50	том смысле что	1	1
51	на этот вопрос	2	1
52	это то что	2	1
53	что и самые	1	1
54	то время как	2	1
55	в самом деле	11	1
56	в этом смысле	1	1
57	а не по	1	1
58	что для него	1	1
59	в силу того	1	1
60	то прежде всего	1	1
61	же как и	1	1
62	в свете этих	1	1
63	это и значит	1	1
64	его точки зрения	1	1
65	с этой точки	1	1
66	художественного произведения и	1	1
67	совершенно очевидно что	1	1
68	и во всех	1	1
69	в таком случае	1	1
70	в процессе творчества	1	1
71	сами по себе	3	1
72	леонардо да винчи	1	1
73	что он не	2	1
74	но и в	1	1
75	только в том	4	1
76	по аналогии с	1	1
77	кроме того что	1	1
78	что в них	1	1
79	когда он в	1	1
80	в противном случае	1	1
81	как если бы	1	1
82	то или иное	1	1
83	одно и то	1	1
84	сводится именно к	1	1
85	в ней не	1	1
86	приходится главным образом	1	1
87	могут быть отнесены	1	1
88	приводит к тому	1	1
89	взгляд на художественное	1	1
90	в данном случае	4	1
91	значит ли это	1	1
92	может быть даже	1	1
93	таким образом и	3	1
94	ни к какому	1	1
95	и в процессе	2	1
96	то же самое	6	1
97	и то же	1	1
98	так же как	4	1
99	как будто бы	1	1
100	по сравнению с	2	1
101	мы видим что	2	1
102	с того момента	1	1
103	каждый из них	2	1
104	имеем дело с	1	1
105	не в том	2	1
106	в художественную форму	1	1
107	все же не	1	1
108	искусства до сих	1	1
109	в действительной жизни	1	1
110	дело так будто	1	1
111	ответ на этот	1	1
112	может быть определена	1	1
113	а между тем	1	1
114	не имеет ничего	1	1
115	а не только	1	1
116	того или иного	2	1
117	в светлое поле	1	1
118	не один раз	1	1
119	имеем в виду	1	1
120	в то время	3	1
121	никогда не может	3	1
122	в свою очередь	2	1
123	бесконечное число раз	1	1
124	и никогда не	2	1
125	те или иные	1	1
126	ничего общего с	1	1
127	лежит в основе	1	1
128	евгения онегина не	1	1
129	что у художников	1	1
130	что при всем	2	1
131	более значительными аргументами	1	1
132	после того как	1	1
133	все это имеет	1	1
134	все зависит от	1	1
135	ли это что	1	1
136	в том смысле	1	1
137	мы встречаемся с	1	1
138	светлое поле сознания	1	1
139	является только наиболее	1	1
140	не значит что	1	1
141	и в искусстве	1	1
142	в них по	1	1
143	заключает в себе	2	1
