N	2gram	Propp_Isto_6	Dialekti
1	не есть	2	40
2	и не	10	30
3	т е	22	25
4	и т	10	21
5	т д	8	19
6	и в	26	18
7	точки зрения	1	17
8	ничего не	2	17
9	может быть	11	17
10	и есть	1	16
11	в нем	8	16
12	ни в	2	15
13	не имеет	2	15
14	так что	3	15
15	миф не	1	14
16	потому что	13	14
17	значит что	2	14
18	а не	2	14
19	не только	10	13
20	и даже	1	13
21	то что	6	13
22	что в	12	13
23	в этом	12	12
24	было бы	2	12
25	если бы	3	12
26	и что	5	12
27	что миф	1	12
28	не может	6	12
29	в мифе	4	12
30	что это	2	11
31	учение о	1	11
32	в себе	3	11
33	что он	9	11
34	так как	18	11
35	как бы	4	11
36	это значит	1	11
37	все это	1	11
38	то же	5	10
39	несмотря на	1	10
40	прежде всего	4	10
41	сказать что	3	10
42	и то	3	9
43	так и	5	9
44	это не	4	9
45	том что	10	9
46	никогда не	13	9
47	это есть	1	9
48	в том	12	9
49	ясно что	1	8
50	но это	4	8
51	к нему	1	8
52	также и	1	7
53	и как	2	7
54	что она	3	7
55	что не	2	7
56	как она	1	7
57	не существует	1	7
58	мы находим	2	7
59	вовсе не	2	7
60	не просто	1	7
61	но и	9	7
62	его не	2	6
63	но в	7	6
64	с другой	10	6
65	и вот	3	6
66	не в	3	6
67	она не	3	6
68	в то	5	6
69	думают что	1	6
70	с ним	8	6
71	никак не	1	6
72	можно сказать	2	6
73	не было	3	6
74	и он	4	5
75	отношение к	1	5
76	в своем	2	5
77	все же	8	5
78	себе не	1	5
79	в противоположность	1	5
80	на то	2	5
81	и с	6	5
82	что оно	4	5
83	а потом	2	5
84	в этих	2	5
85	но если	1	5
86	есть только	1	5
87	можно было	2	5
88	не с	1	5
89	мы должны	2	5
90	в особенности	1	5
91	и пр	1	5
92	есть и	4	5
93	а в	3	5
94	почти всегда	3	4
95	то это	5	4
96	как он	6	4
97	одно и	1	4
98	об этом	1	4
99	он есть	1	4
100	а есть	1	4
101	и более	1	4
102	миф и	2	4
103	это мы	2	4
104	к ней	1	4
105	к тому	2	4
106	как мы	4	4
107	не могу	1	4
108	только то	2	4
109	о том	7	4
110	от него	3	4
111	быть и	1	4
112	мы видим	5	4
113	но не	2	4
114	в котором	1	4
115	мы можем	7	4
116	как это	5	4
117	хотя и	1	4
118	или другой	2	4
119	так же	2	4
120	может и	1	4
121	другой стороны	8	4
122	во всяком	2	4
123	отношения к	1	3
124	только потому	1	3
125	должна быть	3	3
126	этот обряд	3	3
127	есть не	1	3
128	но она	1	3
129	в ней	5	3
130	есть просто	1	3
131	или иное	3	3
132	что они	2	3
133	стороны и	2	3
134	то или	2	3
135	более или	1	3
136	от этого	3	3
137	та же	3	3
138	он не	2	3
139	не значит	1	3
140	что ни	1	3
141	но все	2	3
142	в одну	1	3
143	обе стороны	2	3
144	в них	3	3
145	или менее	1	3
146	что я	1	3
147	даже в	2	3
148	тому что	1	3
149	в основе	1	3
150	случае не	1	3
151	к мифу	1	3
152	только с	1	3
153	уже и	1	3
154	ли это	1	3
155	могут быть	3	3
156	его с	3	3
157	утверждать что	2	3
158	и о	1	3
159	жизнь и	1	3
160	что и	4	3
161	может иметь	2	3
162	один из	3	3
163	но с	1	3
164	только в	5	3
165	очень много	1	3
166	но что	1	3
167	даже не	1	3
168	и из	1	3
169	еще и	1	3
170	в данном	3	3
171	что же	2	3
172	явление и	1	3
173	в его	5	3
174	не является	1	3
175	у них	4	3
176	бы в	1	3
177	только что	2	3
178	мифе нет	1	3
179	но вот	2	3
180	состоит из	1	3
181	жизни и	2	3
182	пополам и	1	2
183	же как	3	2
184	и больше	2	2
185	или наоборот	1	2
186	что если	1	2
187	вопрос о	3	2
188	время как	3	2
189	оно есть	1	2
190	в полной	1	2
191	как один	1	2
192	то мы	1	2
