N	3gram	Potebnia_M_3	Myshleni
1	в том что	16	31
2	заключается в том	1	14
3	с одной стороны	3	9
4	с другой стороны	4	8
5	то же самое	1	7
6	в этом отношении	2	7
7	и тот же	1	7
8	смысле этого слова	7	7
9	один и тот	1	7
10	в собственном смысле	2	7
11	друг с другом	1	7
12	в самом деле	1	6
13	одно и то	5	6
14	и то же	5	6
15	на каждом шагу	1	6
16	не только не	2	5
17	для того чтобы	3	5
18	таким образом что	1	4
19	и той же	2	4
20	тем же словом	3	4
21	и то что	1	4
22	одной и той	2	4
23	то увидим что	1	4
24	собственном смысле этого	1	4
25	и тем самым	1	4
26	на то что	1	4
27	вместе с тем	4	3
28	с таким образом	1	3
29	одним и тем	3	3
30	и тем же	3	3
31	то же слово	2	3
32	о том что	1	3
33	как мы уже	1	3
34	в том виде	1	2
35	и что в	1	2
36	к одной и	1	2
37	одной стороны и	1	2
38	только в том	3	2
39	именно то что	2	2
40	но и в	4	2
41	каждом шагу в	1	2
42	в целом и	1	2
43	в данном случае	1	2
44	в том чтобы	2	2
45	но вместе с	2	2
46	с нашей точки	1	2
47	не могут быть	2	2
48	в свое время	1	2
49	в свою очередь	3	2
50	это значит что	1	2
51	подобно тому как	2	2
52	в том смысле	3	2
53	как мы видели	1	2
54	все эти признаки	1	1
55	силу не только	1	1
56	но в разных	1	1
57	которые не могут	1	1
58	с этим предметом	1	1
59	потому что в	1	1
60	в одном слове	1	1
61	так же и	1	1
62	что оно значит	1	1
63	далеко не все	3	1
64	равно как и	1	1
65	не говоря уже	1	1
66	на самом деле	1	1
67	понятно что в	1	1
68	сказать что при	1	1
69	подлежит сомнению и	1	1
70	понимать самого себя	2	1
71	том что это	1	1
72	представлений или понятий	1	1
73	и относится к	1	1
74	не заключает в	2	1
75	того что мы	2	1
76	что он не	3	1
77	что все эти	1	1
78	и та же	1	1
79	потому что и	2	1
80	в своей совокупности	1	1
81	то же в	1	1
82	до сих пор	3	1
83	состоит не в	1	1
84	заключает в себе	5	1
85	средство понимать самого	2	1
86	как в приведенном	1	1
87	значении этого слова	1	1
88	говоря уже о	1	1
89	не подлежит сомнению	1	1
90	то и другое	1	1
91	и тем что	1	1
92	в том случае	1	1
93	к тому что	2	1
94	слова и его	1	1
95	же что и	1	1
96	и со стороны	1	1
97	все это в	1	1
98	то время как	1	1
99	есть средство понимать	1	1
100	нечто такое что	1	1
101	другой стороны нет	1	1
102	может быть не	1	1
103	принять что и	1	1
104	далеко не всегда	1	1
105	если бы мы	1	1
106	между звуком и	1	1
107	по мере своего	1	1
108	не только в	4	1
109	же и в	1	1
110	невозможно без слова	1	1
111	связь между звуком	1	1
112	так и на	1	1
113	что мы называем	1	1
114	мы видели выше	1	1
115	художественное произведение и	1	1
116	в действительности и	1	1
117	имея в виду	1	1
118	то же что	4	1
119	тем что должно	1	1
120	образования понятия и	1	1
121	к тому же	1	1
122	одна и та	1	1
123	не может быть	3	1
124	иначе как в	1	1
125	по себе не	1	1
126	и таким образом	1	1
127	в то время	4	1
128	во-первых потому что	1	1
129	только то что	1	1
130	по отношению к	5	1
131	скажем ли мы	1	1
132	свойство именно то	1	1
133	даны в этом	1	1
134	становится для нас	1	1
135	что оно есть	1	1
136	тем что в	1	1
137	том смысле что	1	1
138	само по себе	3	1
139	ничего общего с	1	1
140	тем и другим	1	1
141	именно тем что	1	1
142	и между тем	2	1
143	признаков из ряда	1	1
144	приведенном выше примере	1	1
145	можно сказать что	2	1
146	таким образом это	1	1
147	между тем и	1	1
148	друг от друга	1	1
149	что при понимании	1	1
150	представлений и понятий	1	1
151	после того как	1	1
152	тем самым мы	1	1
153	в приведенном выше	1	1
154	тем не менее	3	1
155	отношение слова к	1	1
156	значение слова или	1	1
157	слово в этом	1	1
158	тому как слово	1	1
159	том что он	2	1
160	или лучше сказать	2	1
161	мы старались показать	1	1
162	но и то	1	1
163	как и в	2	1
164	что и в	3	1
165	только по мере	1	1
166	но и с	1	1
167	только тогда когда	7	1
168	язык есть средство	2	1
169	что первое слово	2	1
170	в том же	2	1
171	этого слова в	2	1
