N	2gram	Propp_Isto_5	Narrotol
1	не только	13	32
2	может быть	17	25
3	но и	13	23
4	в качестве	7	21
5	и не	11	20
6	и в	25	19
7	в том	6	18
8	в этом	10	17
9	не в	6	14
10	в частности	7	14
11	том что	8	14
12	состоит в	1	13
13	представляет собой	7	12
14	а не	2	12
15	то что	7	11
16	а в	3	11
17	точки зрения	2	10
18	не может	6	10
19	при этом	1	9
20	в его	12	9
21	со стороны	2	9
22	в себе	1	8
23	с другой	9	8
24	героя в	9	8
25	еще не	8	7
26	по отношению	2	7
27	как в	6	7
28	все же	10	7
29	как и	7	7
30	к тому	1	7
31	а также	1	7
32	с одной	7	7
33	одной стороны	7	7
34	такого рода	1	7
35	но не	5	6
36	то в	2	6
37	тем самым	1	6
38	в себя	3	6
39	о том	7	6
40	что он	22	6
41	как это	1	6
42	отношению к	2	6
43	том числе	1	6
44	но в	1	6
45	между двумя	1	5
46	отличие от	1	5
47	отнюдь не	1	5
48	и как	3	5
49	уже не	11	5
50	в этой	3	5
51	в отличие	1	5
52	по себе	2	5
53	в основе	1	5
54	и его	9	5
55	к себе	1	5
56	к нему	3	5
57	в форме	3	5
58	себя в	6	5
59	или иной	1	5
60	в данном	3	5
61	можно сказать	2	5
62	переход от	1	4
63	данном случае	2	4
64	то же	4	4
65	из которых	2	4
66	здесь не	1	4
67	как правило	1	4
68	перед нами	2	4
69	за собой	1	4
70	в нем	7	4
71	в силу	1	4
72	но все	5	4
73	и с	3	4
74	было бы	1	4
75	и тем	4	4
76	пока еще	1	4
77	связи с	8	4
78	числе и	1	4
79	о нем	3	4
80	одного из	1	4
81	же время	1	4
82	во втором	1	4
83	вслед за	1	4
84	только в	7	4
85	хотя бы	1	4
86	у него	2	4
87	в особенности	3	4
88	что не	1	4
89	прежде всего	6	4
90	если не	4	4
91	как бы	2	4
92	же в	2	4
93	одной из	1	4
94	героя и	3	4
95	сказать что	2	4
96	другой стороны	8	4
97	же как	4	3
98	и он	6	3
99	в ней	5	3
100	и на	8	3
101	в ее	4	3
102	если в	3	3
103	что они	1	3
104	как говорит	1	3
105	когда он	2	3
106	что это	5	3
107	уже в	2	3
108	он не	4	3
109	особенно в	2	3
110	тем не	4	3
111	не менее	4	3
112	в то	3	3
113	тем что	10	3
114	одна из	2	3
115	на него	8	3
116	никогда не	3	3
117	на себя	3	3
118	обращает на	1	3
119	могут быть	6	3
120	как мы	5	3
121	свою очередь	1	3
122	сводится к	1	3
123	на том	3	3
124	мог бы	1	3
125	о ней	1	3
126	восходит к	1	3
127	а именно	4	3
128	один из	2	3
129	из них	2	3
130	из двух	2	3
131	и даже	1	3
132	даже не	1	3
133	не обязательно	1	3
134	в свою	3	3
135	а с	1	3
136	как будто	1	3
137	что в	8	3
138	жизни и	2	3
139	одним из	2	2
140	например в	5	2
141	и потому	2	2
142	самом деле	2	2
143	здесь и	1	2
144	должна быть	1	2
145	мы имеем	14	2
146	ему в	3	2
147	он сам	1	2
148	время в	2	2
149	но как	1	2
150	не то	1	2
151	отношение к	1	2
152	вследствие чего	1	2
153	другой день	1	2
154	как к	1	2
155	в своем	1	2
156	что касается	1	2
157	в противоположность	1	2
158	все эти	8	2
159	и тот	1	2
160	роль в	2	2
161	та же	1	2
162	ключ к	1	2
163	они в	1	2
164	том свете	1	2
165	не как	4	2
166	подобно тому	1	2
167	человека в	3	2
168	его в	9	2
169	это не	6	2
170	несмотря на	2	2
171	и сейчас	1	2
172	с точки	1	2
173	героя из	1	2
174	даже в	2	2
175	а иногда	1	2
176	она не	2	2
177	по полю	1	2
178	не могло	1	2
179	не имеет	1	2
180	ничего не	2	2
181	и соответственно	1	2
182	что на	1	2
183	встречается в	3	2
184	здесь совершенно	1	2
185	оно не	1	2
186	утверждать что	1	2
187	приходит к	1	2
188	на другой	1	2
189	в пределах	4	2
190	приводит к	1	2
191	на свой	1	2
192	что у	4	2
193	или в	6	2
194	один человек	1	2
195	с человеком	1	2
196	нет у	1	2
197	во всей	1	2
198	и только	1	2
199	в литературе	1	2
200	идет по	1	2
201	он уже	1	2
202	и ее	1	2
203	героя с	1	2
204	одно из	1	2
205	для него	1	2
206	или даже	1	2
207	и никакой	1	2
208	смерти и	1	2
209	представляют собой	3	2
210	одну из	1	2
211	после смерти	3	2
212	по всей	1	2
213	и др	3	2
214	говорит о	2	2
215	не было	1	2
216	ей не	1	2
217	наконец в	1	2
218	его по	2	2
219	о чем	2	2
220	приобщение к	1	2
221	не всегда	4	2
222	совершенно очевидно	1	2
223	к другой	1	2
224	а если	2	2
225	наряду с	4	2
226	тому как	1	2
227	по существу	2	2
228	только о	1	2
229	что мы	2	2
230	вокруг него	1	2
231	и для	2	2
232	в связи	4	2
233	мира и	1	2
234	и все	3	2
235	тогда в	1	2
236	хотя в	1	2
237	совершенно не	2	2
238	в иной	7	2
239	себе не	1	2
240	так же	5	2
241	в таком	1	2
242	точно так	1	2
243	в роли	3	2
244	этой точки	1	2
245	они не	3	2
246	также и	1	1
247	того же	2	1
248	на самом	1	1
249	он может	2	1
250	и есть	1	1
251	на две	1	1
252	она все	1	1
253	едва ли	1	1
254	и могут	1	1
255	есть не	1	1
256	смерти как	1	1
257	героя но	2	1
258	одновременно в	1	1
259	в некотором	2	1
260	мы и	2	1
261	в целом	3	1
262	не сразу	1	1
263	которое в	1	1
264	сам по	1	1
265	к своему	1	1
266	а еще	2	1
267	к ее	1	1
268	которых может	1	1
269	в различных	2	1
270	во всех	2	1
271	по своему	1	1
272	одним словом	1	1
273	не требует	1	1
274	оно уже	2	1
275	иметь в	1	1
276	совсем не	1	1
277	и три	2	1
278	о смерти	1	1
279	легко может	1	1
280	мешает ему	1	1
281	они имеются	1	1
282	домой тогда	1	1
283	иногда и	1	1
284	может считаться	1	1
285	почувствовал что	1	1
286	что как	1	1
287	вспомним что	1	1
288	и наконец	1	1
289	напомним что	1	1
290	и к	1	1
291	как таковое	2	1
292	от этого	4	1
293	в самом	1	1
294	даже если	1	1
295	и способность	2	1
296	он думает	1	1
297	из его	1	1
298	лет тому	1	1
299	но на	1	1
300	по происхождению	1	1
301	силу и	2	1
302	ей в	3	1
303	он ни	1	1
304	это явление	1	1
305	еще раньше	1	1
306	мировом фольклоре	1	1
307	уже говорилось	1	1
308	том чтобы	2	1
309	свою силу	1	1
310	говорилось выше	1	1
311	и трех	1	1
312	в комнату	1	1
313	и по	2	1
314	на этом	3	1
315	матери а	1	1
316	в специальных	1	1
317	таким образом	9	1
318	здесь мы	5	1
319	героя или	1	1
320	чего он	1	1
321	об этом	2	1
322	мы уже	4	1
323	входит в	5	1
324	с другими	4	1
325	что один	1	1
326	и деревья	1	1
327	но уже	3	1
328	также не	2	1
329	соответствии с	1	1
330	а за	1	1
331	мы видели	7	1
332	птиц в	1	1
333	мы не	5	1
334	в развитии	1	1
335	он от	1	1
336	как таковой	1	1
337	зато в	1	1
338	и тогда	1	1
339	их на	2	1
340	что данный	1	1
341	в ходе	1	1
342	таким же	2	1
343	от боли	1	1
344	о герое	2	1
345	за которым	1	1
346	в котором	1	1
347	в их	1	1
348	место в	1	1
349	широко распространенная	1	1
350	на свою	1	1
351	в которых	3	1
352	от его	1	1
353	в сказке	18	1
354	слова в	1	1
355	а всякий	1	1
356	но он	2	1
357	при рассмотрении	1	1
358	с этого	2	1
359	и более	1	1
360	их в	3	1
361	в конце	1	1
362	что этот	2	1
363	вместе со	1	1
364	приводят к	1	1
365	царской дочери	2	1
366	здесь невозможно	1	1
367	она могла	1	1
368	дело не	1	1
369	в процессе	1	1
370	к изучению	1	1
371	в русской	3	1
372	материала в	1	1
373	он еще	1	1
374	обратим внимание	2	1
375	этих двух	1	1
376	из древнейших	1	1
377	детей и	1	1
378	к ней	1	1
379	связь и	1	1
380	мире и	1	1
381	потому что	7	1
382	в книге	3	1
383	не по	1	1
384	ли это	1	1
385	с другом	2	1
386	перед ним	1	1
387	а как	2	1
388	и оно	1	1
389	очень часто	1	1
390	мы узнаем	2	1
391	в состав	1	1
392	чтобы сделать	1	1
393	что оно	1	1
394	как для	1	1
395	они и	1	1
396	он видит	4	1
397	мифа в	1	1
398	что все	4	1
399	в виду	1	1
400	здесь также	1	1
401	и от	1	1
402	а когда	1	1
403	и сам	2	1
404	здесь как	2	1
405	живет в	5	1
406	к его	2	1
