N	2gram	Potebnia_M_1	Istorich
1	и т	6	27
2	и в	39	26
3	т д	4	24
4	так же	5	18
5	то что	10	16
6	не только	21	15
7	может быть	27	14
8	что в	22	14
9	же как	1	13
10	но и	20	12
11	связь с	2	12
12	так и	13	10
13	таким образом	13	10
14	показывает что	3	10
15	и его	5	10
16	что он	1	10
17	при помощи	2	10
18	все же	6	9
19	его в	1	9
20	что и	6	9
21	так как	21	9
22	и не	18	9
23	то же	6	8
24	а в	5	8
25	мы имеем	1	7
26	в этом	15	7
27	он не	3	7
28	как и	9	7
29	в этих	7	7
30	во время	1	7
31	их в	1	7
32	нас к	1	7
33	как в	10	7
34	превращается в	1	7
35	и то	3	6
36	еще не	6	6
37	что они	1	6
38	как он	1	6
39	мы видели	4	6
40	не всегда	1	6
41	таким же	2	6
42	мы можем	2	6
43	могут быть	9	6
44	к нему	1	6
45	мы видим	4	6
46	потому что	52	6
47	а не	21	6
48	не может	22	6
49	вместе с	8	6
50	предположить что	1	6
51	когда он	1	6
52	то это	5	5
53	но не	8	5
54	и как	6	5
55	но в	9	5
56	уже не	2	5
57	и только	2	5
58	и по	6	5
59	но все	2	5
60	в другом	1	5
61	и с	3	5
62	это не	7	5
63	не в	15	5
64	точно так	11	5
65	ничего не	1	5
66	как мы	2	5
67	и что	10	5
68	в его	5	5
69	с ними	1	5
70	в одном	8	5
71	у него	1	5
72	тем что	9	5
73	до сих	1	5
74	сих пор	1	5
75	мы должны	3	5
76	к этому	1	5
77	вопрос о	4	4
78	на себя	1	4
79	в которых	1	4
80	тогда как	2	4
81	его на	2	4
82	дает нам	1	4
83	он в	1	4
84	но он	2	4
85	не годится	1	4
86	в своей	3	4
87	что этот	1	4
88	даже в	1	4
89	того как	6	4
90	указывает на	1	4
91	здесь не	1	4
92	так в	1	4
93	о том	2	4
94	и даже	4	4
95	прибавить что	1	4
96	вовсе не	5	4
97	с другой	7	4
98	такое же	1	4
99	а на	1	4
100	все что	2	4
101	в тех	1	4
102	в человеческом	2	4
103	другой стороны	5	4
104	например в	1	3
105	что иное	2	3
106	из этих	4	3
107	видели что	1	3
108	только тогда	5	3
109	относится к	3	3
110	в одной	1	3
111	можно предположить	1	3
112	перед нами	1	3
113	его к	2	3
114	все эти	1	3
115	на то	2	3
116	и если	2	3
117	на его	1	3
118	что она	1	3
119	связанные с	1	3
120	при этом	6	3
121	он должен	2	3
122	что у	1	3
123	с представлением	1	3
124	что ни	1	3
125	те же	1	3
126	должен был	1	3
127	не мог	3	3
128	том что	16	3
129	от своего	1	3
130	и при	3	3
131	и животным	1	3
132	и более	2	3
133	то чего	2	3
134	не имеет	5	3
135	на него	3	3
136	на волю	1	3
137	во всем	4	3
138	связи с	3	3
139	есть только	11	3
140	она не	3	3
141	в образе	1	3
142	на вопрос	1	3
143	иное как	2	3
144	в другой	3	3
145	это приводит	1	3
146	в том	26	3
147	мы увидим	3	3
148	только в	25	3
149	как нечто	1	3
150	или же	3	3
151	переходит в	1	3
152	и других	4	3
153	не на	1	3
154	там где	4	3
155	что мы	4	3
156	в данном	1	3
157	власти над	1	3
158	как бы	6	3
159	многих других	1	3
160	или в	2	3
161	для нас	9	3
162	но это	5	3
163	только что	2	3
164	же в	2	3
165	между ними	1	3
166	не что	2	3
167	к этой	3	3
168	и другие	1	3
169	начинается с	1	2
170	он может	1	2
171	такую же	1	2
172	и есть	2	2
173	этого существа	2	2
174	должна быть	3	2
175	видеть в	2	2
176	между человеком	2	2
177	по его	7	2
178	а как	2	2
179	как эта	1	2
180	ему в	1	2
181	в некотором	2	2
182	общих чертах	1	2
183	то мы	2	2
184	к ним	2	2
185	предположение что	2	2
186	в этой	3	2
187	в истории	7	2
188	с этим	7	2
189	в своем	3	2
190	этой стороны	1	2
191	указывают на	2	2
192	хотя и	3	2
193	говорит что	1	2
194	увидим что	4	2
195	что это	3	2
196	в целом	2	2
197	в себе	13	2
198	в нем	20	2
199	задний план	1	2
200	от которого	1	2
201	его от	1	2
202	на этом	1	2
203	так например	3	2
204	лишь в	1	2
205	хотя бы	2	2
206	было бы	12	2
207	известно что	2	2
208	в свой	1	2
209	из них	1	2
210	и тем	3	2
211	с тем	5	2
212	можно считать	1	2
213	и их	3	2
214	человеком и	3	2
215	бы мы	1	2
216	что я	1	2
217	выше мы	1	2
