N	2gram	Vygotskiy__6	Istorich
1	и в	28	26
2	так как	10	18
3	мы имеем	4	14
4	никогда не	8	13
5	потому что	22	13
6	и на	5	12
7	в этом	27	12
8	таким образом	18	12
9	в том	28	12
10	что в	17	12
11	мы видели	8	11
12	может быть	13	11
13	не только	16	10
14	том что	19	10
15	представления о	2	10
16	с другой	2	10
17	и не	11	10
18	еще не	8	9
19	представление о	1	9
20	что он	18	9
21	но и	10	9
22	и это	1	8
23	все эти	2	8
24	все же	2	8
25	в нем	7	8
26	на том	2	8
27	с ним	2	8
28	вместе с	7	8
29	другой стороны	2	8
30	например в	4	7
31	но в	5	7
32	мы можем	9	7
33	и его	3	7
34	о том	1	7
35	с одной	1	7
36	уже не	1	7
37	у него	2	7
38	одной стороны	1	7
39	мы уже	2	6
40	мы не	6	6
41	как в	3	6
42	как он	1	6
43	в ином	3	6
44	и с	1	6
45	в виде	1	6
46	то что	28	6
47	и там	2	6
48	этом случае	2	6
49	в более	1	6
50	ее в	2	6
51	не может	19	6
52	то же	7	5
53	за собой	3	5
54	как и	6	5
55	и что	6	5
56	в то	6	5
57	очень часто	1	5
58	так и	6	5
59	нас к	4	5
60	в его	3	5
61	мы видим	7	5
62	только в	18	5
63	тем что	8	5
64	у нас	2	5
65	там где	7	5
66	как это	3	5
67	его в	6	5
68	в воде	1	5
69	как мы	10	4
70	и он	1	4
71	с его	3	4
72	что оно	7	4
73	но как	3	4
74	из этих	3	4
75	на его	3	4
76	и по	3	4
77	это не	5	4
78	и тем	5	4
79	с тем	5	4
80	еще нет	1	4
81	в очень	1	4
82	что и	4	4
83	он имеет	2	4
84	в других	2	4
85	до сих	3	4
86	прежде всего	2	4
87	связано с	3	4
88	зависит от	3	4
89	одну из	1	4
90	как бы	11	4
91	в это	1	4
92	сих пор	3	4
93	у них	2	4
94	но это	2	4
95	есть и	1	4
96	все что	1	4
97	же как	6	3
98	и через	1	3
99	и то	4	3
100	время как	5	3
101	из которых	1	3
102	это еще	1	3
103	видели что	3	3
104	независимо от	3	3
105	когда он	2	3
106	и наконец	2	3
107	в себе	4	3
108	если он	2	3
109	вообще не	6	3
110	что она	1	3
111	главным образом	1	3
112	при этом	3	3
113	если бы	7	3
