N	3gram	Vygotskiy__6	Analitik
1	в том что	19	7
2	по отношению к	10	7
3	с другой стороны	2	5
4	мы имеем дело	2	4
5	в свою очередь	1	4
6	как и в	1	4
7	и того же	4	3
8	до известной степени	2	3
9	в данном случае	1	3
10	не только не	2	3
11	той или иной	1	3
12	одного и того	4	3
13	в этом отношении	3	3
14	подобно тому как	1	2
15	в ответ на	1	2
16	с точки зрения	10	2
17	одной и той	3	2
18	в отличие от	1	2
19	едва ли не	1	2
20	с одной стороны	1	2
21	тем не менее	1	2
22	можно сказать что	6	2
23	совершенно очевидно что	2	2
24	и той же	3	2
25	отвечает на этот	1	1
26	что иное как	1	1
27	не только по	1	1
28	на самом деле	1	1
29	в самом деле	1	1
30	в этом смысле	2	1
31	в этом случае	2	1
32	до сих пор	3	1
33	в зависимости от	5	1
34	как мы могли	1	1
35	что он не	1	1
36	мы не станем	2	1
37	в сущности говоря	4	1
38	на этот вопрос	2	1
39	именно в этом	2	1
40	случае мы имеем	1	1
41	сказать что они	1	1
42	как раз в	2	1
43	сам по себе	1	1
44	в самом начале	4	1
45	том что мы	2	1
46	и на всю	1	1
47	не только в	1	1
48	итак мы можем	1	1
49	тот факт что	1	1
50	включающее в себя	1	1
51	во втором случае	2	1
52	не могут быть	2	1
53	и как бы	1	1
54	имеем дело с	1	1
55	а не как	1	1
56	в связи с	2	1
57	а не путем	1	1
58	как бы в	1	1
59	для того чтобы	8	1
60	один и тот	1	1
61	и все же	1	1
62	есть не что	1	1
63	не может быть	2	1
64	но с другой	1	1
65	в первом случае	3	1
66	вопрос о том	1	1
67	нам не только	1	1
68	начинается с осознания	1	1
69	именно потому что	2	1
70	друг от друга	1	1
71	заключается в том	5	1
72	не что иное	1	1
73	что и в	1	1
74	в иной ситуации	1	1
75	и тот же	1	1
76	в отдельности и	1	1
