N	2gram	Vygotskiy__1	Vladivir
1	и в	23	31
2	не только	16	24
3	а к	1	22
4	но и	14	19
5	то что	17	18
6	и не	9	17
7	и даже	2	15
8	у него	1	15
9	в этом	17	14
10	том что	21	14
11	и с	9	14
12	что в	14	14
13	но в	5	12
14	в его	14	12
15	что он	7	12
16	по поводу	1	12
17	с его	4	11
18	же с	1	11
19	о том	6	11
20	в том	24	11
21	между прочим	1	11
22	потому что	6	11
23	и то	3	10
24	также и	1	10
25	он не	5	10
26	так что	1	10
27	как мы	5	9
28	никогда не	2	9
29	в конце	2	9
30	только в	6	9
31	в течение	2	9
32	а в	2	9
33	в то	7	8
34	в дальнейшем	1	8
35	так как	7	8
36	в доме	1	7
37	мы сейчас	1	7
38	кроме того	1	7
39	мы уже	1	7
40	как это	2	7
41	и его	6	7
42	для него	2	7
43	об этом	3	7
44	в эти	1	7
45	уже в	3	7
46	как раз	4	7
47	сказать что	11	7
48	то же	8	6
49	то он	1	6
50	и к	4	6
51	в котором	4	6
52	так и	5	6
53	и что	5	6
54	можно сказать	5	6
55	в качестве	9	6
56	может быть	14	6
57	на этот	3	6
58	и потому	2	6
59	не может	12	6
60	к этому	4	6
61	когда он	2	5
62	не очень	1	5
63	на то	5	5
64	и если	3	5
65	которой он	1	5
66	вел себя	1	5
67	не в	4	5
68	со своим	1	5
69	истории философии	1	5
70	что и	1	5
71	вовсе не	3	5
72	не было	1	5
73	а с	4	5
74	что же	1	5
75	все это	6	5
76	и от	3	5
77	а также	1	5
78	жизни и	2	5
79	в своих	5	5
80	я не	3	4
81	мы и	3	4
82	что его	2	4
83	в этой	7	4
84	в истории	1	4
85	в своем	3	4
86	хотя и	2	4
87	и как	5	4
88	говорит что	4	4
89	в которой	3	4
90	в нашем	2	4
91	в себе	6	4
92	как он	3	4
93	в нем	1	4
94	главным образом	2	4
95	что у	2	4
96	этом смысле	1	4
97	как и	14	4
98	несмотря на	2	4
99	еще в	1	4
100	в своей	4	4
101	мысли и	6	4
102	дело в	2	4
103	же время	2	4
104	во всем	3	4
105	никак не	1	4
106	по своей	5	4
107	один из	2	4
108	и у	1	4
109	что для	5	4
110	и все	5	4
111	такого рода	1	4
112	с в	1	3
113	он как	2	3
114	и на	8	3
115	нам представляется	1	3
116	но не	4	3
117	в общем	3	3
118	и речи	38	3
119	за пределы	2	3
120	что они	3	3
121	отнюдь не	1	3
122	как в	4	3
123	все же	3	3
124	в целом	20	3
125	он в	3	3
126	все эти	4	3
127	что к	1	3
128	но на	1	3
129	о которой	1	3
130	едва ли	2	3
131	и вот	2	3
132	на его	1	3
133	из своего	1	3
134	мы хотели	3	3
135	не мог	1	3
136	во время	1	3
137	что касается	1	3
138	в лет	4	3
139	что этот	2	3
140	раз и	1	3
141	в отношении	10	3
142	на него	2	3
143	и всегда	1	3
144	ничего не	3	3
145	всей жизни	1	3
146	вот что	1	3
147	таким образом	26	3
148	к тому	4	3
149	в жизни	1	3
150	к его	2	3
151	и здесь	1	3
152	и просто	1	3
153	конце концов	1	3
154	мы увидим	1	3
155	и действительно	1	3
156	уже не	2	3
157	в виде	2	3
158	но что	1	3
159	и из	1	3
160	с другой	10	3
161	под влиянием	2	3
162	если не	3	3
163	вместе с	9	3
164	настоящей работы	3	3
165	к своему	1	3
166	по своему	1	3
167	хотели бы	3	3
168	другой стороны	9	3
169	но этот	2	3
170	и т	1	2
171	одним из	1	2
172	тех же	2	2
173	этого последнего	1	2
174	и до	2	2
175	по его	1	2
176	той же	2	2
177	лет и	1	2
178	на первом	1	2
179	ее название	1	2
180	хотя бы	4	2
181	но даже	1	2
182	еще не	1	2
183	первый план	2	2
184	знаем что	1	2
185	в чем	4	2
186	мы будем	1	2
187	к жизни	1	2
188	ответ на	3	2
189	один и	1	2
190	то обстоятельство	1	2
191	и я	2	2
192	его на	2	2
193	в возрасте	1	2
194	как к	1	2
195	всей этой	2	2
196	его к	1	2
197	из этих	3	2
198	учение о	3	2
199	всей его	3	2
200	что она	4	2
201	при этом	4	2
202	т д	1	2
203	и еще	1	2
204	на этом	2	2
