N	2gram	Losev_Prob_4	FransuaR
1	и в	20	45
2	то есть	27	25
3	и не	28	15
4	в этом	9	14
5	но в	8	14
6	не только	24	14
7	во всех	4	13
8	и его	10	13
9	в его	3	13
10	как бы	4	12
11	во время	1	12
12	эти образы	2	12
13	что в	3	12
14	то же	7	11
15	в своем	3	11
16	в то	4	11
17	в романе	1	11
18	в нем	5	10
19	образов в	1	10
20	и с	7	10
21	как и	6	10
22	в том	20	10
23	но и	14	10
24	прежде всего	11	10
25	в ней	7	8
26	таким образом	8	8
27	в самой	4	8
28	как мы	3	8
29	мира и	1	8
30	жизни и	5	8
31	вовсе не	21	8
32	и др	1	8
33	так же	5	8
34	также и	13	7
35	он был	3	7
36	с его	2	7
37	образы в	1	7
38	том что	12	7
39	не в	13	7
40	потому что	15	7
41	этих образов	2	7
42	в эпоху	1	7
43	что и	3	7
44	в конце	2	7
45	и все	8	7
46	все это	9	7
47	здесь не	7	6
48	в этой	4	6
49	он не	2	6
50	всех этих	6	6
51	весь мир	2	6
52	в них	5	6
53	в атмосфере	1	6
54	того чтобы	2	6
55	связи с	3	6
56	так и	10	6
57	что он	8	6
58	так как	5	6
59	для того	3	6
60	одним из	1	5
61	самом деле	3	5
62	на самом	5	5
63	это и	4	5
64	с ее	2	5
65	и на	3	5
66	хотя и	5	5
67	и как	3	5
68	и к	3	5
69	и у	1	5
70	все эти	16	5
71	его в	2	5
72	страха и	1	5
73	с ним	4	5
74	свободу и	1	5
75	мы видим	1	5
76	одной из	4	5
77	со всеми	2	5
78	как раз	4	5
79	в связи	3	5
80	не может	5	5
81	но это	6	5
82	же как	1	4
83	мы не	7	4
84	и о	5	4
85	но не	5	4
86	перед нами	13	4
87	кроме того	4	4
88	в самом	2	4
89	тому же	2	4
90	освобождение от	1	4
91	по своему	6	4
92	об этом	6	4
93	это было	2	4
94	между собою	2	4
95	точки зрения	14	4
96	в их	1	4
97	дается в	1	4
98	в основе	1	4
99	у него	1	4
100	и это	2	4
101	можно было	4	4
102	здесь как	4	4
103	ничего не	1	4
104	и здесь	1	4
105	о том	5	4
106	и во	4	4
107	связаны с	1	4
108	образов и	1	4
109	только в	23	4
110	с этим	4	4
111	мы находим	2	4
112	и даже	9	4
113	здесь в	5	4
114	сказать что	7	4
115	а не	7	4
116	его как	1	4
117	чем же	3	4
118	как это	3	4
119	и от	6	4
120	бы в	1	4
121	все они	3	4
122	а также	6	4
123	а в	4	4
124	как на	1	4
125	по поводу	1	4
126	том числе	1	4
127	почти всегда	2	3
128	ведь и	1	3
129	единство и	1	3
130	но она	3	3
131	того же	2	3
132	и он	2	3
133	из этих	1	3
134	как в	5	3
135	выйти из	1	3
136	как он	1	3
137	но на	1	3
138	вообще не	3	3
139	что она	4	3
140	связанные с	1	3
141	и вот	1	3
142	на площади	1	3
143	как они	2	3
144	об этой	1	3
145	здесь нет	3	3
146	ни в	17	3
147	он и	1	3
148	до сих	1	3
149	нисколько не	1	3
150	в своей	4	3
151	от его	1	3
152	не менее	10	3
153	но они	2	3
154	дело в	2	3
155	не имеет	4	3
156	от их	1	3
157	с полной	1	3
158	и образ	4	3
159	всего этого	1	3
160	то время	2	3
161	в другом	3	3
162	этой жизни	1	3
163	нуждается в	1	3
164	это не	7	3
165	именно в	7	3
166	того что	1	3
167	и прежде	2	3
168	поэтому и	1	3
169	для всех	3	3
170	есть в	7	3
171	для него	3	3
172	в одном	4	3
173	не было	3	3
174	еще и	3	3
175	образов но	1	3
176	о чем	1	3
177	вместе с	5	3
178	от страха	1	3
179	но этот	2	3
180	дело здесь	1	3
181	сих пор	1	3
182	и для	4	3
183	в году	1	3
184	и ни	5	3
185	в заключение	1	3
186	и другие	1	3
187	и наиболее	1	2
188	можно говорить	1	2
189	чтобы не	2	2
190	в этот	1	2
191	и есть	4	2
192	с точки	11	2
193	и до	1	2
194	и больше	2	2
195	уже более	2	2
196	наглядностью и	1	2
197	мы говорили	1	2
198	говорить о	2	2
199	и глубокие	1	2
200	в целом	1	2
201	переплетается с	1	2
202	это время	1	2
203	в чем	2	2
204	в данном	6	2
205	нет и	2	2
206	относится к	2	2
207	в истории	3	2
208	независимо от	3	2
209	все же	2	2
210	кто не	1	2
211	когда он	1	2
212	и наконец	4	2
213	напомним что	1	2
214	не будем	2	2
215	что это	2	2
216	он в	1	2
217	им в	1	2
218	и если	5	2
219	при этом	6	2
220	но именно	2	2
221	перестает быть	2	2
222	в начале	3	2
223	том же	1	2
224	на все	2	2
225	мира сего	1	2
226	было бы	14	2
227	смерть и	1	2
228	для них	2	2
229	рядом с	1	2
230	с тем	4	2
231	несмотря на	4	2
232	когда в	1	2
233	и без	6	2
234	человеком и	1	2
235	но эта	2	2
236	даже в	1	2
237	в отношении	4	2
238	вплоть до	3	2
239	что эта	1	2
240	если в	1	2
241	слова но	3	2
242	и притом	2	2
243	к ней	2	2
244	они и	2	2
245	уже и	3	2
246	которая не	3	2
247	за его	1	2
248	не могут	1	2
249	что все	1	2
250	числе и	1	2
251	к тому	3	2
252	в каждом	1	2
253	этот путь	2	2
254	они вовсе	1	2
255	образы и	3	2
256	если мы	5	2
257	чем не	1	2
258	нам о	1	2
259	данном случае	5	2
260	образы являются	1	2
261	говорили что	1	2
262	и что	2	2
263	шекспира и	1	2
264	на том	1	2
265	образы у	1	2
266	том как	2	2
267	мировой литературе	1	2
268	жизнь и	4	2
269	самой жизни	3	2
270	образ самого	1	2
271	и вообще	6	2
272	же самое	6	2
273	как ее	1	2
274	можно сказать	5	2
275	в значительной	2	2
276	нас в	1	2
277	на всех	2	2
278	к нему	3	2
279	и она	1	2
280	и борьбы	1	2
281	происходит в	1	2
282	по городу	2	2
283	всякого рода	3	2
284	здесь с	1	2
285	в эти	1	2
286	в качестве	10	2
287	значение и	1	2
288	большинстве случаев	1	2
289	ведь это	1	2
290	в известной	1	2
291	здесь перед	5	2
292	мы можем	3	2
293	может быть	9	2
294	заметить что	1	2
295	тут же	3	2
296	церкви и	1	2
297	и только	4	2
298	не подлежит	1	2
299	а именно	2	2
300	мы еще	1	2
301	превращается в	1	2
302	нужно сказать	1	2
303	и гете	1	2
304	на эту	1	2
305	человеческой культуры	1	2
306	в одно	6	2
307	эти особенности	1	2
308	она говорит	1	2
309	эти последние	1	2
310	будущее и	1	2
311	нет ни	4	2
312	в пределах	2	2
313	конечно не	3	2
314	во все	2	2
315	слова и	1	2
316	в условиях	3	2
317	только для	3	2
318	под названием	1	2
319	хотя бы	7	2
320	на фоне	1	2
321	то что	15	2
322	жизни в	2	2
323	становления и	1	2
324	их с	1	2
325	ко всему	1	2
326	это в	1	2
327	также что	1	1
328	с жизнью	1	1
329	связана с	1	1
330	и борьбу	1	1
331	становится в	1	1
332	своими собственными	1	1
333	то в	2	1
334	тем же	1	1
335	дело однако	1	1
336	а об	1	1
337	и появляется	1	1
338	случае нельзя	1	1
339	и этот	3	1
340	хотя уже	1	1
341	есть не	6	1
342	для выражения	1	1
343	от всякой	2	1
344	и подобные	1	1
345	что уже	1	1
346	нам в	1	1
347	ясной и	1	1
348	не была	1	1
349	свободная от	1	1
350	то это	3	1
351	жизни это	1	1
352	чем больше	1	1
353	целое и	1	1
354	столь же	2	1
355	время в	1	1
356	истории в	1	1
357	тем как	1	1
358	то мы	2	1
359	и всего	1	1
360	особенно если	1	1
361	коем случае	3	1
362	но как	3	1
363	одном и	1	1
364	не все	1	1
365	мы назвали	1	1
366	не просто	16	1
367	значение имеет	1	1
368	своего сына	1	1
369	за пределы	2	1
370	что они	2	1
371	значении этих	1	1
372	где бы	1	1
373	тем больше	3	1
374	что во	2	1
375	его на	1	1
376	общего с	2	1
377	чем мы	1	1
378	в прологе	1	1
379	это был	1	1
380	и где	2	1
381	что дело	1	1
382	понять и	1	1
383	это тоже	1	1
384	жизни нет	1	1
385	имеет в	1	1
386	он на	1	1
387	и стремления	1	1
388	тут нет	1	1
389	бы и	3	1
390	после убийства	1	1
391	как некий	1	1
392	тут и	4	1
393	бы не	1	1
394	одном случае	2	1
395	звездное небо	2	1
396	в себе	12	1
397	другом случае	2	1
398	сливаются в	3	1
399	она-то и	2	1
400	на то	1	1
401	в наших	1	1
402	силой и	1	1
403	и еще	1	1
404	которая является	4	1
405	xix века	2	1
406	никакому сомнению	1	1
407	не как	1	1
408	котором мы	1	1
409	на земле	2	1
410	не могли	2	1
411	смысле как	2	1
412	и по	2	1
413	все с	1	1
414	здесь дан	1	1
415	но все	3	1
416	человека в	3	1
417	мы его	2	1
418	на всю	1	1
419	имеют в	1	1
420	на этой	2	1
421	всех областях	1	1
422	бы нам	1	1
423	известно что	1	1
424	что большинство	1	1
425	с начала	1	1
426	начала и	1	1
427	чаще всего	1	1
428	на сцене	1	1
429	в жизни	3	1
430	написал в	1	1
431	солнце и	1	1
432	этом мы	2	1
433	но уже	1	1
434	о которых	2	1
435	далеко не	2	1
436	их для	1	1
437	тот самый	1	1
438	что не	4	1
439	эту тему	1	1
440	говорится о	1	1
441	основные явления	1	1
442	жизни но	1	1
443	является основой	1	1
444	они в	1	1
445	этого произведения	2	1
446	как таковой	1	1
447	смысл и	1	1
448	между ними	1	1
449	есть другими	1	1
450	и тут	1	1
451	в котором	2	1
452	что всякий	3	1
453	жизни с	1	1
454	признать что	1	1
455	должны были	1	1
456	мы сказали	1	1
457	и соответствующее	1	1
458	вот эта	1	1
459	в поэме	1	1
460	этих моментов	1	1
461	которые в	1	1
462	с такою	2	1
463	не его	1	1
464	тем не	10	1
465	и используются	1	1
466	и более	3	1
467	на его	2	1
468	что этот	1	1
469	для нее	1	1
470	сам он	1	1
471	всего его	1	1
472	и вся	1	1
473	тому что	1	1
474	необходимо сказать	3	1
475	раз и	1	1
476	человечества и	1	1
477	что ему	1	1
478	ее с	1	1
479	на дыбы	1	1
480	к этим	1	1
481	это нисколько	1	1
482	мы все	3	1
483	но здесь	1	1
484	следовательно и	1	1
485	никогда не	1	1
486	казалось бы	3	1
487	правда в	3	1
488	в коем	3	1
489	это то	1	1
490	этих двух	1	1
491	все стороны	1	1
492	сущность его	1	1
493	и любовь	1	1
494	это слово	1	1
495	свидетельствуют о	2	1
496	и всевозможные	1	1
497	как будто	11	1
498	в области	3	1
499	больше того	1	1
500	не мыслится	1	1
501	у нас	14	1
502	изображается борьба	1	1
503	в мировой	1	1
504	от жизни	1	1
505	с трудом	1	1
506	от религиозной	1	1
507	здесь совершенно	1	1
508	сама жизнь	1	1
509	такой образ	1	1
510	бы он	1	1
511	той или	14	1
512	для его	2	1
513	указывает на	4	1
514	здесь под	1	1
515	всегда есть	4	1
516	и порождает	1	1
517	что при	1	1
518	и потому	7	1
519	из нее	1	1
520	он как	3	1
521	понимали его	1	1
522	вещами и	1	1
523	собою и	1	1
524	свою очередь	1	1
525	значительной мере	2	1
526	и сами	1	1
527	это только	1	1
528	без всякого	4	1
529	под руководством	2	1
530	ногами и	1	1
531	чтобы быть	1	1
532	и говорит	2	1
533	никак не	4	1
534	так было	1	1
535	к жизни	1	1
536	вообще нет	1	1
537	торжество и	1	1
538	и когда	2	1
539	и сам	1	1
540	то как	1	1
541	на службу	1	1
542	в образе	1	1
543	будущего урожая	1	1
544	тысячи лет	1	1
545	времени и	4	1
546	можно понять	3	1
547	это вовсе	1	1
548	которым и	1	1
549	которая была	1	1
550	еще не	7	1
551	вокруг этого	1	1
552	образов до	1	1
553	вся его	1	1
554	поэтому в	1	1
555	если бы	8	1
556	для этого	2	1
557	однажды его	1	1
558	остановимся на	2	1
559	лишенный всякого	1	1
560	стремление к	1	1
561	находится в	1	1
562	часто и	1	1
563	именно потому	1	1
564	с известной	1	1
