N	3gram	Vygotskiy__3	Myslijsy
1	в том что	11	16
2	смысле этого слова	2	7
3	и то же	2	5
4	заключает в себе	1	5
5	одно и то	2	5
6	не в том	2	5
7	а в том	1	5
8	вместе с тем	2	4
9	с другой стороны	5	4
10	в то время	2	4
11	потому что он	1	3
12	более или менее	1	3
13	до сих пор	5	3
14	что он не	1	3
15	с одной стороны	5	3
16	в свою очередь	2	3
17	и т д	4	3
18	только в том	2	3
19	в том смысле	2	3
20	для того чтобы	8	3
21	не может быть	1	3
22	и может быть	1	2
23	а между тем	1	2
24	и что только	1	2
25	для меня то	1	2
26	меня то что	1	2
27	подобно тому как	1	2
28	том что оно	1	2
29	в этом отношении	1	2
30	и т п	5	2
31	в том чтобы	1	2
32	не есть еще	1	2
33	и между тем	1	2
34	и той же	1	2
35	то же слово	1	2
36	мы не можем	2	2
37	что в ней	1	2
38	и в самом	10	2
39	не только не	1	2
40	можно сказать что	1	2
41	с тем и	1	2
42	к тому что	2	2
43	одной и той	1	2
44	то все же	1	1
45	том что она	1	1
46	таким образом что	1	1
47	в том виде	1	1
48	том смысле что	1	1
49	если бы она	2	1
50	и столь же	1	1
51	того что в	1	1
52	потому что в	1	1
53	в одном слове	1	1
54	смысле то есть	1	1
55	к одной и	1	1
56	будто мы не	1	1
57	на самом деле	2	1
58	другой стороны чем	1	1
59	потому что только	1	1
60	в самом деле	18	1
61	что без нее	1	1
62	так что в	1	1
63	что для него	1	1
64	то же самое	8	1
65	нам кажется что	1	1
66	в силу того	1	1
67	к этому что	1	1
68	в нем же	1	1
69	этом можно убедиться	1	1
70	что все эти	1	1
71	и та же	2	1
72	представить себе что	1	1
73	с но и	1	1
74	и если бы	1	1
75	дело вовсе не	1	1
76	на каждом шагу	1	1
77	несмотря на свою	1	1
78	из них порознь	1	1
79	то и другое	3	1
80	мы старались показать	2	1
81	бы она не	1	1
82	в том случае	1	1
83	не могут понять	1	1
84	и то что	3	1
85	то время как	2	1
86	и заставляет нас	2	1
87	в данном случае	2	1
88	может быть не	2	1
89	и тот же	1	1
90	она действительно должна	1	1
91	не зависит от	1	1
92	между тем в	2	1
93	в себе больше	1	1
94	и что в	1	1
95	кажется уже не	1	1
96	это возможно и	1	1
97	одна и та	1	1
98	может быть названо	1	1
99	в этом можно	1	1
100	один из его	1	1
101	заключать в себе	1	1
102	потому что они	2	1
103	самом деле в	1	1
104	бросается в глаза	1	1
105	один и тот	1	1
106	до такой степени	3	1
107	в этом рассказе	1	1
108	что то же	1	1
109	каждого из них	1	1
110	только то что	2	1
111	это было бы	1	1
112	здесь не только	1	1
113	прибавим к этому	1	1
114	бы в том	1	1
115	с таким образом	1	1
116	было бы совершенно	2	1
117	вовсе не в	2	1
118	что не только	1	1
119	заключается в том	6	1
120	каждого из этих	1	1
121	о том что	3	1
122	если бы мы	1	1
123	видно уже из	1	1
124	потому что эта	1	1
125	на то что	12	1
126	и то и	3	1
127	та и другая	1	1
128	таким образом и	1	1
129	по этому поводу	1	1
130	в разговоре с	1	1
131	не в силу	1	1
132	того как мы	1	1
133	том что как	1	1
134	все то что	6	1
135	к тому же	1	1
136	как мы видели	2	1
137	но этого мало	1	1
