N	3gram	Losev_Dial_1	Myshleni
1	в том что	7	21
2	с точки зрения	12	18
3	для того чтобы	1	10
4	с одной стороны	2	7
5	в связи с	1	6
6	во всяком случае	2	6
7	не может быть	3	6
8	на то что	4	6
9	можно было бы	4	5
10	по сравнению с	2	5
11	в самом деле	1	4
12	из того что	1	4
13	в том чтобы	1	4
14	о том что	2	4
15	вместе с ним	1	3
16	в этом отношении	2	3
17	более или менее	3	2
18	на самом деле	2	2
19	в этом смысле	3	2
20	одной стороны и	2	2
21	потому что он	3	2
22	что он не	2	2
23	не потому что	1	2
24	если бы мы	1	2
25	то что он	1	2
26	само по себе	5	2
27	то же самое	1	2
28	друг от друга	1	2
29	сам говорит что	1	2
30	на деле же	2	2
31	сама по себе	8	2
32	друг с другом	1	2
33	друг к другу	2	1
34	в той или	1	1
35	что под этим	1	1
36	иметь в виду	3	1
37	дело в том	1	1
38	но так как	1	1
39	это было бы	1	1
40	и что именно	1	1
41	несмотря на то	2	1
42	самом деле не	1	1
43	но все это	2	1
44	мы находим в	2	1
45	до сих пор	2	1
46	на точку зрения	2	1
47	что каждая из	1	1
48	сам по себе	6	1
49	не имеет никакого	3	1
50	это значило бы	1	1
51	на самом же	1	1
52	только то что	3	1
53	самим по себе	1	1
54	того и другого	1	1
55	но для этого	1	1
56	или хотя бы	2	1
57	точно так же	2	1
58	что все это	1	1
59	ничего не имеет	1	1
60	то и другое	2	1
61	и вовсе не	1	1
62	в коем случае	1	1
63	так как он	2	1
64	и в частности	2	1
65	можно сравнить с	1	1
66	в самом существе	1	1
67	следует за ней	1	1
68	быть уверенным что	1	1
69	не в том	1	1
70	сами по себе	1	1
71	в которой не	1	1
72	в данный момент	1	1
73	таким образом и	1	1
74	прежде всего что	1	1
75	дело не в	1	1
76	с ним и	1	1
77	тому что оно	1	1
78	из других источников	1	1
79	с другой стороны	4	1
80	мы все время	1	1
81	даже в этом	1	1
82	что это есть	1	1
83	что же это	1	1
84	по себе не	5	1
85	ни в коем	1	1
86	той или другой	4	1
87	она не может	1	1
88	никогда не может	2	1
89	коем случае не	1	1
90	связи с этим	1	1
91	ничего общего с	3	1
92	и другое не	1	1
93	к выводу что	1	1
94	с самого начала	1	1
95	сходство и даже	1	1
96	при известных условиях	1	1
97	той или иной	3	1
98	можно сказать что	3	1
99	только в том	1	1
100	заметить что в	1	1
101	когда мы говорим	1	1
102	постольку поскольку это	1	1
103	том что такое	1	1
104	самом же деле	1	1
105	в результате получается	1	1
106	к тому же	1	1
107	и не то	1	1
