N	2gram	Vygotskiy__2	FransuaR
1	и в	32	41
2	то есть	21	24
3	во всех	3	17
4	таким образом	21	17
5	в нем	4	16
6	и с	4	16
7	и его	7	13
8	но и	10	13
9	в этом	13	12
10	как мы	1	12
11	все эти	7	11
12	все это	5	11
13	в самом	12	10
14	не только	12	10
15	так как	12	10
16	прежде всего	1	10
17	то что	21	10
18	и на	5	9
19	кроме того	1	9
20	о том	6	9
21	и все	4	9
22	в сущности	7	8
23	но в	3	8
24	в этой	6	8
25	никогда не	9	8
26	и до	4	7
27	в них	2	7
28	как и	10	7
29	том что	21	7
30	в его	2	7
31	вовсе не	2	7
32	в особенности	2	7
33	как бы	6	7
34	что в	20	7
35	также и	2	6
36	например в	3	6
37	в то	5	6
38	один из	3	6
39	мы видим	4	6
40	с помощью	1	6
41	вместе с	2	6
42	или в	1	6
43	сказать что	7	6
44	что он	13	6
45	и он	3	5
46	с его	2	5
47	в ее	2	5
48	что это	8	5
49	в себе	2	5
50	человеческого тела	2	5
51	то же	13	5
52	той же	8	5
53	еще в	1	5
54	но он	3	5
55	во всем	3	5
56	тем что	9	5
57	все то	1	5
58	так и	3	5
59	и что	22	5
60	же время	2	5
61	из них	4	5
62	в одном	2	5
63	там где	2	5
64	так же	18	5
65	в той	1	5
66	одним из	1	4
67	того же	2	4
68	самом деле	16	4
69	в ней	5	4
70	как в	9	4
71	и как	7	4
72	и наконец	1	4
73	та же	3	4
74	в другом	1	4
75	не в	8	4
76	в основе	11	4
77	того чтобы	14	4
78	все же	4	4
79	роль в	2	4
80	и вообще	2	4
81	все время	6	4
82	тот же	6	4
83	с одной	1	4
84	именно на	2	4
85	в большинстве	1	4
86	в результате	1	4
87	земли и	1	4
88	в котором	1	4
89	и даже	5	4
90	с другой	3	4
91	именно в	1	4
92	одной стороны	1	4
93	и от	2	4
94	а в	4	4
95	не может	17	4
96	из этого	4	4
97	все что	2	4
98	не остается	2	3
99	как во	2	3
100	вместо того	1	3
101	существенное значение	1	3
102	он сам	1	3
103	людей в	1	3
104	в чем	4	3
105	как у	1	3
106	мы будем	2	3
107	с этим	4	3
108	в первом	1	3
109	при этом	13	3
110	и сам	4	3
111	в плане	1	3
112	людей и	1	3
113	на все	5	3
114	с другими	2	3
115	как пример	1	3
116	было бы	11	3
117	и их	3	3
118	нас не	1	3
119	к этим	1	3
120	когда они	1	3
121	потому что	21	3
122	только с	1	3
123	этом отношении	5	3
124	есть только	5	3
125	они и	1	3
126	здесь он	1	3
127	те же	6	3
128	никак не	4	3
129	до сих	5	3
130	к нему	2	3
131	в него	2	3
132	того что	8	3
133	мы увидим	1	3
134	только в	7	3
135	конечно не	1	3
136	выходит за	1	3
137	что не	3	3
138	связано с	1	3
139	в данном	4	3
140	в первой	1	3
141	и смерти	1	3
142	и не	10	3
143	с этой	4	3
144	сих пор	5	3
145	но это	2	3
146	и для	4	3
147	между ними	1	3
148	первом случае	1	3
149	жизни и	4	3
150	в искусстве	21	3
151	они не	1	3
152	как известно	1	2
153	и то	3	2
154	это и	1	2
155	из самых	2	2
156	с точки	10	2
157	с темой	1	2
158	мы не	3	2
159	есть нечто	2	2
160	же легко	1	2
161	а для	1	2
162	из того	2	2
163	его так	1	2
164	но не	2	2
165	за пределы	1	2
166	что они	7	2
167	в истории	1	2
168	точки зрения	17	2
169	что именно	3	2
170	удовольствия и	1	2
171	где все	1	2
172	он в	3	2
173	этот роман	1	2
174	и тот	2	2
175	и те	4	2
176	помощью которых	1	2
177	как он	2	2
178	на его	2	2
179	он не	6	2
180	на этом	3	2
181	что все	9	2
182	значение в	2	2
183	это было	3	2
184	заключается в	12	2
185	он является	1	2
186	мы видели	1	2
187	одного и	2	2
188	был бы	1	2
189	из этих	1	2
190	но если	1	2
191	и сейчас	3	2
192	в своей	3	2
193	уже здесь	1	2
194	представление о	3	2
195	из области	1	2
196	мы находим	2	2
197	но эта	2	2
198	их в	2	2
199	для этого	3	2
200	и очень	1	2
201	в таких	1	2
202	тогда когда	3	2
203	что их	1	2
204	так что	3	2
205	как она	4	2
206	связи с	1	2
207	один раз	1	2
208	не могут	3	2
209	мы узнаем	1	2
210	в области	1	2
211	полового акта	1	2
212	должен быть	1	2
213	затем они	1	2
214	данном случае	4	2
215	характер и	1	2
216	литературы и	1	2
217	и когда	4	2
218	времени и	1	2
219	в романе	2	2
220	рта в	1	2
221	возможно что	1	2
222	образом в	3	2
223	между тем	4	2
224	и во	1	2
225	сильнее и	1	2
226	говорит он	4	2
227	тем более	2	2
228	на которой	1	2
229	и влияние	1	2
230	со всеми	1	2
231	где они	1	2
232	понятно что	2	2
233	переходит в	1	2
234	что если	6	2
235	ведь это	1	2
236	и прежде	1	2
237	в конце	3	2
238	каждый из	2	2
239	может быть	18	2
240	как раз	5	2
241	человека и	1	2
242	а на	4	2
243	если мы	12	2
244	этой роли	1	2
245	до конца	3	2
246	нужно сказать	1	2
247	которых мы	3	2
248	не на	2	2
249	а не	7	2
250	в частности	3	2
251	прямо сказать	1	2
252	как это	4	2
253	громадное количество	1	2
254	построенных на	1	2
255	что мы	1	2
256	и часто	2	2
257	мира и	1	2
258	для нас	2	2
259	от него	1	2
260	в эту	1	2
261	бы в	1	2
262	в этих	2	2
263	еще более	3	2
264	в том	37	2
265	и у	2	2
266	другой стороны	2	2
267	состоит из	2	2
268	что даже	1	2
269	и другие	1	2
270	этом совершенно	1	1
271	и виды	1	1
272	от этой	1	1
273	ту же	4	1
274	в сфере	1	1
275	наших дней	1	1
276	ли оно	1	1
277	сам по	4	1
278	все остальное	1	1
279	утверждение что	1	1
280	на самом	5	1
281	он может	1	1
282	к людям	2	1
283	оказываются в	1	1
284	или говоря	1	1
285	то в	1	1
286	тем же	1	1
287	проявляются в	1	1
288	его же	1	1
289	из его	1	1
290	уже указывали	1	1
291	и больше	1	1
292	с таким	8	1
293	в зависимости	1	1
294	в их	3	1
295	его не	1	1
296	в несколько	1	1
297	полагает что	2	1
298	смотреть на	1	1
299	всего того	1	1
300	это совершенно	2	1
301	что уже	1	1
302	чтобы не	1	1
303	почти все	1	1
304	в литературном	1	1
305	так чтобы	1	1
306	принадлежит к	1	1
307	роман в	1	1
308	не вполне	2	1
309	на тему	1	1
310	почти исключительно	1	1
311	то это	3	1
312	и заставляет	1	1
313	зависимости от	1	1
314	жил в	1	1
315	из ее	1	1
316	правильно отмечает	1	1
317	состоят из	1	1
318	и говорить	2	1
319	главе что	1	1
320	произведение и	2	1
321	столько же	3	1
322	еще не	2	1
323	и много	1	1
324	всем этим	1	1
325	время в	1	1
326	что его	5	1
327	тем как	1	1
328	бы не	2	1
329	одним словом	1	1
330	роды и	1	1
331	значение и	2	1
332	отношение к	2	1
333	себе и	2	1
334	не просто	1	1
335	один и	1	1
336	чем же	1	1
337	на искусство	3	1
338	как говорит	3	1
339	только ее	3	1
340	то должно	1	1
341	бы при	1	1
342	и нет	1	1
343	что по	2	1
344	по утверждению	1	1
345	и к	3	1
346	более или	1	1
347	в действительности	4	1
348	следующим образом	1	1
349	искусство и	1	1
350	в которой	2	1
351	в целом	4	1
352	в нашем	1	1
353	думать что	3	1
354	того факта	1	1
355	им в	1	1
356	точкой для	1	1
357	говорит не	1	1
358	чувств и	1	1
359	если он	1	1
360	не могла	1	1
361	роли в	1	1
362	этот процесс	1	1
363	и если	1	1
364	половой акт	1	1
365	чем сильнее	1	1
366	по самому	3	1
367	как всякий	2	1
368	они в	2	1
369	он должен	1	1
370	в узком	2	1
371	не как	3	1
372	и вот	3	1
373	бы нелепо	1	1
374	и по	4	1
375	с собой	1	1
376	но все	1	1
377	это конечно	1	1
378	форме а	1	1
379	на нее	1	1
380	в каждом	2	1
381	касается до	1	1
382	с самыми	1	1
383	для всех	1	1
384	тем в	1	1
385	за то	1	1
386	различие между	1	1
387	же касается	1	1
388	удовольствие от	3	1
389	была в	2	1
390	их и	1	1
391	его в	1	1
392	и других	3	1
393	характер этого	1	1
394	к природе	2	1
395	в глазах	1	1
396	нечего и	1	1
397	форму и	2	1
398	и дает	1	1
399	никакой роли	1	1
400	должен был	2	1
401	и тем	4	1
402	он все	3	1
403	между отдельными	1	1
404	знаком с	1	1
405	в жизни	4	1
406	это совершается	2	1
407	имеют существенное	1	1
408	вводит в	1	1
409	он начал	1	1
410	далеко не	5	1
411	на основании	1	1
412	он ссылается	1	1
413	с тем	11	1
414	которой он	1	1
415	он и	1	1
416	несмотря на	4	1
417	чем в	1	1
418	и было	1	1
419	и тогда	1	1
420	и того	1	1
421	основной источник	1	1
422	или менее	1	1
423	таким же	1	1
424	жизнь так	1	1
425	особенности же	1	1
426	ничего подобного	1	1
427	место в	2	1
428	видел в	1	1
429	не столько	1	1
430	концов оказывается	1	1
431	он дает	2	1
432	в которых	3	1
433	могло бы	2	1
434	от его	1	1
435	всякий раз	2	1
436	сходства с	1	1
437	и другого	3	1
438	мир и	1	1
439	не понимает	2	1
440	не играют	1	1
441	и эти	2	1
442	или что	3	1
443	не могли	3	1
444	вещей и	2	1
445	как самая	1	1
446	того кто	1	1
447	в устах	1	1
448	для нее	2	1
449	оказалось больше	1	1
450	по себе	12	1
451	в историческом	1	1
452	же мы	3	1
453	этой области	2	1
454	в отношении	3	1
455	перед собою	1	1
456	не менее	8	1
457	что с	3	1
458	особенности тогда	1	1
459	в смысле	3	1
460	дело в	1	1
461	того как	4	1
462	она никогда	1	1
463	на него	2	1
464	зависят от	2	1
465	подходят к	1	1
466	о них	1	1
467	но только	4	1
468	он с	2	1
469	не имеет	4	1
470	если кто	1	1
471	казалось бы	2	1
472	ничего не	4	1
473	одна из	1	1
474	и другими	1	1
475	видим что	3	1
476	самому своему	1	1
477	моря и	1	1
478	ничто не	1	1
479	становится здесь	1	1
480	эти три	1	1
481	как будто	7	1
482	факта что	1	1
483	только наиболее	1	1
484	формы или	1	1
485	такие же	2	1
486	искусства и	9	1
487	в основу	1	1
488	могут быть	4	1
489	во все	1	1
490	все особенности	1	1
491	и точно	1	1
492	и другим	1	1
493	его с	2	1
494	как здесь	1	1
495	затем другие	1	1
496	превращена в	1	1
497	на это	3	1
498	если же	4	1
499	же совершенно	1	1
500	и это	4	1
501	приходит к	3	1
502	и о	1	1
503	же не	1	1
504	формы и	6	1
505	совершенно ясно	7	1
506	отнять у	1	1
507	болезни и	1	1
508	только то	1	1
509	в себя	1	1
510	действия и	2	1
511	то время	3	1
512	формы на	1	1
513	он так	1	1
514	можно было	7	1
515	ясно что	7	1
516	начала и	2	1
517	и каждый	1	1
518	часто в	1	1
519	жизнь и	3	1
520	а там	1	1
521	даны в	2	1
522	собой и	1	1
523	стремление к	1	1
524	об этом	3	1
525	как чисто	1	1
526	что заключенный	1	1
527	ярче всего	1	1
528	о нем	1	1
529	каждый раз	1	1
530	и здесь	2	1
531	является весьма	1	1
532	и т.д	1	1
533	и поэтому	4	1
534	заложены в	1	1
535	в глаза	2	1
536	своему существу	2	1
537	произведение это	1	1
538	утверждает что	5	1
539	на что	1	1
540	после того	2	1
541	можно сказать	1	1
542	основе своей	1	1
543	и мыслей	1	1
544	восходит к	1	1
545	первой главе	1	1
546	образом все	2	1
547	к системе	1	1
548	за этим	1	1
549	она осталась	1	1
550	в языке	4	1
551	что и	17	1
552	это не	2	1
553	есть с	1	1
554	в другой	1	1
555	вслед за	5	1
556	века и	1	1
557	у всех	2	1
558	в самый	1	1
559	этой целью	1	1
560	то все	2	1
561	эти последние	1	1
562	указывает что	4	1
563	казалось что	1	1
564	из всех	2	1
565	исходному пункту	1	1
566	том как	2	1
567	художественного восприятия	1	1
568	важное значение	1	1
569	с ними	1	1
570	этот вопрос	3	1
571	сводить к	1	1
572	на художественное	1	1
573	как нечто	2	1
574	и вторую	1	1
575	трудно как	1	1
576	чисто формальный	1	1
577	и так	3	1
578	это очень	2	1
579	таких же	1	1
580	здесь с	1	1
581	по этому	1	1
582	в уста	1	1
583	те самые	1	1
584	до наших	1	1
585	с двумя	2	1
586	уже не	1	1
587	же трудно	1	1
588	было изобразить	1	1
589	же явления	1	1
590	поэтому его	1	1
591	свидетельствует о	1	1
592	а то	1	1
593	рассказывает о	1	1
594	не дает	1	1
595	все признаки	1	1
596	они все	1	1
597	тело с	1	1
598	не дошло	1	1
599	для него	1	1
600	ни в	2	1
601	раз на	1	1
602	очень легко	1	1
603	у нее	1	1
604	ее не	1	1
605	к ним	2	1
606	мы можем	3	1
607	характер его	1	1
608	играет в	1	1
609	человек как	1	1
610	и удовольствие	1	1
611	образом не	1	1
612	ее на	1	1
613	в других	2	1
614	для того	13	1
615	и обычное	1	1
616	а потому	2	1
617	материал в	1	1
618	и из	6	1
619	однако что	1	1
620	о влиянии	1	1
621	леонардо да	1	1
622	лица в	1	1
623	больше того	2	1
624	к которому	2	1
625	случаев в	1	1
626	действующих лиц	3	1
627	такое же	2	1
628	а с	2	1
629	движения в	1	1
630	себя и	1	1
631	как мир	1	1
632	что для	7	1
633	говорит о	2	1
634	в некоторых	1	1
635	счетом и	1	1
636	к сожалению	1	1
637	он всецело	1	1
638	не было	2	1
639	чтобы убедиться	1	1
640	на этот	2	1
641	ничем не	1	1
642	же точно	10	1
643	бы ее	1	1
644	мы все	1	1
645	да винчи	1	1
646	когда она	4	1
647	что из	1	1
648	под влиянием	1	1
649	в связи	1	1
650	и об	1	1
651	в руках	2	1
652	этой же	1	1
653	мы говорим	1	1
654	с общей	1	1
655	которого мы	3	1
656	к своему	2	1
657	он говорит	5	1
658	видит в	3	1
659	что за	1	1
660	наряду с	4	1
661	на эту	1	1
662	это есть	1	1
663	что же	3	1
664	и там	1	1
665	есть как	2	1
666	по существу	3	1
667	для понимания	1	1
668	два раза	1	1
669	исходя из	1	1
670	которым он	1	1
671	этого слова	1	1
672	шекспир и	1	1
673	образов во	1	1
674	благодаря этому	1	1
