N	3gram	Vygotskiy__6	StatiiOP
1	в том что	19	16
2	в этом отношении	3	9
3	до сих пор	3	5
4	вместе с тем	2	5
5	для того чтобы	8	5
6	к тому что	7	5
7	что он не	1	4
8	то обстоятельство что	1	4
9	после того как	1	4
10	тот факт что	1	4
11	так же как	6	3
12	с другой стороны	2	3
13	с самого начала	7	3
14	вопрос о том	1	3
15	что в своем	1	3
16	том что в	1	2
17	не только по	1	2
18	в том же	2	2
19	с точки зрения	10	2
20	принять во внимание	2	2
21	но все это	1	2
22	сами по себе	1	2
23	в отличие от	1	2
24	то что в	1	2
25	очень похоже на	1	2
26	совершенно так же	1	2
27	как раз в	2	2
28	если принять во	2	2
29	и в этом	1	2
30	в полном смысле	1	2
31	то что он	2	2
32	не только не	2	2
33	в самом деле	1	2
34	с тем что	2	2
35	на то что	4	2
36	в том смысле	2	2
37	тем не менее	1	2
38	себе отчета в	1	1
39	отвечает на этот	1	1
40	но как раз	1	1
41	переход к новым	1	1
42	в пределах данной	1	1
43	говоря все это	1	1
44	на самом деле	1	1
45	в котором он	1	1
46	в настоящее время	1	1
47	но и по	1	1
48	в этом смысле	2	1
49	так что в	1	1
50	внимание на то	1	1
51	в ответ на	1	1
52	он не может	1	1
53	он с самого	1	1
54	в силе и	1	1
55	он не должен	1	1
56	сам по себе	1	1
57	это расхождение между	1	1
58	не сказал бы	1	1
59	целый ряд новых	1	1
60	в первую очередь	3	1
61	сторона этого вопроса	1	1
62	и именно в	1	1
63	сущности говоря все	1	1
64	в каждом данном	1	1
65	точно так же	1	1
66	на этот вопрос	2	1
67	и в другом	1	1
68	именно в этом	2	1
69	можно считать установленным	1	1
70	он никогда не	1	1
71	в зависимости от	5	1
72	во внимание что	1	1
73	из того же	1	1
74	в данном случае	1	1
75	том смысле что	2	1
76	в конце концов	1	1
77	себе и в	1	1
78	те или другие	1	1
79	по сравнению с	14	1
80	в связи с	2	1
81	но вместе с	1	1
82	сказал бы что	1	1
83	друг к другу	3	1
84	вместо того чтобы	2	1
85	потому что они	1	1
86	но и вообще	1	1
87	по отношению к	10	1
88	отчета в том	1	1
89	значение в истории	1	1
90	не могли быть	1	1
91	не то что	1	1
92	заключается в том	5	1
93	в то время	6	1
94	в свою очередь	1	1
95	в этом случае	2	1
96	но он не	1	1
97	к выводу что	1	1
98	ничего общего с	1	1
99	с того что	2	1
100	в этом вопросе	2	1
101	этом случае и	1	1
102	во второй половине	1	1
103	в сущности говоря	4	1
104	ответ на вопрос	1	1
105	в том числе	1	1
106	как бы он	1	1
107	как мы видели	4	1
