N	3gram	Propp_Isto_4	Problema
1	о том что	2	14
2	тем не менее	2	12
3	вовсе не есть	1	10
4	и то что	5	7
5	в этом случае	3	7
6	и т д	24	6
7	в данном случае	3	5
8	в связи с	2	5
9	как будто бы	1	5
10	с другой стороны	4	5
11	то же самое	2	5
12	до сих пор	5	4
13	на то что	3	4
14	что иное как	3	3
15	но и в	1	3
16	точно так же	5	3
17	так как иначе	1	3
18	не может быть	4	3
19	есть не что	1	3
20	можно сказать что	1	3
21	не что иное	3	3
22	только тогда когда	1	3
23	в том числе	1	2
24	имеется в виду	1	2
25	не имеет никакого	1	2
26	может быть только	1	2
27	содержит в себе	2	2
28	может быть и	1	2
29	и тут же	1	2
30	не только в	2	2
31	то что она	1	2
32	между собой и	1	2
33	это и есть	1	2
34	ничего общего с	1	2
35	а не просто	1	2
36	подобно тому как	1	2
37	что имеется в	1	1
38	на том что	1	1
39	что в этом	1	1
40	который при помощи	1	1
41	дает нам право	2	1
42	что в данном	1	1
43	он может быть	1	1
44	внимание на то	1	1
45	о том как	1	1
46	же как и	4	1
47	другими словами если	1	1
48	и не только	1	1
49	и не может	1	1
50	в зависимости от	1	1
51	их в дальнейшем	1	1
52	но для нас	1	1
53	бы мы ни	1	1
54	и только после	1	1
55	совершенно ясно что	1	1
56	только при помощи	1	1
57	вместе с тем	1	1
58	и в этих	1	1
59	в целом и	1	1
60	то время как	1	1
61	так же как	12	1
62	здесь мы имеем	1	1
63	и что здесь	1	1
64	тем что он	2	1
65	но эта связь	1	1
66	и то же	1	1
67	в одном случае	3	1
68	но вместе с	1	1
69	с нашей точки	1	1
70	потому что мы	1	1
71	что же это	1	1
72	мы можем здесь	1	1
73	не есть нечто	1	1
74	нельзя сказать что	1	1
75	что такого рода	1	1
76	мы не можем	1	1
77	не потому что	1	1
78	в то время	1	1
79	так и в	2	1
80	что мы считаем	1	1
81	здесь не может	1	1
82	мы здесь не	1	1
83	об этом мы	1	1
84	и тем самым	1	1
85	но даже в	1	1
86	но все же	4	1
87	быть только тогда	1	1
88	нашей точки зрения	1	1
89	же это за	1	1
90	мы имеем в	2	1
91	не менее он	1	1
92	в этих случаях	7	1
93	в другом случае	2	1
94	мы и здесь	1	1
95	в узком смысле	1	1
96	здесь не будем	1	1
97	мы уже встречались	1	1
98	со стороны их	1	1
