N	3gram	Vygotskiy__5	Marksizm
1	с точки зрения	2	13
2	не может быть	2	10
3	по отношению к	1	8
4	для того чтобы	19	6
5	в том что	14	6
6	в самом деле	5	5
7	то же самое	3	5
8	может быть и	2	5
9	с самого начала	3	5
10	в свою очередь	1	5
11	смысле этого слова	1	4
12	и того же	2	4
13	как если бы	1	4
14	в русском языке	1	4
15	на самом деле	2	4
16	той или иной	2	4
17	одного и того	2	4
18	в отличие от	2	3
19	до сих пор	5	3
20	и не в	1	3
21	одно и то	3	3
22	с одной стороны	12	3
23	и то же	3	3
24	о том что	6	3
25	лежащая в основе	1	3
26	к тому что	6	3
27	одной стороны и	1	2
28	мы никогда не	2	2
29	одним и тем	3	2
30	более или менее	1	2
31	в тесной связи	1	2
32	том что он	1	2
33	того или иного	1	2
34	в зависимости от	6	2
35	в собственном смысле	1	2
36	по крайней мере	1	2
37	и тем же	3	2
38	лежит в основе	1	2
39	собственном смысле слова	1	2
40	у нас не	1	2
41	в нем нет	1	2
42	на то что	16	2
43	мы убедимся что	1	2
44	именно для того	1	2
45	это же самое	1	1
46	в другом месте	1	1
47	на том что	1	1
48	что иное как	2	1
49	прямо сказать что	1	1
50	никогда не бывают	1	1
51	прежде всего на	1	1
52	чуть ли не	1	1
53	не в их	1	1
54	то о чем	2	1
55	он исходит из	1	1
56	дело в том	1	1
57	в этом случае	2	1
58	и как он	1	1
59	является выражением той	1	1
60	вступить в противоречие	1	1
61	до известной степени	1	1
62	сам по себе	3	1
63	сами по себе	2	1
64	мы перейдем к	1	1
65	в этом отношении	3	1
66	но он не	1	1
67	выражение но и	1	1
68	с ними в	1	1
69	нет места для	1	1
70	несмотря на то	1	1
71	между языком и	1	1
72	если же мы	1	1
73	не только в	2	1
74	зависимости от той	1	1
75	по сравнению с	4	1
76	не могут быть	1	1
77	случае у нас	1	1
78	а с другой	4	1
79	contradictio in adjecto	1	1
80	в последнее время	1	1
81	приводит к тому	1	1
82	само по себе	2	1
83	если мы возьмем	1	1
84	в учении о	3	1
85	с другой стороны	5	1
86	о которых мы	2	1
87	и в том	1	1
88	мы видели что	1	1
89	очень далека от	1	1
90	было бы формулировать	1	1
91	что такое понимание	1	1
92	никогда не найдем	2	1
93	и в свою	1	1
94	как бы на	1	1
95	тесной связи с	1	1
96	то или иное	1	1
97	речь в данном	1	1
98	с тем что	3	1
99	если бы в	1	1
100	в конечном счете	1	1
101	и тем более	1	1
102	ни одна из	1	1
103	не что иное	2	1
104	в русской литературе	1	1
105	можно сказать что	2	1
106	таким образом два	1	1
107	друг от друга	2	1
108	мы все же	3	1
109	но во всяком	1	1
110	мы уже указывали	1	1
111	то есть оно	1	1
112	друг с другом	3	1
113	при этом совершенно	1	1
114	тем что он	1	1
115	в противоречие с	1	1
116	но не только	1	1
117	включать в себя	1	1
118	в жизни и	1	1
119	мы совершенно не	1	1
120	но к этому	1	1
121	нам кажется что	1	1
