N	3gram	Trubetskoy_1	FransuaR
1	мы уже говорили	1	11
2	о том что	4	5
3	то же время	2	5
4	в то же	2	5
5	в самом деле	1	4
6	с одной стороны	7	4
7	сих пор еще	2	3
8	в этом отношении	2	3
9	в первом случае	1	3
10	до сих пор	5	3
11	в этой роли	1	2
12	сказать что в	1	2
13	говорили о том	2	2
14	с точки зрения	6	2
15	уже говорили о	1	2
16	в данном случае	1	2
17	и тот же	1	2
18	с другой стороны	1	2
19	таким образом в	2	2
20	в том что	3	2
21	в xvii веке	1	2
22	это связано с	1	1
23	и того же	1	1
24	а потому что	1	1
25	по отношению к	1	1
26	таким образом уже	1	1
27	с тем и	2	1
28	отправной точкой для	1	1
29	есть как бы	2	1
30	из этих трех	1	1
31	более или менее	5	1
32	в которых он	1	1
33	в настоящее время	1	1
34	свидетельствует о том	1	1
35	о том как	1	1
36	один и тот	1	1
37	в эту эпоху	1	1
38	физическая сила и	1	1
39	у него в	1	1
40	а так как	3	1
41	никогда не могут	1	1
42	одной стороны с	1	1
43	все это мы	1	1
44	совершенно ясно что	1	1
45	одном из своих	1	1
46	в значительной мере	2	1
47	вместе с тем	8	1
48	некоторые из них	2	1
49	человека и в	1	1
50	до известной степени	1	1
51	только то что	1	1
52	в этой области	1	1
53	но в то	1	1
54	в конце концов	3	1
55	смысле этого слова	1	1
56	мы видим что	1	1
57	и в этой	1	1
58	притом не только	1	1
59	в связи с	3	1
60	то что он	2	1
61	а не как	1	1
62	так и от	2	1
63	один из этих	1	1
64	друг к другу	1	1
65	в лесах и	1	1
66	том как бы	1	1
67	как бы в	1	1
68	для того чтобы	5	1
69	не может быть	1	1
70	мы видели что	1	1
71	в широком смысле	1	1
72	не совпадает с	1	1
73	в то время	1	1
74	после того как	1	1
75	в одном из	1	1
76	до настоящего времени	1	1
77	но и для	2	1
78	и превращается в	1	1
79	связан и другой	1	1
80	что касается до	1	1
81	что связано с	1	1
82	той или иной	2	1
83	но все же	4	1
84	можно сказать что	2	1
85	одного и того	1	1
86	его с другими	1	1
87	а с другой	5	1
88	и что он	1	1
89	связанных с именем	1	1
90	что и в	1	1
