N	2gram	Bakhtin_Fr_6	Komedia
1	и в	41	22
2	и не	3	21
3	том что	7	13
4	таким образом	17	12
5	в том	2	12
6	так как	10	11
7	ни в	1	10
8	потому что	3	10
9	в самом	10	9
10	до сих	3	9
11	вместе с	6	9
12	сих пор	3	9
13	в этом	12	8
14	его в	1	8
15	в глазах	1	8
16	в своем	5	8
17	о том	9	8
18	в его	7	8
19	что и	1	8
20	что он	6	8
21	то же	5	7
22	при этом	3	7
23	об этом	1	7
24	в конце	2	7
25	о чем	1	7
26	а в	4	7
27	того же	4	6
28	самом деле	4	6
29	еще не	1	6
30	так что	2	6
31	в то	6	6
32	и его	13	6
33	того чтобы	4	6
34	ясно что	1	6
35	и что	5	6
36	для того	1	6
37	может быть	2	6
38	как раз	2	6
39	во время	9	6
40	что его	1	5
41	отношение к	1	5
42	но в	8	5
43	не только	10	5
44	он не	2	5
45	в своей	2	5
46	в которых	1	5
47	то это	1	5
48	не менее	1	5
49	же время	5	5
50	iv в	1	5
51	связи с	2	5
52	к себе	2	5
53	и сам	3	5
54	хотя и	2	5
55	с ним	4	5
56	к нему	3	5
57	что в	7	5
58	по отношению	1	5
59	из них	5	5
60	тем что	5	5
61	прежде всего	10	5
62	как это	2	5
63	все это	11	5
64	в ней	4	4
65	он был	4	4
66	с другой	4	4
67	нет и	1	4
68	и речи	1	4
69	все же	4	4
70	то что	10	4
71	что к	1	4
72	в себе	5	4
73	тому назад	1	4
74	но все	1	4
75	и с	16	4
76	должен был	1	4
77	с тем	1	4
78	несмотря на	1	4
79	точки зрения	2	4
80	не в	4	4
81	в отношении	1	4
82	на него	1	4
83	у него	7	4
84	и здесь	1	4
85	так и	5	4
86	здесь нет	1	4
87	между собой	1	4
88	и поэтому	1	4
89	с помощью	6	4
90	до нас	5	4
91	не дает	1	4
92	вовсе не	7	4
93	но и	13	4
94	этой комедии	1	4
95	до конца	2	4
96	ничем не	1	4
97	а не	2	4
98	в связи	1	4
99	не является	1	4
100	и для	3	4
101	бы в	2	4
102	тем более	2	4
103	так же	5	4
104	говорить о	2	3
105	из того	2	3
106	на них	1	3
107	с его	5	3
108	в ее	5	3
109	с этим	3	3
110	и к	1	3
111	тем же	1	3
112	и этим	2	3
113	в которой	1	3
