N	2gram	Voloshinov_1	FransuaR
1	и в	16	45
2	и т.п	2	16
3	и не	4	15
4	в этом	9	14
5	но в	4	14
6	не только	7	14
7	во всех	3	13
8	и его	8	13
9	в его	4	13
10	как бы	5	12
11	во время	3	12
12	что в	3	12
13	то же	2	11
14	право на	1	10
15	в нем	4	10
16	образов в	1	10
17	и с	8	10
18	как и	2	10
19	в том	3	10
20	но и	4	10
21	прежде всего	9	10
22	в ней	1	8
23	таким образом	9	8
24	как мы	4	8
25	мира и	3	8
26	жизни и	3	8
27	вовсе не	1	8
28	и др	3	8
29	так же	2	8
30	он был	1	7
31	с его	7	7
32	том что	3	7
33	в эпоху	1	7
34	что и	2	7
35	в конце	1	7
36	и все	4	7
37	все это	4	7
38	в этой	4	6
39	он не	2	6
40	весь мир	1	6
41	в них	2	6
42	мысли и	4	6
43	в атмосфере	1	6
44	того чтобы	1	6
45	связи с	1	6
46	так и	4	6
47	что он	2	6
48	так как	4	6
49	для того	1	6
50	самом деле	6	5
51	на самом	4	5
52	это и	1	5
53	с ее	4	5
54	и на	4	5
55	хотя и	1	5
56	и как	3	5
57	и к	6	5
58	в себя	1	5
59	все эти	5	5
60	на этом	3	5
61	его в	4	5
62	страха и	1	5
63	и образы	2	5
64	с ним	2	5
65	этом отношении	1	5
66	мы видим	2	5
67	со всеми	2	5
68	и их	4	5
69	как раз	1	5
70	в связи	1	5
71	не может	8	5
72	но это	2	5
73	от всех	1	5
74	есть и	2	5
75	же как	2	4
76	мы уже	2	4
77	той же	1	4
78	его не	1	4
79	мы не	2	4
80	и о	2	4
81	в сущности	1	4
82	но не	1	4
83	в общем	3	4
84	в самом	2	4
85	освобождение от	1	4
86	по своему	2	4
87	это было	1	4
88	между собою	2	4
89	точки зрения	8	4
90	известной степени	1	4
91	вернемся к	1	4
92	в основе	3	4
93	у него	2	4
94	и это	6	4
95	можно было	1	4
96	ничего не	1	4
97	и здесь	1	4
98	о том	2	4
99	образов и	2	4
100	только в	4	4
101	с этим	2	4
102	и даже	4	4
103	здесь в	1	4
104	сказать что	7	4
105	а не	1	4
106	как это	3	4
107	а в	3	4
108	как на	1	4
109	по поводу	1	4
110	века в	1	3
111	того же	2	3
112	из этих	2	3
113	менее всего	1	3
114	как он	1	3
115	вообще не	2	3
116	что она	1	3
117	связанные с	2	3
118	и вот	3	3
119	как они	1	3
120	связанных с	2	3
121	ни в	5	3
122	до сих	3	3
123	в своей	2	3
124	не менее	2	3
125	дело в	1	3
126	не имеет	1	3
127	здесь же	2	3
128	что на	2	3
129	тела и	1	3
130	от того	1	3
131	в другом	1	3
132	этот момент	1	3
133	нуждается в	5	3
134	и прежде	1	3
135	характерно для	2	3
136	поэтому и	2	3
137	для всех	4	3
138	есть в	2	3
139	для него	6	3
140	в одном	3	3
141	таковы основные	1	3
142	связь с	1	3
143	вместе с	3	3
144	в течение	1	3
145	сих пор	3	3
146	и для	2	3
147	в году	1	3
148	с помощью	2	3
149	и ни	1	3
150	на этот	1	3
151	но вернемся	1	2
152	ту же	2	2
153	в этот	2	2
154	и есть	3	2
155	почти не	2	2
156	с точки	6	2
157	мы говорили	1	2
158	совершенно так	1	2
159	говорить о	2	2
160	всего сказанного	1	2
161	в чем	5	2
162	в данном	1	2
163	вступают в	1	2
164	нет и	2	2
165	все же	1	2
166	когда он	1	2
167	и наконец	4	2
168	от этого	1	2
169	не будем	1	2
170	что это	2	2
171	роль в	1	2
172	при этом	6	2
173	но именно	1	2
174	врача и	1	2
175	в начале	2	2
176	и связанные	1	2
177	конечно в	1	2
178	на все	1	2
179	лишь в	1	2
180	было бы	2	2
181	делает его	1	2
182	для них	1	2
183	с тем	1	2
184	несмотря на	1	2
185	но эта	1	2
186	точку зрения	1	2
187	не нуждается	2	2
188	и притом	3	2
189	уже и	1	2
190	конечно и	1	2
191	с другом	1	2
192	в духе	1	2
193	не могут	2	2
194	к тому	1	2
195	если мы	2	2
196	чем не	3	2
197	говорит и	1	2
198	данном случае	1	2
199	говорили что	1	2
200	и что	1	2
201	еще в	1	2
202	и вообще	2	2
203	же самое	1	2
204	утверждают что	1	2
205	связанная с	1	2
206	и т.д	1	2
207	и та	1	2
208	но мы	4	2
209	как ее	1	2
210	можно сказать	4	2
211	нас в	1	2
212	к нему	1	2
213	борьба с	1	2
214	в свете	1	2
215	сказанного нами	1	2
216	и она	3	2
217	и жизни	1	2
218	в качестве	1	2
219	разыгрывается в	1	2
220	в большинстве	3	2
221	значение и	1	2
222	большинстве случаев	3	2
223	ведь это	1	2
224	в известной	1	2
225	мы можем	9	2
226	может быть	17	2
227	заметить что	1	2
228	и только	9	2
229	не подлежит	1	2
230	мы еще	1	2
231	себя и	2	2
232	один из	2	2
233	чем на	1	2
234	здесь только	1	2
235	в одно	2	2
236	в пределах	2	2
237	конечно не	6	2
238	друг с	1	2
239	несколько слов	1	2
240	своей жизни	2	2
241	только для	5	2
242	под названием	1	2
243	пор еще	1	2
244	которой можно	1	2
245	в эту	1	2
246	хотя бы	4	2
247	всеми его	1	2
248	то что	3	2
249	жизни в	1	2
250	в период	1	2
251	ко всему	1	2
252	это в	1	2
253	к этому	2	2
254	с новыми	1	1
255	и через	2	1
256	утверждение что	1	1
257	он может	1	1
258	далее и	1	1
259	вырастает из	1	1
260	не имеют	1	1
261	случае нельзя	1	1
262	собою в	1	1
263	и этот	2	1
264	по его	1	1
265	всей ее	1	1
266	полагает что	1	1
267	та же	1	1
268	нам в	1	1
269	как я	1	1
270	не совсем	1	1
271	целого в	1	1
272	их лежит	1	1
273	эта первая	2	1
274	от серьезности	1	1
275	ним может	1	1
276	столь же	1	1
277	не абстрактный	1	1
278	коем случае	1	1
279	но как	2	1
280	же на	1	1
281	конечном счете	2	1
282	за пределы	2	1
283	что они	1	1
284	отношении оно	1	1
285	это самое	1	1
286	характер и	1	1
287	в особом	1	1
288	общего с	1	1
289	все остальные	2	1
290	последующую жизнь	1	1
291	что по	1	1
292	последующей жизни	2	1
293	самым существенным	1	1
294	человек не	1	1
295	ее жизнь	1	1
296	и положительный	1	1
297	превратить в	1	1
298	время и	1	1
299	момента в	2	1
300	и еще	1	1
301	никакому сомнению	1	1
302	но вместе	1	1
303	и по	2	1
304	находит себе	1	1
305	последнее слово	1	1
306	человека в	1	1
307	для всей	1	1
308	на всю	1	1
309	в мире	1	1
310	момент и	1	1
311	на этой	3	1
312	всех областях	1	1
313	и мы	2	1
314	форму и	1	1
315	в жизни	2	1
316	по всему	2	1
317	были в	1	1
318	он действительно	1	1
319	что не	2	1
320	одна и	1	1
321	все моменты	1	1
322	жизни но	1	1
323	мир в	1	1
324	потому и	2	1
325	и того	1	1
326	смысл и	1	1
327	их на	1	1
328	между ними	3	1
329	с подобными	1	1
330	и материальным	1	1
331	что я	1	1
332	мы сказали	1	1
333	страх и	1	1
334	которые в	1	1
335	находится на	2	1
336	по ту	4	1
337	их в	3	1
338	на его	1	1
339	любовь к	1	1
340	и вся	2	1
341	точно и	1	1
342	его целом	2	1
343	а иногда	1	1
344	наконец и	1	1
345	тогда когда	1	1
346	одна из	1	1
347	к этим	1	1
348	смерти которая	1	1
349	всей их	2	1
350	есть еще	1	1
351	мы отметили	1	1
352	насквозь и	1	1
353	дальше ее	1	1
354	для всего	1	1
355	разобранный нами	1	1
356	из него	1	1
357	никогда не	2	1
358	и всегда	1	1
359	в коем	1	1
360	этих двух	1	1
361	с нами	1	1
362	очень мало	1	1
363	сущность его	2	1
364	охарактеризованной нами	1	1
365	мире и	1	1
366	чрезвычайно характерно	2	1
367	в области	3	1
368	и социального	1	1
369	у нас	1	1
370	все то	2	1
371	и такие	1	1
372	году и	1	1
373	все последующие	1	1
374	бы он	1	1
375	той или	1	1
376	для его	1	1
377	социальные и	1	1
378	что при	1	1
379	и потому	3	1
380	и со	1	1
381	году в	1	1
382	мы отвлечемся	1	1
383	этом нет	1	1
384	это только	1	1
385	без всякого	1	1
386	на другой	1	1
387	формы и	1	1
388	он определяет	1	1
389	так было	1	1
390	приводит к	1	1
391	вообще нет	1	1
392	и сам	1	1
393	те же	3	1
394	времени и	1	1
395	отсюда и	1	1
396	которая была	1	1
397	еще не	5	1
398	если бы	1	1
399	его времени	1	1
400	для этого	2	1
401	остановимся на	1	1
402	находится в	2	1
403	о нем	1	1
404	раз того	1	1
405	часто и	1	1
406	характер этого	1	1
407	на вопрос	1	1
408	другими словами	2	1
409	вражда к	1	1
410	говорит об	1	1
411	не позволяет	1	1
412	значение имеют	1	1
413	теле и	1	1
414	в конечном	3	1
415	и были	1	1
416	на протяжении	2	1
417	этого своеобразного	1	1
418	никаких сомнений	1	1
419	во всей	2	1
420	которые сделали	1	1
421	и содержания	1	1
422	и можно	1	1
423	аналогичны по	1	1
424	хорошо известны	1	1
425	и история	1	1
426	этом моменте	1	1
427	конечно никакому	1	1
428	тот же	1	1
429	с ними	4	1
430	на своей	1	1
431	и ее	4	1
432	не будет	2	1
433	себя в	1	1
434	оказывается в	1	1
435	не можем	2	1
436	образы не	1	1
437	на такой	1	1
438	и они	1	1
439	за счет	2	1
440	на этих	2	1
441	не дает	1	1
442	в душе	2	1
443	его и	1	1
444	мы знаем	3	1
445	говорит о	1	1
446	с этими	1	1
447	для меня	2	1
448	к ним	2	1
449	при всей	2	1
450	ту сторону	5	1
451	не случайно	1	1
452	случае не	1	1
453	золотого века	1	1
454	время говорит	1	1
455	нужно искать	1	1
456	но к	1	1
457	а потому	4	1
458	иное как	1	1
459	до мельчайших	1	1
460	во власти	1	1
461	со всем	1	1
462	без всякой	1	1
463	или иной	1	1
464	по которой	1	1
465	нельзя сказать	1	1
466	и тех	1	1
467	являются только	1	1
468	и быть	1	1
469	что иное	1	1
470	наконец в	1	1
471	что для	1	1
472	связано с	1	1
473	и пр	12	1
474	не знает	2	1
475	смерти но	2	1
476	в комнате	1	1
477	власти и	1	1
478	для человека	1	1
479	сейчас же	1	1
480	у порога	1	1
481	отец этот	1	1
482	и законы	1	1
483	но оно	3	1
484	в частности	2	1
485	подлежит конечно	1	1
486	но особенно	1	1
487	в рамках	1	1
488	этот мотив	1	1
489	и оценок	1	1
490	и разложения	1	1
491	некоторое время	1	1
492	нового мира	1	1
493	ни одно	1	1
494	в человеческом	1	1
495	значение как	1	1
496	и органически	1	1
497	с историей	2	1
498	о его	1	1
499	и таким	2	1
500	находится во	1	1
501	которые были	1	1
502	находящиеся в	1	1
503	в более	1	1
504	и враждебно	1	1
505	это уже	1	1
506	одного и	1	1
507	не существует	2	1
508	и другими	1	1
509	которая в	1	1
510	мир для	2	1
511	еще более	1	1
512	на других	1	1
513	но зато	2	1
514	на языке	1	1
515	как живое	1	1
516	основе их	1	1
517	и начинается	1	1
518	этой же	1	1
519	чрезвычайно характерная	1	1
520	в свою	1	1
521	он владеет	1	1
522	и эта	1	1
523	мы здесь	1	1
524	все люди	1	1
525	метафоры и	1	1
526	не что	1	1
527	в свое	2	1
528	на своем	1	1
529	на свет	1	1
530	ее в	2	1
531	именно здесь	1	1
532	можно назвать	2	1
533	этой цели	1	1
534	во всяком	3	1
535	они не	2	1
536	ничего общего	1	1
