N	2gram	Losev_Dial_2	Problemy
1	и в	19	35
2	как бы	14	31
3	и не	30	27
4	что он	6	24
5	в его	1	21
6	но в	2	19
7	как и	10	18
8	не может	9	18
9	себе самому	1	18
10	в нем	10	16
11	то же	12	15
12	и все	12	15
13	в сущности	2	14
14	в этом	8	14
15	и его	5	14
16	может быть	20	14
17	но и	12	14
18	все это	4	14
19	он не	4	13
20	что я	2	13
21	к нему	4	13
22	с другим	1	13
23	и с	5	12
24	в другом	4	12
25	у достоевского	1	12
26	прежде всего	8	12
27	и к	7	12
28	в то	6	11
29	слова и	1	11
30	самом деле	4	10
31	не только	19	10
32	не в	8	10
33	же время	5	10
34	то что	14	10
35	а я	2	10
36	на самом	2	9
37	ни одного	1	9
38	мы уже	8	8
39	я не	6	8
40	все же	4	8
41	самого начала	2	8
42	как мы	3	8
43	с самого	2	8
44	так и	10	8
45	себя и	1	8
46	о мире	1	8
47	потому что	14	8
48	еще не	4	7
49	на них	1	7
50	себе и	3	7
51	там где	1	7
52	таким образом	4	7
53	я сам	2	7
54	в виде	2	7
55	вовсе не	13	7
56	так же	2	7
57	что же	2	7
58	себя самого	1	7
59	точки зрения	12	7
60	с ним	4	7
61	а в	4	7
62	и на	1	6
63	он сам	1	6
64	но не	6	6
65	что они	6	6
66	в самом	5	6
67	что у	2	6
68	в каждом	2	6
69	у меня	3	6
70	к тому	2	6
71	он с	1	6
72	в одном	4	6
73	и что	5	6
74	только в	5	6
75	на меня	1	6
76	но это	7	6
77	не знает	1	6
78	что в	7	6
79	и то	7	5
80	с собою	1	5
81	как в	2	5
82	в себе	15	5
83	в конце	2	5
84	даже в	3	5
85	во время	2	5
86	на него	2	5
87	да и	6	5
88	уже говорили	1	5
89	его с	3	5
90	и это	5	5
91	в глаза	1	5
92	в том	14	5
93	с ними	2	5
94	так что	7	5
95	к самому	1	5
96	и даже	14	5
97	когда я	2	5
98	ведь и	1	4
99	бы уже	1	4
100	так чтобы	2	4
101	в мире	2	4
102	он в	1	4
103	в чем	3	4
104	нет и	1	4
105	же и	9	4
106	та же	4	4
107	что это	10	4
108	но на	1	4
109	на его	2	4
110	и вот	4	4
111	друг с	1	4
112	но все	2	4
113	я бы	1	4
114	же не	3	4
115	его в	3	4
116	в них	1	4
117	в эту	1	4
118	в своей	8	4
119	но он	4	4
120	друг другу	1	4
121	по себе	18	4
122	никогда не	9	4
123	во всем	1	4
124	как раз	5	4
125	это слово	1	4
126	слова о	1	4
127	как будто	7	4
128	и делает	2	4
129	той или	4	4
130	за живое	1	4
131	сознания и	5	4
132	еще в	1	4
133	все его	3	4
134	между тем	2	4
135	его мысль	1	4
136	тотчас же	1	4
137	наконец в	1	4
138	все время	3	4
139	только на	1	4
140	всяком случае	2	4
141	так как	14	4
142	не о	1	4
143	у него	1	4
144	тем что	2	4
145	или иной	1	4
146	с другой	5	4
147	и прежде	2	4
148	с другом	1	4
149	что не	6	4
150	в стиле	1	4
151	а не	16	4
152	с которым	1	4
153	но как	5	4
154	по своему	5	4
155	в той	3	4
156	человек и	1	4
157	но зато	1	4
158	я в	1	4
159	тот же	1	4
160	во всяком	2	4
161	как его	1	3
162	это и	3	3
163	достоевского в	1	3
164	обойтись без	1	3
165	говорить о	5	3
166	в виду	5	3
167	это действительно	1	3
168	бы то	1	3
169	во всех	2	3
170	совсем не	1	3
171	а он	1	3
172	в общем	2	3
173	за пределы	4	3
174	в одной	4	3
175	с этим	3	3
176	когда он	1	3
177	в целом	1	3
178	все эти	2	3
179	тому же	1	3
180	в братьях	1	3
181	одно и	4	3
182	то ни	1	3
183	знает что	1	3
184	было бы	3	3
185	этом смысле	1	3
186	с тем	2	3
187	в котором	1	3
188	не как	2	3
189	но только	3	3
190	признания и	1	3
191	ничего не	3	3
192	или как	3	3
193	им и	1	3
194	с ее	2	3
195	не могу	6	3
196	в ее	4	3
197	это я	2	3
198	время не	3	3
199	и во	1	3
200	что и	5	3
201	это не	10	3
202	того что	6	3
203	нуждается в	3	3
204	со всеми	1	3
205	человека с	1	3
206	думаете что	1	3
207	уже не	3	3
208	уже в	4	3
209	из них	3	3
210	его и	1	3
211	братьях карамазовых	1	3
212	даже и	1	3
213	так вот	2	3
214	он только	1	3
215	сам не	2	3
216	должно быть	7	3
217	и от	3	3
218	это как	3	3
219	конце концов	1	3
220	мы должны	2	3
221	ибо в	1	3
222	только что	5	3
223	том что	10	3
224	сказать что	10	3
225	другой стороны	4	3
226	я и	2	2
227	например в	2	2
228	и отчасти	1	2
229	чтобы не	6	2
230	сам по	3	2
231	показать что	1	2
232	она в	1	2
233	надо было	1	2
234	и тут	3	2
235	время как	7	2
236	на тему	1	2
237	свой предмет	1	2
238	кто же	1	2
239	в ней	2	2
240	быть в	4	2
241	в голове	2	2
242	вам это	1	2
243	отличие от	1	2
244	не просто	12	2
245	по которому	1	2
246	в своем	4	2
247	мы можем	1	2
248	и слова	3	2
249	и как	10	2
250	в которой	2	2
251	бы и	2	2
252	раз в	2	2
253	но ведь	2	2
254	как он	4	2
255	так сказать	1	2
256	вообще не	1	2
257	теми же	1	2
258	при этом	4	2
259	всех этих	3	2
260	внутреннего и	2	2
261	оно должно	2	2
262	их в	2	2
263	что тут	4	2
264	и по	4	2
265	на этом	2	2
266	без исключения	1	2
267	я например	1	2
268	что все	1	2
269	хочет чтобы	1	2
270	это было	3	2
271	много раз	3	2
272	чтобы все	3	2
273	он есть	3	2
274	может до	1	2
275	уж не	1	2
276	он все	1	2
277	ни в	10	2
278	но уже	1	2
279	все равно	5	2
280	но я	3	2
281	в этих	3	2
282	как все	1	2
283	с точки	8	2
284	и другого	1	2
285	но эта	1	2
286	тому чтобы	1	2
287	на всю	2	2
288	же но	1	2
289	между двумя	1	2
290	можем сказать	1	2
291	тому что	2	2
292	вопрос о	3	2
293	что с	2	2
294	не менее	3	2
295	но что	7	2
296	тогда и	1	2
297	о них	1	2
298	слово и	1	2
299	подобно тому	1	2
300	и внешнего	2	2
301	по своей	4	2
302	мире и	2	2
303	ли это	1	2
304	есть только	4	2
305	и он	1	2
306	из их	1	2
307	и самое	1	2
308	вы не	2	2
309	всем этим	1	2
310	без всякого	4	2
311	уже с	1	2
312	всей своей	1	2
313	приводит к	1	2
314	в дальнейшем	1	2
315	на нее	1	2
316	те же	1	2
317	времени и	9	2
318	мог бы	1	2
319	жизнь и	5	2
320	понятно что	2	2
321	и вообще	6	2
322	только так	1	2
323	о том	5	2
324	и та	6	2
325	почему же	1	2
326	себя но	1	2
327	тему о	1	2
328	не знаю	2	2
329	быть и	4	2
330	то в	1	2
331	в эти	1	2
332	себя в	2	2
333	конечно не	6	2
334	в жизни	2	2
335	в душе	7	2
336	мы знаем	1	2
337	друг друга	1	2
338	уже и	2	2
339	что на	2	2
340	здесь в	1	2
341	они действительно	1	2
342	была и	1	2
343	говорит о	1	2
344	от другого	1	2
345	всю жизнь	1	2
346	одна и	4	2
347	вступает в	1	2
348	вместе с	2	2
349	я уже	2	2
350	нет ни	3	2
351	не знал	1	2
352	тому как	1	2
353	из этого	1	2
354	с этой	1	2
355	но для	1	2
356	это уже	2	2
357	самое главное	1	2
358	или в	2	2
359	что оно	4	2
360	и ни	1	2
361	я хочу	1	2
362	хотя бы	4	2
363	будто бы	3	2
364	но эти	1	2
365	вполне понятно	1	2
366	ни на	2	2
367	это в	1	2
368	путь к	1	1
369	но наоборот	1	1
370	от этой	1	1
371	если вы	2	1
372	я понимаю	1	1
373	желаемое и	1	1
374	он может	2	1
375	по преимуществу	1	1
376	и до	1	1
377	характер это	1	1
378	уже указывали	1	1
379	голову что	1	1
380	что эти	2	1
381	все те	1	1
382	уже по	1	1
383	в их	2	1
384	по его	1	1
385	есть не	7	1
386	со всех	1	1
