N	2gram	Vygotskiy__1	Komedia
1	и в	23	22
2	и не	9	21
3	том что	21	13
4	таким образом	26	12
5	в том	24	12
6	так как	7	11
7	со стороны	1	11
8	в доме	1	10
9	ни в	4	10
10	потому что	6	10
11	в самом	7	9
12	до сих	4	9
13	вместе с	9	9
14	сих пор	4	9
15	в этом	17	8
16	в своем	3	8
17	о том	6	8
18	если бы	5	8
19	в его	14	8
20	что и	1	8
21	что он	7	8
22	едва ли	2	7
23	то же	8	7
24	при этом	4	7
25	об этом	3	7
26	в конце	2	7
27	о чем	2	7
28	только что	4	7
29	а в	2	7
30	в свою	4	7
31	самом деле	3	6
32	еще не	1	6
33	так что	1	6
34	в то	7	6
35	и его	6	6
36	к тому	4	6
37	того чтобы	17	6
38	свою очередь	3	6
39	ясно что	2	6
40	и что	5	6
41	для того	15	6
42	может быть	14	6
43	как раз	4	6
44	во время	1	6
45	к этому	4	6
46	речь идет	2	5
47	не хочет	1	5
48	что его	2	5
49	но в	5	5
50	не только	16	5
51	он не	5	5
52	в своей	4	5
53	в которых	3	5
54	то это	1	5
55	не менее	1	5
56	же время	2	5
57	связи с	3	5
58	хотя и	2	5
59	что в	14	5
60	по отношению	7	5
61	из них	1	5
62	тем что	6	5
63	прежде всего	10	5
64	как это	2	5
65	все это	6	5
66	и т	1	4
67	в ней	1	4
68	с другой	10	4
69	и речи	38	4
70	отнюдь не	1	4
71	все же	3	4
72	когда он	2	4
73	то что	17	4
74	что к	1	4
75	в себе	6	4
76	что она	4	4
77	но все	2	4
78	и с	9	4
79	должен был	1	4
80	с тем	7	4
81	несмотря на	2	4
82	точки зрения	26	4
83	не в	4	4
84	в отношении	10	4
85	самого начала	8	4
86	на него	2	4
87	у него	1	4
88	и здесь	1	4
89	с самого	8	4
90	так и	5	4
91	здесь нет	1	4
92	между собой	5	4
93	и поэтому	2	4
94	с помощью	13	4
95	сразу же	1	4
96	не дает	1	4
97	вовсе не	3	4
98	само собой	1	4
99	но и	14	4
100	до конца	1	4
101	ничем не	1	4
102	а не	3	4
103	не является	9	4
104	и для	1	4
105	бы в	5	4
106	тем более	5	4
107	хотя бы	4	4
108	так же	16	4
109	идет о	2	3
110	который в	3	3
111	говорить о	2	3
112	к началу	1	3
113	из того	5	3
114	на них	1	3
115	столь же	6	3
116	с его	4	3
117	в ее	2	3
118	с этим	6	3
119	и к	4	3
120	ситуации в	1	3
121	в которой	3	3
122	представляет собой	11	3
123	в этой	7	3
124	как он	3	3
125	на то	5	3
126	не могла	1	3
127	в нем	1	3
128	приводит к	4	3
129	было бы	4	3
130	в них	2	3
131	как и	14	3
132	и еще	1	3
133	но если	1	3
134	себе в	1	3
135	с точки	18	3
136	тем не	1	3
137	их в	4	3
138	к ним	1	3
139	не имеет	2	3
140	никогда не	2	3
141	примерно в	1	3
142	ничего не	3	3
143	и мысли	2	3
144	же самое	3	3
145	на это	1	3
146	с полным	1	3
147	одного из	3	3
148	и мы	3	3
149	в двух	2	3
150	одной из	1	3
151	нисколько не	1	3
152	с одной	8	3
153	что не	1	3
154	всяком случае	3	3
155	мы можем	6	3
156	отношению к	7	3
157	в других	1	3
158	и даже	2	3
159	на ее	2	3
160	ему не	1	3
161	на этот	3	3
162	один из	2	3
163	если не	3	3
