N	4gram	Bakhtin_Pr_2	slovoVRo
1	в то же время	3	12
2	той или иной степени	2	9
3	в той или иной	2	9
4	но в то же	3	4
5	в большей или меньшей	1	3
6	большей или меньшей степени	1	3
7	и в том и	1	2
8	знают друг о друге	1	2
9	в то время как	1	2
10	мы имеем в виду	2	1
11	или иной степени объектны	1	1
12	они в той или	1	1
13	то же время и	1	1
14	как бы ни были	1	1
15	и в авторской речи	1	1
16	дело в том что	1	1
17	и некоторые другие жанры	1	1
18	во всех сферах идеологической	1	1
19	она не входит в	1	1
20	как мы сказали в	1	1
21	но с другой стороны	1	1
22	всех сферах идеологической жизни	1	1
23	дело далеко не исчерпывается	1	1
24	одной и той же	1	1
25	не значит конечно что	1	1
26	вступает в диалогические отношения	1	1
27	ни с одним из	1	1
28	в одной плоскости с	3	1
29	и с точки зрения	1	1
30	в своей книге о	1	1
31	чужих слов о нем	1	1
32	диалогическом взаимодействии с другими	1	1
33	это не значит конечно	1	1
34	как и у него	1	1
35	лежит в одной плоскости	1	1
