N	2gram	Vygotskiy__6	KulturaY
1	и в	28	23
2	точки зрения	13	23
3	в том	28	22
4	не только	16	17
5	в этом	27	16
6	было бы	9	16
7	с точки	10	16
8	самом деле	2	14
9	может быть	13	14
10	в области	6	14
11	в самом	8	13
12	что в	17	13
13	не менее	2	12
14	потому что	22	12
15	для того	8	12
16	вопрос о	5	11
17	том что	19	11
18	того чтобы	10	11
19	можно было	7	11
20	в его	3	11
21	того что	24	11
22	а не	3	11
23	у нас	2	10
24	и не	11	10
25	еще не	8	9
26	таким образом	18	9
27	тем не	1	9
28	так как	10	9
29	прежде всего	2	9
30	иными словами	1	8
31	зависимости от	5	8
32	если бы	7	8
33	уже не	1	8
34	до сих	3	8
35	сих пор	3	8
36	как на	3	8
37	как это	3	7
38	в зависимости	5	7
39	все эти	2	7
40	в нашем	4	7
41	речи в	2	7
42	того как	5	7
43	если мы	2	7
44	те же	3	7
45	и что	6	7
46	с другой	2	7
47	или иной	1	7
48	на фоне	3	7
49	в данном	2	7
50	сказать что	13	7
51	то же	7	6
52	с помощью	13	6
53	в силу	17	6
54	только в	18	6
55	так и	6	6
56	при этом	3	6
57	и тем	5	6
58	с тем	5	6
59	в их	3	6
60	связи с	3	6
61	не может	19	6
62	языка в	2	6
63	могут быть	5	6
64	по себе	3	6
65	о том	1	6
66	после того	1	6
67	что и	4	6
68	тот же	1	6
69	что он	18	6
70	для этого	2	6
71	в первом	4	5
72	как мы	10	5
73	я не	4	5
74	в чем	6	5
75	уже выше	1	5
76	независимо от	3	5
77	все же	2	5
78	хотя и	3	5
79	из этих	3	5
80	как бы	11	5
81	что она	1	5
82	как и	6	5
83	не значит	1	5
84	не в	4	5
85	вовсе не	1	5
86	во внимание	2	5
87	от того	10	5
88	не могут	5	5
89	той или	1	5
90	слов и	3	5
91	тем что	8	5
92	далеко не	1	5
93	в связи	2	5
94	что же	1	5
95	тем более	1	5
96	но это	2	5
97	а в	2	5
98	совершенно не	1	5
99	того же	7	4
100	тех же	1	4
101	отношения между	4	4
102	в сущности	7	4
103	для нашей	2	4
104	точка зрения	1	4
105	как в	3	4
106	в своем	7	4
107	только тогда	4	4
108	целый ряд	4	4
109	в целом	3	4
110	ясно что	4	4
111	этого слова	2	4
112	в своей	2	4
113	что такое	3	4
114	не столько	1	4
115	которые в	4	4
116	тому что	11	4
117	тем самым	8	4
118	тогда когда	6	4
119	как раз	6	4
120	и о	1	4
121	в ее	1	4
122	данном случае	1	4
123	были бы	2	4
124	для нас	2	4
125	заключается в	7	4
126	между тем	1	4
127	один из	3	4
128	с одной	1	4
129	в нашей	3	4
130	слова в	1	4
131	одной стороны	1	4
132	письменной речи	7	4
133	мы говорим	2	4
134	в той	4	4
135	этом случае	2	4
136	то что	28	4
137	только как	1	4
138	на самом	1	3
139	это и	3	3
140	то в	5	3
141	той же	4	3
142	есть не	1	3
143	мы не	6	3
144	сам по	1	3
145	но не	10	3
146	но как	3	3
147	по отношению	10	3
148	очевидно что	3	3
149	отношение к	7	3
150	речи но	1	3
151	то обстоятельство	1	3
152	отнюдь не	1	3
153	что именно	2	3
154	что как	1	3
155	и к	6	3
156	что это	1	3
157	бы сказать	2	3
158	но на	2	3
159	он не	7	3
160	в первую	3	3
161	и с	1	3
162	с этой	2	3
163	мы видели	8	3
164	но если	4	3
165	в которых	2	3
166	и более	2	3
167	в отношении	10	3
168	она не	2	3
169	в то	6	3
170	не имеет	6	3
171	в процессе	9	3
172	и именно	1	3
173	в структуре	1	3
174	не по	3	3
175	что на	4	3
176	в каком	1	3
177	не потому	1	3
178	обстоятельство что	1	3
179	только то	3	3
180	сказано выше	1	3
181	в результате	1	3
182	на вопрос	2	3
183	но и	10	3
184	нас в	2	3
185	связь между	4	3
186	это не	5	3
187	и только	3	3
188	может иметь	1	3
189	этот вопрос	3	3
190	как же	1	3
191	в данной	1	3
192	языка но	1	3
193	ни в	1	3
194	именно в	4	3
195	а с	1	3
196	естественно что	1	3
197	первую очередь	3	3
198	в ряду	2	3
199	когда мы	6	3
200	по существу	2	3
201	там где	7	3
202	к тому	10	3
203	мы должны	3	3
204	слово в	1	3
205	другой стороны	2	3
206	речи как	2	3
207	они не	4	3
208	смысле слова	1	2
209	и через	1	2
210	тем же	1	2
211	к другому	4	2
212	отношению к	10	2
213	что эти	1	2
214	собственном смысле	1	2
215	мы имеем	4	2
216	до крайности	2	2
217	смысле можно	1	2
218	ответить на	1	2
219	быть в	1	2
220	в различных	1	2
221	не то	1	2
222	отличие от	1	2
223	не просто	1	2
224	за пределы	1	2
225	что они	2	2
226	связи и	3	2
227	относится к	4	2
228	языка и	5	2
229	как к	1	2
230	смысле этого	1	2
231	когда он	2	2
232	и как	6	2
233	имеет в	1	2
234	самое важное	1	2
235	но в	5	2
236	он в	1	2
237	учение о	1	2
238	в известном	1	2
239	и тот	1	2
240	как он	1	2
241	в значении	1	2
242	между понятиями	21	2
243	формы но	1	2
244	принять во	2	2
245	отношений между	10	2
246	состоит в	2	2
247	на этом	4	2
248	но все	1	2
249	что все	5	2
250	значение в	1	2
251	его в	6	2
252	с другими	2	2
253	приходит в	1	2
254	чем в	2	2
255	и того	4	2
256	остается в	2	2
257	одного и	4	2
258	меняется и	1	2
259	в этих	2	2
260	из того	5	2
261	что сказано	1	2
262	и при	1	2
263	и без	1	2
264	в котором	2	2
265	мы называем	2	2
266	большей степени	1	2
267	в отличие	1	2
268	не как	1	2
269	мысли и	2	2
270	и значит	1	2
271	точку зрения	2	2
272	нас к	4	2
273	раз и	2	2
274	что есть	1	2
275	к новым	1	2
276	дело не	1	2
277	это еще	1	2
