N	2gram	Vygotskiy__3	Analitik
1	в качестве	12	31
2	может быть	13	29
3	в том	23	27
4	не может	6	22
5	и не	10	21
6	в частности	4	19
7	и в	25	18
8	но и	4	17
9	а не	1	17
10	представляет собой	6	16
11	отнюдь не	4	15
12	не только	6	15
13	не в	6	14
14	в этом	14	13
15	как и	15	13
16	в его	15	13
17	при этом	5	12
18	том что	20	12
19	в себе	2	11
20	состоит в	3	11
21	но не	6	10
22	то же	2	9
23	иначе говоря	2	9
24	в то	4	9
25	а в	4	9
26	есть не	1	8
27	в мире	2	8
28	но в	1	8
29	нуждается в	1	8
30	в той	1	8
31	не есть	3	8
32	том чтобы	1	7
33	тем самым	2	7
34	к тому	4	7
35	этого слова	4	7
36	мы имеем	4	6
37	в сущности	1	6
38	по отношению	3	6
39	отличие от	6	6
40	в самом	3	6
41	в случае	3	6
42	точки зрения	6	6
43	в своей	2	6
44	в отличие	6	6
45	в основе	16	6
46	по своей	7	6
47	той или	2	6
48	должен быть	1	6
49	в себя	3	6
50	только в	10	6
51	то что	15	6
52	или иной	3	6
53	прежде всего	4	6
54	что иное	1	5
55	и на	6	5
56	иное как	1	5
57	и как	5	5
58	в целом	13	5
59	в этой	5	5
60	внутренней речи	19	5
61	и его	2	5
62	имеет место	3	5
63	о том	5	5
64	сводится к	1	5
65	и того	4	5
66	между тем	3	5
67	такого рода	2	5
68	как бы	10	5
69	отношению к	2	5
70	что в	17	5
71	того же	6	4
72	не что	1	4
73	из того	2	4
74	столь же	7	4
75	все же	6	4
76	тому же	1	4
77	с другими	2	4
78	с точки	1	4
79	и другого	2	4
80	и более	1	4
81	по себе	7	4
82	имеем дело	2	4
83	в области	7	4
84	ни в	9	4
85	могут быть	5	4
86	так и	5	4
87	с ним	4	4
88	в другом	1	4
89	на вопрос	1	4
90	с другой	6	4
91	в конечном	1	4
92	того что	10	4
93	дело с	3	4
94	уже не	2	4
95	для того	7	4
96	именно в	5	4
97	вместе с	14	4
98	человека к	1	4
99	из которых	5	4
100	ни было	2	4
101	как известно	3	3
102	одним из	5	3
103	между двумя	2	3
104	место в	2	3
105	бы то	1	3
106	если в	3	3
107	как справедливо	1	3
108	в наиболее	1	3
109	что как	2	3
110	однако не	1	3
111	вступает в	2	3
112	и к	5	3
113	как он	3	3
114	в нем	2	3
115	он не	4	3
116	вследствие этого	1	3
117	в силу	6	3
118	подобно тому	1	3
119	таким образом	17	3
120	то ни	1	3
121	не будет	2	3
122	бы быть	2	3
123	того или	2	3
124	даже в	1	3
125	ведет к	1	3
126	в ходе	1	3
127	в котором	3	3
128	всякий раз	2	3
129	однако в	2	3
130	дело не	1	3
131	того чтобы	8	3
132	того и	2	3
133	о нем	1	3
134	в таком	2	3
135	или ином	1	3
136	не могут	4	3
137	в состав	1	3
138	могла бы	1	3
139	в собственном	6	3
140	если бы	5	3
141	означает что	1	3
142	а также	2	3
143	с его	2	3
144	том или	1	3
145	еще не	4	3
146	это означает	1	3
147	вопрос об	2	3
148	с одной	5	3
149	обратиться к	1	3
150	от себя	1	3
151	что и	10	3
152	не случайно	1	3
153	одной стороны	5	3
154	другого в	2	3
155	а именно	1	3
156	а с	3	3
157	что не	1	3
158	тому как	2	3
159	быть не	1	3
160	в любом	1	3
161	что мы	7	3
162	и одновременно	2	3
163	и все	4	3
164	хотя бы	1	3
165	что он	6	3
166	или иного	2	3
167	том числе	1	3
168	говоря о	1	2
169	отношения к	1	2
170	не остается	1	2
171	едва ли	2	2
172	также и	1	2
173	той же	4	2
174	а как	2	2
175	на место	1	2
176	на себя	2	2
177	и то	2	2
178	между собой	13	2
179	данном случае	1	2
180	на основе	22	2
181	отношение к	1	2
182	не просто	1	2
183	за пределы	1	2
184	как говорит	5	2
185	и процессы	2	2
186	могли бы	11	2
187	как уже	6	2
188	не являются	1	2
189	его к	3	2
190	то в	3	2
191	в которой	1	2
192	все эти	7	2
193	бы не	1	2
194	из этих	4	2
195	думать что	1	2
196	а напротив	1	2
197	и до	1	2
198	на его	2	2
199	собой не	1	2
200	и по	5	2
201	на этом	3	2
202	и с	1	2
203	из них	4	2
204	вовсе не	1	2
205	так как	12	2
206	несмотря на	1	2
207	обозначить как	1	2
208	такой же	1	2
209	одного и	4	2
210	для него	5	2
211	не столько	4	2
212	вопрос о	1	2
213	для данного	1	2
214	которые в	3	2
215	для этого	2	2
216	тогда когда	4	2
217	в процессе	27	2
218	совпадает с	6	2
219	только не	1	2
220	никогда не	4	2
221	и является	1	2
222	потому что	6	2
223	ничто не	1	2
224	и заключается	2	2
225	отличается от	3	2
226	же самое	1	2
227	для себя	1	2
228	как мы	8	2
229	роль в	1	2
230	быть может	1	2
231	говорит и	2	2
232	связей в	1	2
233	в пределах	1	2
234	и сам	3	2
235	безотносительно к	1	2
236	особенно в	1	2
237	одного из	2	2
238	еще в	2	2
239	должно быть	2	2
240	за пределами	1	2
241	интеллектуальная операция	1	2
242	является по	1	2
243	не сводится	1	2
244	один из	6	2
245	который в	3	2
246	или не	1	2
247	в начале	2	2
248	при помощи	1	2
249	по выражению	1	2
250	сами по	3	2
251	не о	1	2
252	случае не	1	2
253	каждый из	2	2
254	этом отношении	3	2
255	образом не	2	2
256	один в	1	2
257	было бы	10	2
258	представляет собою	1	2
259	но о	1	2
260	в ряду	1	2
261	и потому	2	2
262	в данном	1	2
263	что же	1	2
264	не предполагает	1	2
265	не является	8	2
266	это как	1	2
267	мире и	1	2
268	другой стороны	3	2
269	в какой	4	2
270	в роли	2	2
271	например в	1	1
272	предполагает что	1	1
273	человека и	5	1
274	сам по	1	1
275	непосредственного отношения	1	1
276	смысле слова	2	1
277	внутреннее единство	1	1
278	тех же	1	1
279	отношения между	5	1
280	все те	1	1
281	собственном смысле	6	1
282	видеть в	1	1
283	в зависимости	5	1
284	по его	1	1
285	мы уже	5	1
286	и значение	1	1
287	мы не	9	1
288	есть нечто	1	1
289	не происходит	2	1
290	зависимости от	6	1
291	итак анализ	1	1
292	здесь как	1	1
293	не способен	1	1
294	в ней	1	1
295	свою очередь	2	1
296	начало и	1	1
297	по этому	3	1
298	нам представляется	1	1
299	рода что	1	1
300	конечного результата	1	1
301	необходимой предпосылкой	1	1
302	в чем	2	1
303	служит для	1	1
304	во всех	1	1
305	тем как	1	1
306	без которого	1	1
307	как если	1	1
308	в ее	1	1
309	истинный смысл	1	1
310	ведущие к	1	1
311	внутренняя речь	5	1
312	они имеют	2	1
313	мы будем	2	1
314	но как	3	1
315	а только	1	1
316	или по	1	1
317	вообще как	1	1
318	иметь дело	1	1
319	связи и	3	1
320	течение всего	1	1
321	независимо от	4	1
322	ответ и	1	1
323	как в	9	1
324	за этим	1	1
325	предполагает в	1	1
326	есть в	1	1
327	и той	2	1
328	целом но	1	1
329	по пути	4	1
330	автора мы	1	1
331	более или	1	1
332	к конкретным	1	1
333	не приходится	1	1
334	та же	1	1
335	и возникновение	1	1
336	вопрос почему	1	1
337	что это	5	1
338	бы с	2	1
339	он в	1	1
340	в известном	4	1
341	и отношения	2	1
342	только один	1	1
343	мы наблюдаем	1	1
344	этот процесс	3	1
345	перед исследователем	3	1
346	силу и	1	1
347	а отнюдь	1	1
348	всех этих	2	1
349	или иному	2	1
350	функции и	2	1
351	в виде	3	1
352	не как	3	1
353	отношений между	1	1
354	в понятии	5	1
355	интеллектуальной операции	1	1
356	понятия это	1	1
357	что ни	1	1
358	конечная цель	1	1
359	в основу	4	1
360	но все	2	1
361	от нее	4	1
362	а вместе	1	1
363	здесь мы	2	1
364	мышления с	2	1
365	а затем	1	1
366	что все	1	1
367	же не	1	1
368	в состоянии	1	1
369	во внутреннюю	1	1
370	и может	2	1
371	являются для	1	1
372	была в	1	1
373	оно становится	2	1
374	его в	3	1
375	заключается в	9	1
376	как данный	1	1
377	и тем	1	1
378	включая в	1	1
379	этим именем	1	1
380	поведения и	1	1
381	для понятия	1	1
382	этом мы	1	1
383	для них	1	1
384	в них	2	1
385	не сводим	1	1
386	исходили из	1	1
387	все равно	1	1
388	с тем	16	1
389	остается в	1	1
390	в восприятии	3	1
391	и конец	1	1
392	и становится	1	1
393	или менее	3	1
394	в этих	2	1
395	все более	2	1
396	и при	1	1
397	речи от	1	1
398	деятельности не	3	1
399	том же	1	1
400	в отношении	6	1
401	процессе его	1	1
402	в такой	1	1
403	опять как	1	1
404	что говорит	2	1
405	в которых	3	1
406	бы мы	1	1
407	жизни с	1	1
408	процесса и	1	1
409	и эти	2	1
410	эмоциональные реакции	1	1
411	речи в	4	1
412	их в	3	1
413	ним в	1	1
414	нас к	2	1
415	тому что	2	1
416	раз и	1	1
417	по мере	1	1
418	между людьми	1	1
419	этой второй	3	1
420	возникает в	1	1
421	не менее	6	1
422	оба эти	3	1
423	все три	1	1
424	мышление в	3	1
425	одна из	2	1
426	и остается	1	1
427	к этим	1	1
428	на него	1	1
429	виду не	1	1
430	в самых	1	1
431	одной и	2	1
432	это еще	1	1
433	на котором	2	1
434	нельзя не	1	1
435	речь что	1	1
436	о природе	1	1
437	в структуру	4	1
438	принимает на	1	1
439	не говорит	1	1
440	во всем	3	1
441	но это	5	1
442	и систематизации	1	1
443	эти три	1	1
444	входят в	1	1
445	связей на	1	1
446	мы и	2	1
447	требуют их	1	1
448	в каком	2	1
449	с другом	5	1
450	начиная с	1	1
451	значение только	1	1
452	числе и	1	1
453	оно не	2	1
454	но сама	1	1
455	говорит о	1	1
456	основе которого	1	1
457	при анализе	1	1
458	как утверждает	1	1
459	но по	2	1
460	в виду	1	1
461	но при	1	1
462	нашей работы	1	1
463	или несколько	1	1
464	и внутреннее	1	1
465	уже с	1	1
466	на той	1	1
467	это путь	1	1
468	как с	4	1
469	на том	3	1
470	как содержание	1	1
471	понимание и	1	1
472	по аналогии	1	1
473	а этот	1	1
474	к действительности	1	1
475	высшая форма	1	1
476	том как	1	1
477	высокой ступени	1	1
478	является в	3	1
479	собой и	1	1
480	с целым	2	1
481	объяснения и	1	1
482	к разрешению	3	1
483	и т.д	5	1
484	это вполне	1	1
485	направленной на	2	1
486	внимание на	2	1
487	говорит об	2	1
488	слова как	1	1
489	но мы	1	1
490	и что	10	1
491	к любому	1	1
492	может не	1	1
493	аналогии с	1	1
494	и во	2	1
495	на всех	1	1
496	связь между	4	1
497	на отдельные	1	1
498	в которую	1	1
499	они являются	2	1
500	складывается из	1	1
501	к установлению	2	1
502	во всей	1	1
503	и только	2	1
504	при объяснении	1	1
505	слов и	5	1
506	все время	2	1
507	своей природе	1	1
508	в него	3	1
509	на которой	1	1
510	от конкретного	2	1
511	спор в	1	1
512	ошибочно и	1	1
513	роль по	1	1
514	своей сущности	1	1
515	тот же	2	1
516	на иллюзии	1	1
517	мы увидим	4	1
518	проникнуть в	1	1
519	друг друга	4	1
520	быть распространено	1	1
521	входит в	5	1
522	даже если	1	1
523	может оказаться	1	1
524	с прежним	1	1
525	самые разнообразные	1	1
526	т.д в	1	1
527	этот факт	1	1
528	же при	1	1
529	все они	2	1
530	так что	2	1
531	задачи как	2	1
532	для всех	1	1
533	связи с	9	1
534	не можем	3	1
535	то и	4	1
536	чтобы он	1	1
537	существенное для	1	1
538	оно в	1	1
539	слова не	2	1
540	или даже	1	1
541	что речь	4	1
542	за ним	1	1
543	только одно	1	1
544	слова если	1	1
545	необходима для	1	1
546	не так	1	1
547	всяком случае	4	1
548	постановка проблемы	1	1
549	могло бы	4	1
550	слова в	2	1
551	как их	2	1
552	мы находим	1	1
553	в одном	2	1
554	у него	1	1
555	как раз	1	1
556	и вынуждает	1	1
557	и вместе	2	1
558	были бы	3	1
559	отдельные слова	1	1
560	и даже	1	1
561	выходит за	1	1
562	развития в	2	1
563	до сих	1	1
564	или иначе	2	1
565	последнего в	1	1
566	не обязательно	1	1
567	подлежит никакому	1	1
568	здесь в	1	1
569	вслед за	3	1
570	человека а	1	1
571	с той	2	1
572	во внешней	1	1
573	что для	1	1
574	превращается в	1	1
575	идут по	1	1
576	целым рядом	2	1
577	в действии	3	1
578	долгое время	1	1
579	речи и	8	1
580	не об	1	1
581	будет иметь	1	1
582	в связи	6	1
583	знаков и	1	1
584	виде в	2	1
585	связь с	3	1
586	говорит нам	1	1
587	исходить из	1	1
588	ни на	2	1
589	и особенно	2	1
590	ко всем	1	1
591	как это	7	1
592	без наличия	1	1
593	не удается	1	1
594	сама же	1	1
595	по своему	11	1
596	для обозначения	2	1
597	в течение	2	1
598	смысле этого	4	1
599	обоих этих	1	1
600	происходит в	1	1
601	в мир	1	1
