N	3gram	Voloshinov_1	Myshleni
1	в том что	3	19
2	по отношению к	2	10
3	с точки зрения	20	10
4	для того чтобы	3	8
5	с самого начала	4	7
6	к тому что	1	7
7	так же как	2	6
8	от того что	2	6
9	можно сказать что	3	6
10	то же самое	3	6
11	можно было бы	2	5
12	друг с другом	1	5
13	и того же	5	4
14	одного и того	5	4
15	как мы видели	1	4
16	и той же	2	3
17	до сих пор	8	3
18	в этом отношении	3	3
19	может быть выражено	1	3
20	одной и той	2	3
21	в первом случае	3	3
22	там где они	1	2
23	в этом смысле	2	2
24	в этом случае	3	2
25	в одной и	1	2
26	и не может	9	2
27	до известной степени	1	2
28	независимо от того	1	2
29	с тем что	1	2
30	на этот вопрос	3	2
31	важно было показать	1	2
32	во втором случае	1	2
33	не могут быть	2	2
34	в последнее время	1	2
35	с другой стороны	5	2
36	вместо того чтобы	1	2
37	к частному и	1	2
38	не только не	1	2
39	в этом вопросе	2	2
40	в связи с	7	2
41	не может быть	13	2
42	является как бы	1	2
43	один и тот	3	1
44	нет и не	2	1
45	оно может быть	1	1
46	к своему объекту	1	1
47	имеет свою историю	1	1
48	на самом деле	1	1
49	имеет первостепенное значение	1	1
50	в том числе	2	1
51	первый план выдвигается	1	1
52	одна из основных	1	1
53	без всякой связи	1	1
54	же как и	2	1
55	друг от друга	1	1
56	на первый план	2	1
57	более элементарных и	1	1
58	объяснению с точки	1	1
59	языка но и	1	1
60	как и все	2	1
61	именно то что	1	1
62	и в разных	1	1
63	сами по себе	1	1
64	в отличие от	5	1
65	не по законам	1	1
66	по аналогии с	1	1
67	том числе и	2	1
68	совершенно так же	1	1
69	в направлении к	5	1
70	система таким образом	1	1
71	в нее и	1	1
72	с этой точки	1	1
73	связаны друг с	1	1
74	во всех областях	2	1
75	может быть уже	1	1
76	может быть понято	2	1
77	как мы знаем	5	1
78	сих пор мы	1	1
79	не только в	1	1
80	является необходимым условием	1	1
81	с одной стороны	1	1
82	этом отношении и	1	1
83	и тот же	3	1
84	связаны между собой	1	1
85	переход от одной	1	1
86	является одним из	2	1
87	в этом направлении	1	1
88	благодаря этому возникает	1	1
89	это не значит	1	1
90	вопрос о том	2	1
91	в широком смысле	1	1
92	этой точки зрения	1	1
93	и как бы	1	1
94	в процессе их	1	1
95	от того как	1	1
96	совершается в пределах	1	1
97	движется в направлении	2	1
98	в свою очередь	2	1
99	связи с этим	3	1
100	точки зрения тех	2	1
101	и он сам	1	1
102	в самом деле	9	1
103	той или иной	1	1
104	смысле этого слова	2	1
105	нам важно было	1	1
106	если бы они	1	1
107	в известном отношении	1	1
108	что в каждом	1	1
109	таким образом не	1	1
110	и ту же	1	1
111	в другом случае	1	1
112	допустим что мы	1	1
113	необходимо чтобы два	1	1
114	установление связи между	1	1
115	как самостоятельная и	1	1
116	тем не менее	2	1
117	не совпадает со	1	1
118	что во всех	2	1
119	может быть в	1	1
120	психологии и в	1	1
121	подобно тому как	1	1
122	ничего общего с	2	1
123	принципиальное различие между	1	1
124	в конце концов	3	1
125	в настоящее время	6	1
126	не может стать	1	1
127	и в другом	1	1
128	в пределах одного	2	1
