N	3gram	Bakhtin_Fr_8	Istorich
1	до сих пор	8	6
2	вместе с тем	1	5
3	мы видим что	2	5
4	в том что	6	5
5	в связи с	3	4
6	по отношению к	1	3
7	подобно тому как	1	3
8	можно было бы	1	3
9	с одной стороны	2	3
10	в другом месте	3	2
11	на самом деле	1	2
12	вместо того чтобы	1	2
13	мы не будем	1	2
14	в таких случаях	1	2
15	но и в	1	2
16	во всех этих	1	2
17	сих пор мы	1	2
18	в некоторых случаях	1	2
19	с другой стороны	2	2
20	не может быть	2	2
21	что это за	1	2
22	о том что	2	2
23	и вместе с	1	2
24	с самого начала	1	2
25	после того как	1	2
26	к тому же	1	2
27	о том как	1	1
28	до наших дней	1	1
29	они до сих	1	1
30	и не могут	1	1
31	мы узнаем что	1	1
32	пор мы рассматривали	1	1
33	и так сказать	1	1
34	так и более	1	1
35	таит в себе	1	1
36	но и другие	1	1
37	главным образом в	1	1
38	хотя оно и	1	1
39	в отличие от	1	1
40	мы видим в	1	1
41	что и здесь	1	1
42	они еще не	1	1
43	так и к	1	1
44	в сущности это	1	1
45	казалось бы что	1	1
46	как один из	1	1
47	такое же значение	1	1
48	потому что они	1	1
49	на вопрос о	1	1
50	нужно есть и	1	1
51	мы не можем	1	1
52	к которому принадлежал	1	1
53	но дело не	2	1
54	не только не	2	1
55	и прежде всего	1	1
56	в главе о	1	1
57	это как бы	1	1
58	смерти и рождения	1	1
59	оказывается что в	1	1
60	друг с другом	1	1
61	и в нем	1	1
62	мы видели что	3	1
