N	3gram	Vygotskiy__1	Istorich
1	и т д	8	18
2	с другой стороны	5	8
3	с одной стороны	5	7
4	вместе с тем	2	6
5	о том что	7	4
6	в связи с	1	4
7	мы видим что	2	4
8	тем не менее	2	4
9	так же как	4	3
10	но вместе с	1	3
11	не может быть	8	3
12	для того чтобы	5	3
13	потому что он	2	2
14	так как в	1	2
15	же как и	1	2
16	он не может	1	2
17	до сих пор	3	2
18	в это время	1	2
19	в том чтобы	7	2
20	если бы мы	1	2
21	не только в	1	2
22	и вместе с	1	2
23	но так как	1	2
24	мы видели что	2	2
25	таким образом мы	1	2
26	мы не знаем	1	2
27	и таким образом	2	2
28	в том что	9	2
29	на то что	8	2
30	как и в	4	2
31	что и в	2	2
32	мы видим в	1	1
33	по себе не	2	1
34	есть как бы	1	1
35	но то что	1	1
36	на самом деле	2	1
37	в том числе	1	1
38	никак не может	2	1
39	и вслед за	1	1
40	он не только	2	1
41	одной стороны и	1	1
42	к тем же	1	1
43	с точки зрения	2	1
44	только в том	3	1
45	в зависимости от	5	1
46	в отличие от	3	1
47	в изобразительном искусстве	1	1
48	по своему содержанию	1	1
49	может быть в	1	1
50	и тем не	1	1
51	том числе и	1	1
52	совершенно так же	1	1
53	мысль что и	1	1
54	точно так же	3	1
55	мы должны будем	1	1
56	здесь совершенно ясно	1	1
57	в самых разных	1	1
58	с этой точки	4	1
59	указывает на то	3	1
60	можно найти в	1	1
61	дело не в	1	1
62	то время как	5	1
63	в процессе развития	1	1
64	же могут быть	1	1
65	то что у	3	1
66	не в том	5	1
67	состоит в том	2	1
68	на задний план	1	1
69	потому что в	1	1
70	и потому не	1	1
71	прежде всего и	1	1
72	то что он	1	1
73	видели что в	1	1
74	т д все	1	1
75	во всяком случае	6	1
76	мы увидим что	2	1
77	только один раз	1	1
78	уже и сейчас	1	1
79	что у него	3	1
80	мы знаем о	1	1
81	этой точки зрения	5	1
82	образом мы видим	1	1
83	д и т	1	1
84	в то время	5	1
85	в свою очередь	1	1
86	само по себе	5	1
87	одна из форм	1	1
88	с самого начала	1	1
89	того же представления	1	1
90	вопрос о том	1	1
91	так как у	1	1
92	в самом деле	7	1
93	подобно тому как	5	1
94	можно сказать что	1	1
95	что все люди	1	1
96	том что искусство	2	1
97	совершенно очевидно что	2	1
98	все что есть	1	1
99	и действительно мы	1	1
100	с этим и	1	1
101	т д то	1	1
102	только тогда когда	4	1
103	а затем уже	1	1
104	как мы знаем	1	1
105	т д и	1	1
106	другой стороны в	1	1
