N	2gram	Bakhtin_Pr_3	Problemy
1	и в	34	53
2	то есть	1	48
3	и на	6	18
4	у достоевского	13	17
5	прежде всего	15	15
6	и не	29	15
7	в том	3	14
8	как бы	27	14
9	во всех	2	12
10	может быть	19	12
11	как и	18	11
12	а не	9	11
13	в сущности	11	10
14	творчества достоевского	1	10
15	и его	16	10
16	и все	19	10
17	в нем	19	10
18	сказать что	2	10
19	все эти	4	9
20	по своей	1	9
21	жизни и	3	9
22	и других	1	9
23	то что	11	9
24	в этом	16	8
25	в жизни	2	8
26	все это	16	8
27	можно сказать	1	8
28	в его	22	8
29	со всеми	2	8
30	в творчестве	3	8
31	если б	2	7
32	человека и	1	7
33	в ней	3	7
34	как в	4	7
35	одна из	1	7
36	в дальнейшем	1	7
37	и у	5	7
38	так как	4	7
39	но и	12	7
40	то же	14	6
41	и ее	2	6
42	отношение к	6	6
43	это не	5	6
44	достоевского и	3	6
45	ничего не	4	6
46	к себе	17	6
47	таким образом	5	6
48	в себя	1	6
49	так и	6	6
50	и с	15	6
51	в форме	2	6
52	один из	2	6
53	и прежде	4	6
54	по своему	3	6
55	более того	2	6
56	его творчества	1	6
57	себе самому	18	6
58	например в	2	5
59	и до	1	5
60	мы уже	6	5
61	той же	2	5
62	из подполья	36	5
63	еще не	4	5
64	но не	4	5
65	перед нами	1	5
66	в себе	6	5
67	так сказать	2	5
68	на протяжении	5	5
69	было бы	2	5
70	том что	3	5
71	в то	12	5
72	в основе	1	5
73	же время	12	5
74	как мы	7	5
75	в мире	4	5
76	с самим	14	5
77	творчестве достоевского	5	5
78	мы можем	1	5
79	до сих	1	5
80	и потому	2	5
81	еще раз	1	5
82	сих пор	1	5
83	еще более	2	5
84	потому что	12	5
85	в этих	1	5
86	и к	12	5
87	но в	16	5
88	также и	1	4
89	ивана карамазова	3	4
90	здесь и	2	4
91	достоевского мы	1	4
92	я не	7	4
93	конечно и	1	4
94	проявляется в	1	4
95	он сам	5	4
96	хотя и	3	4
97	не только	10	4
98	в каждом	3	4
99	а затем	1	4
100	значение в	1	4
101	все равно	4	4
102	и для	8	4
103	точки зрения	8	4
104	в разных	1	4
105	самим собою	9	4
106	особенно в	2	4
107	по сравнению	1	4
108	и человека	1	4
109	и во	3	4
110	во всей	1	4
111	здесь не	1	4
112	одной из	1	4
113	что он	23	4
114	только в	6	4
115	это очень	1	4
116	жить и	1	4
117	конечно не	2	4
118	в большинстве	2	4
119	большинстве случаев	3	4
120	из них	5	4
121	к самому	3	4
122	не было	2	4
123	в некоторых	1	4
124	самого начала	8	4
125	мы должны	5	4
126	не знает	6	4
127	нем нет	1	3
128	одним из	1	3
129	и это	4	3
130	достоевского в	3	3
131	мы здесь	1	3
132	в ее	3	3
133	не то	2	3
134	сочетается с	1	3
135	и тот	1	3
136	и если	2	3
137	на его	4	3
138	при этом	4	3
139	он не	15	3
140	обнаженной форме	1	3
141	и по	1	3
142	с другими	4	3
143	этого произведения	1	3
144	произведениях достоевского	2	3
145	в своей	3	3
146	и без	2	3
147	идеи и	1	3
148	своего рода	2	3
149	но это	4	3
150	слов о	1	3
151	не менее	3	3
152	человека в	1	3
153	все еще	1	3
154	не могу	3	3
155	с самого	8	3
156	и вообще	2	3
157	это было	3	3
158	что и	5	3
159	большей или	1	3
160	и так	5	3
161	в конце	5	3
162	вовсе не	11	3
163	и создает	2	3
164	или меньшей	1	3
165	мы еще	1	3
166	достоевского с	1	3
167	человека к	1	3
168	слова и	10	3
169	и от	5	3
170	себя самого	11	3
171	от него	6	3
172	в эту	1	3
173	главным образом	1	3
174	для достоевского	4	3
175	характерна для	1	3
176	с ней	1	3
177	здесь еще	1	2
178	того же	2	2
179	тон рассказа	1	2
180	а между	3	2
181	силы и	1	2
182	даже и	4	2
183	собою в	1	2
184	правильного понимания	1	2
185	событий и	1	2
186	мы и	2	2
187	или нет?	1	2
188	зависимости от	1	2
189	него он	2	2
190	достоевского почти	1	2
191	меньшей степени	1	2
192	собой он	1	2
193	он в	4	2
194	с его	6	2
195	суда над	1	2
196	видели что	1	2
197	для других	3	2
198	по отношению	5	2
199	менее всего	1	2
200	вступают в	1	2
201	нас прежде	1	2
202	в одной	3	2
203	с этим	2	2
204	что касается	1	2
205	героев достоевского	4	2
206	и наконец	5	2
207	над собой	4	2
208	и отчасти	1	2
209	в самом	8	2
210	в которой	2	2
211	что это	5	2
212	мне не	2	2
213	уже в	3	2
214	с их	1	2
215	как он	3	2
216	в братьях	3	2
217	полемики с	1	2
218	так например	1	2
219	и заключается	1	2
220	здесь мы	1	2
221	конечно в	2	2
222	на все	1	2
223	его в	4	2
224	в них	2	2
225	далеко не	3	2
226	и тон	3	2
227	или наоборот	1	2
228	мы видели	3	2
229	последующего творчества	1	2
230	бога и	1	2
231	в один	1	2
232	достоевского конечно	1	2
233	с точки	4	2
234	в их	1	2
235	что я	15	2
236	в диалог	2	2
237	особое место	1	2
238	не в	9	2
239	тем не	2	2
240	и более	1	2
241	их в	3	2
242	и почти	2	2
243	все позволено	2	2
244	с ним	8	2
245	говорить о	3	2
246	образом в	1	2
247	правда в	1	2
248	ли бы	1	2
249	да и	4	2
250	этих двух	1	2
251	уже говорили	3	2
252	мире и	2	2
253	и мысли	2	2
254	как будто	7	2
255	ну а	1	2
256	нет ни	2	2
257	два месяца	1	2
258	что уже	1	2
259	мысли о	2	2
260	они и	1	2
261	особый тип	2	2
262	на основе	1	2
263	этом произведении	1	2
264	я вдруг	1	2
265	настасьи филипповны	7	2
266	всей своей	2	2
267	с известными	1	2
268	времени и	1	2
269	каждого из	1	2
270	смысле и	1	2
271	о том	2	2
272	или на	1	2
273	к одному	3	2
274	все его	2	2
275	диалога с	4	2
276	в преступлении	2	2
277	открытой и	1	2
278	преступлении и	1	2
279	между тем	3	2
280	мне все	3	2
281	отметить что	1	2
282	именно тем	2	2
283	это конечно	1	2
284	и пусть	2	2
285	быть и	2	2
286	тот же	2	2
287	хотя бы	5	2
288	во всем	3	2
289	для всех	1	2
290	в начале	4	2
291	над собою	1	2
292	характерно что	1	2
293	и их	1	2
294	для правильного	1	2
295	записки из	1	2
296	тому же	2	2
297	при всей	2	2
298	не о	4	2
299	но он	3	2
300	братьях карамазовых	3	2
301	тем что	4	2
302	никогда не	8	2
303	в особенности	1	2
304	и даже	7	2
305	с другой	4	2
306	наконец в	3	2
307	себя и	8	2
308	говорит о	2	2
309	пародии на	1	2
310	выше и	1	2
311	к человеку	1	2
312	в рассказе	1	2
313	власти и	1	2
314	жизнь в	1	2
315	мы остановимся	4	2
316	в последующем	3	2
317	нет ничего	1	2
318	не может	19	2
319	о себе	18	2
320	вместе с	4	2
321	ко всем	1	2
322	б я	1	2
323	в той	2	2
324	смысле этого	2	2
325	в бесах	1	2
326	см например	1	2
327	к другим	2	2
328	пор еще	1	2
329	человек и	2	2
330	что в	7	2
331	в большей	1	2
332	несмотря на	1	2
333	исповеди и	1	2
334	а в	5	2
335	мне тогда	1	2
336	слово в	2	2
337	между ними	1	2
338	всех других	1	2
339	в заключение	2	2
340	его творчестве	1	2
341	а я	10	2
342	в своих	1	2
343	я и	2	1
344	от этой	2	1
345	как чистый	1	1
346	великом инквизиторе	1	1
347	перед всем	1	1
348	ту же	1	1
349	я понимаю	1	1
350	и то	3	1
351	на самом	11	1
352	лучше всех	1	1
353	это и	2	1
354	слове и	1	1
355	но тем	1	1
356	и разным	1	1
357	между двумя	2	1
358	его же	1	1
359	вот его	1	1
360	диалоге в	1	1
361	и больше	1	1
362	этого он	1	1
363	по его	1	1
364	в несколько	1	1
365	исповеди ставрогина	3	1
366	героя на	2	1
367	петра верховенского	2	1
368	бы уже	3	1
369	если я	2	1
370	на первом	1	1
371	что если	1	1
372	и тут	2	1
373	смысле можно	1	1
374	дан в	1	1
375	почти все	2	1
376	он как	4	1
377	есть нечто	1	1
378	время как	1	1
379	но она	1	1
380	на тему	2	1
381	план в	1	1
382	хотя внешне	1	1
383	они были	1	1
384	то это	1	1
385	начала в	1	1
386	и он	2	1
387	в каждой	1	1
388	и был	1	1
389	собою и	4	1
390	а они	1	1
391	в отличие	2	1
392	с народом	1	1
393	он был	1	1
394	на них	5	1
395	столь же	2	1
396	всего этого	2	1
397	в двойнике	8	1
398	и главное	1	1
399	не бывать	3	1
400	должны коснуться	1	1
401	макара долгорукого	1	1
402	не все	1	1
403	к слову	2	1
404	мог знать	1	1
405	в общем	4	1
406	с собою	6	1
407	диалоге очень	1	1
408	тут же	1	1
409	для ставрогина	1	1
410	нет и	3	1
411	за пределы	2	1
412	я только	1	1
413	что они	6	1
414	форме и	1	1
415	один и	1	1
416	сам отлично	1	1
417	независимо от	1	1
418	достоевского этот	1	1
419	почувствовал что	1	1
420	некоторое время	1	1
421	глубоким и	1	1
422	в своем	2	1
423	более и	1	1
424	отношением к	4	1
425	в полном	1	1
426	свою внутреннюю	1	1
427	явлениям в	1	1
428	когда он	2	1
429	могли бы	1	1
430	в реальный	2	1
431	верховенского с	1	1
432	ипполита в	1	1
433	знаю что	2	1
434	себе не	1	1
435	нет здесь	2	1
436	суда и	1	1
437	же что-нибудь	1	1
438	тон и	2	1
439	внедряется в	2	1
440	его романов	1	1
441	в письмах	1	1
442	ставрогина с	3	1
443	в целом	5	1
444	тема исповеди	1	1
445	все так	1	1
446	диалога у	1	1
447	или во	1	1
448	убеждается что	1	1
449	в главе	1	1
450	слово человека	1	1
451	им в	1	1
452	романа но	1	1
453	стремится давать	1	1
454	жизнь как	1	1
455	во многих	1	1
456	но ведь	1	1
457	исповедь ставрогина	3	1
458	но на	4	1
459	полный и	1	1
460	человек не	1	1
461	в записках	3	1
462	внутреннего человека	1	1
463	диалогу к	1	1
464	рассудка и	1	1
465	он ни	3	1
466	но именно	2	1
467	к героям	1	1
468	отношении очень	1	1
469	чтобы они	1	1
470	всех этих	2	1
471	не как	3	1
472	собой не	1	1
473	что тут	1	1
474	в диалогах	4	1
475	в плане	6	1
476	глубины души	1	1
477	из него	1	1
478	на этом	4	1
479	речь его	1	1
480	достоевского как	1	1
481	сцену в	1	1
482	в нее	1	1
483	необходимое объяснение	1	1
484	ни был	4	1
485	последнее слово	4	1
486	а вместе	1	1
487	целом эта	1	1
488	нем есть	1	1
489	но сначала	1	1
490	к другу	1	1
491	самим собой	6	1
492	не исчерпали	1	1
493	все голоса	1	1
494	знает что	3	1
495	диалогом в	1	1
496	федора павловича	2	1
497	исчезло как	1	1
498	этом смысле	4	1
499	я все	6	1
500	лишь на	2	1
501	рассказчика и	1	1
502	уж не	2	1
503	он все	3	1
504	мышкина и	3	1
505	был очень	1	1
506	здесь это	1	1
507	не чем	1	1
508	этом мы	1	1
509	рядом с	4	1
510	освободиться от	1	1
511	в этой	1	1
512	этого не	3	1
513	с этой	2	1
514	он и	5	1
515	первом плане	1	1
516	основные линии	1	1
517	его слова	3	1
518	элемента в	1	1
519	который почти	1	1
520	нисколько не	2	1
521	перед собой	1	1
522	ибо не	1	1
523	которую он	1	1
524	его нельзя	2	1
525	во время	2	1
526	таким же	1	1
527	можно найти	1	1
528	как все	1	1
529	в такой	3	1
530	в котором	3	1
531	человеком и	1	1
532	мы говорили	1	1
533	еще с	1	1
534	я знаю	1	1
535	оказывается что	1	1
536	они уже	1	1
537	заключение нашего	2	1
538	от себя	6	1
539	братьям карамазовым	1	1
540	поэтому в	1	1
541	но эта	1	1
542	которые в	2	1
543	свои собственные	2	1
544	иным как	1	1
545	из виду	1	1
546	ставрогина в	1	1
547	старца зосимы	1	1
548	беседы с	1	1
549	для этого	3	1
550	бы быть	1	1
551	даже в	5	1
552	не для	2	1
553	можем сказать	1	1
554	сам с	1	1
555	на один	1	1
556	если и	2	1
557	достоевского этим	1	1
558	которым поэтому	1	1
559	место занимает	1	1
560	его целом	2	1
561	как можно	3	1
562	тон его	1	1
563	меня не	4	1
564	достоевский не	1	1
565	на него	7	1
566	своего героя	2	1
567	достоевского особенно	1	1
568	что вы	2	1
569	но только	2	1
570	он с	4	1
571	или еще	1	1
572	отчасти к	1	1
573	отметим еще	1	1
574	с диалогами	1	1
575	что их	1	1
576	мыслей и	2	1
577	к ней	2	1
578	как она	2	1
579	этом каждое	1	1
580	сам я	1	1
581	и теперь	1	1
582	связи с	1	1
583	другие даны	1	1
584	в процессе	1	1
585	только с	3	1
586	и позволяет	1	1
587	и делает	2	1
588	тут я	1	1
589	именно потому	2	1
590	что на	1	1
591	записок из	3	1
592	и со	2	1
593	в стиле	3	1
594	вот не	1	1
595	стиль и	4	1
596	именно это	1	1
597	к мирозданию	1	1
598	но там	1	1
599	легенда о	1	1
600	строится как	3	1
601	их правда	1	1
602	про себя	3	1
603	в других	1	1
604	я бы	3	1
605	он почти	1	1
606	этого и	2	1
607	души человеческой	1	1
608	как для	2	1
609	бы он	4	1
610	той или	2	1
611	для того	1	1
612	человека нет	1	1
613	где он	3	1
614	него как	1	1
615	ли вы	6	1
616	в применении	1	1
617	вдруг почувствовал	1	1
618	ипполита мое	1	1
619	и самое	1	1
620	и которая	1	1
621	внутренним диалогом	2	1
622	что все	4	1
623	он вовсе	1	1
624	внимание на	1	1
625	но при	1	1
626	рассказ с	1	1
627	особенность в	1	1
628	братьев карамазовых	2	1
629	сохраняется и	2	1
630	в слове	5	1
631	своей полноте	1	1
632	стиль речи	1	1
633	говорили что	3	1
634	и может	1	1
635	наглядно раскрывается	1	1
636	как с	1	1
637	с собой	1	1
638	можно было	1	1
639	всех героев	1	1
640	мог бы	2	1
641	к самой	1	1
642	был прямо	1	1
643	жизнь это	1	1
644	жизнь и	2	1
645	создает особый	1	1
646	он остается	1	1
647	об этом	1	1
648	с человеком	2	1
649	здесь достоевский	2	1
