N	2gram	Losev_Prob_5	FransuaR
1	и в	30	49
2	то есть	21	32
3	прежде всего	6	19
4	в его	12	18
5	и на	6	17
6	не только	18	17
7	и его	6	17
8	в этом	17	15
9	и не	12	15
10	в году	5	13
11	в них	2	13
12	в эпоху	3	13
13	только в	9	13
14	но и	13	13
15	как и	7	11
16	как бы	6	11
17	в этой	10	10
18	вовсе не	8	10
19	xvii века	1	9
20	в нем	6	9
21	и др	1	9
22	все это	1	9
23	в романе	1	9
24	отношение к	2	8
25	до нас	7	8
26	то же	2	7
27	все же	9	7
28	все эти	2	7
29	таким образом	13	7
30	как мы	2	7
31	один из	2	7
32	не может	5	7
33	жизни и	2	7
34	мы уже	1	6
35	именно в	3	6
36	так и	7	6
37	и с	5	6
38	времени и	1	6
39	точки зрения	10	6
40	но он	5	6
41	xviii века	1	6
42	в то	4	6
43	же время	1	6
44	в литературе	1	6
45	то что	18	6
46	здесь в	2	6
47	так как	6	6
48	сказать что	9	6
49	с точки	8	5
50	с его	1	5
51	из этих	1	5
52	но не	7	5
53	в своем	11	5
54	при этом	4	5
55	в своей	22	5
56	никогда не	7	5
57	тот же	3	5
58	уже в	2	5
59	в начале	3	5
60	может быть	7	5
61	xvii и	1	5
62	и потому	1	5
63	и смерти	1	5
64	отношения к	1	4
65	и до	2	4
66	и к	4	4
67	но в	9	4
68	в себе	4	4
69	но все	4	4
70	страха и	2	4
71	и более	2	4
72	с ним	3	4
73	в области	2	4
74	с другой	6	4
75	этот момент	1	4
76	мы находим	7	4
77	а в	6	4
78	тем что	2	4
79	в форме	1	4
80	до сих	2	4
81	не было	1	4
82	там где	1	4
83	и о	5	4
84	сих пор	2	4
85	том что	17	4
86	в духе	3	4
87	нового времени	4	4
88	в своих	1	4
89	значение в	1	4
90	перед всем	1	3
91	также и	12	3
92	человека и	4	3
93	в самом	5	3
94	на первом	3	3
95	жизни это	1	3
96	не был	1	3
97	он пишет	2	3
98	духа и	1	3
99	для которого	1	3
100	раз в	2	3
101	да и	2	3
102	всех этих	1	3
103	и вот	1	3
104	можно было	2	3
105	и других	1	3
106	было бы	4	3
107	из них	2	3
108	ни в	4	3
109	далеко не	4	3
110	несмотря на	6	3
111	в г	1	3
112	на земле	9	3
113	во всем	1	3
114	нельзя было	1	3
115	в одном	3	3
116	их в	1	3
117	и под	1	3
118	даже в	1	3
119	в день	1	3
120	этих последних	1	3
121	и это	1	3
122	с ее	1	3
123	в ее	3	3
124	в xix	1	3
125	и вообще	9	3
126	в виду	3	3
127	о том	12	3
128	другими словами	1	3
129	в значительной	2	3
130	к нему	3	3
131	же в	3	3
132	людей с	1	3
133	что он	7	3
134	с одной	3	3
135	этом отношении	1	3
136	что для	1	3
137	превращается в	1	3
138	о чем	1	3
139	одной стороны	3	3
140	видит в	3	3
141	первом плане	3	3
142	и все	9	3
143	в большей	2	3
144	в том	12	3
145	жизни в	4	3
146	другой стороны	6	3
147	на самом	1	2
148	тех же	1	2
149	его только	1	2
150	но даже	4	2
151	в ней	3	2
152	еще не	3	2
153	он был	2	2
154	ту эпоху	1	2
155	что люди	2	2
156	это и	1	2
157	что они	3	2
158	и вовсе	1	2
159	это был	1	2
160	в нашем	1	2
161	учение о	3	2
162	имеем в	1	2
163	на то	2	2
164	на его	2	2
165	по словам	2	2
166	содержит в	1	2
167	так например	1	2
168	и за	2	2
169	на этой	1	2
170	свободного и	1	2
171	второй половины	1	2
172	должен был	1	2
173	были в	1	2
174	по поводу	2	2
175	можно найти	6	2
176	в отношении	3	2
177	и без	2	2
178	уже к	1	2
179	что касается	3	2
180	в их	1	2
181	жизнь и	3	2
182	на фоне	1	2
183	мы должны	1	2
184	что в	5	2
185	в устах	1	2
186	вплоть до	1	2
187	того как	5	2
188	того чтобы	2	2
189	ничего не	2	2
190	что только	2	2
191	в самой	3	2
192	к ней	1	2
193	и после	3	2
194	связи с	7	2
195	здесь же	1	2
196	могут быть	1	2
197	он видит	3	2
198	свое значение	1	2
199	здесь не	7	2
200	без всякого	2	2
201	на основе	1	2
202	средних веков	1	2
203	в дальнейшем	7	2
204	притом в	1	2
205	еще в	5	2
206	не были	1	2
207	к году	1	2
208	в другом	3	2
209	них еще	1	2
210	можно сказать	6	2
211	нуждается в	1	2
212	в ту	1	2
213	и следовательно	1	2
214	в новой	1	2
215	одной из	1	2
216	очень много	1	2
217	всяком случае	2	2
218	именно на	2	2
219	со всеми	2	2
220	в качестве	4	2
221	и легкие	1	2
222	есть в	2	2
223	в новое	3	2
224	существования и	1	2
225	разума и	2	2
226	себе в	1	2
227	никто не	1	2
228	в конце	8	2
229	мы можем	5	2
230	у него	11	2
231	вольтер в	1	2
232	даже и	4	2
233	и даже	14	2
234	как именно	4	2
235	в предисловии	1	2
236	смысла и	1	2
237	до конца	1	2
238	власти и	2	2
239	человек в	1	2
240	под влиянием	1	2
241	в связи	7	2
242	для них	3	2
243	вместе с	7	2
244	так же	5	2
245	в него	1	2
246	xix века	1	2
247	такого рода	2	2
248	на эту	1	2
249	в тех	1	2
250	по существу	2	2
251	но это	1	2
252	в смысле	4	2
253	под названием	4	2
254	хотя и	8	2
255	и другие	3	2
256	в целях	2	2
257	всех других	1	2
258	и xviii	1	2
259	ее в	2	2
260	это в	1	2
261	в противоположность	3	2
262	во всяком	2	2
263	все что	2	2
