N	2gram	Propp_Isto_6	Vladivir
1	и в	26	40
2	то что	6	28
3	не только	10	25
4	и не	10	25
5	учение о	1	24
6	у него	7	24
7	то есть	1	24
8	том что	10	18
9	в том	12	18
10	но и	9	18
11	еще и	1	18
12	также и	1	17
13	что в	12	17
14	в этом	12	16
15	в его	5	14
16	так что	3	14
17	не может	6	14
18	в виде	6	13
19	точки зрения	1	13
20	вовсе не	2	13
21	только в	5	13
22	а именно	9	12
23	сказать что	3	12
24	никогда не	13	11
25	потому что	13	11
26	таким образом	12	11
27	о том	7	11
28	не просто	1	10
29	ни в	2	10
30	тем не	1	10
31	и его	7	10
32	то это	5	10
33	не есть	2	10
34	прежде всего	4	10
35	это есть	1	10
36	и то	3	9
37	уже не	7	9
38	что это	2	9
39	в себе	3	9
40	и с	6	9
41	в своей	3	9
42	не менее	1	9
43	есть только	1	9
44	что же	2	9
45	под названием	2	9
46	как мы	4	8
47	в своем	2	8
48	в этой	2	8
49	он не	2	8
50	и что	5	8
51	а также	4	8
52	для него	1	8
53	может быть	11	8
54	а не	2	8
55	так же	2	8
56	же с	1	7
57	хотя и	1	7
58	и как	2	7
59	и если	1	7
60	что все	1	7
61	с тем	4	7
62	как и	5	7
63	несмотря на	1	7
64	в то	5	7
65	там же	3	7
66	что и	4	7
67	того что	2	7
68	так как	18	7
69	вместе с	8	7
70	к тому	2	7
71	а в	3	7
72	в своих	3	7
73	оно есть	1	6
74	и на	12	6
75	кроме того	3	6
76	не будет	5	6
77	и это	8	6
78	и от	3	6
79	так и	5	6
80	об этом	1	6
81	и здесь	1	6
82	значит что	2	6
83	и даже	1	6
84	это значит	1	6
85	но это	4	6
86	отношения к	1	5
87	мы уже	6	5
88	в ней	5	5
89	тут же	1	5
90	в истории	1	5
91	более или	1	5
92	все эти	8	5
93	можно было	2	5
94	или менее	1	5
95	но если	1	5
96	тем что	5	5
97	для нас	2	5
98	ничего не	2	5
99	эти три	3	5
100	у нас	5	5
101	еще в	3	5
102	с другой	10	5
103	в древнем	1	5
104	что он	9	5
105	в одном	3	5
106	не было	3	5
107	в данном	3	5
108	между прочим	1	5
109	то же	5	4
110	что если	1	4
111	и о	1	4
112	вопрос о	3	4
113	но даже	1	4
114	еще не	9	4
115	но не	2	4
116	то он	2	4
117	все же	8	4
118	но в	7	4
119	на то	2	4
120	было бы	2	4
121	здесь у	1	4
122	чем в	1	4
123	такой же	3	4
124	в котором	1	4
125	даже в	2	4
126	тому что	1	4
127	не имеет	2	4
128	или как	2	4
129	только при	1	4
130	то время	3	4
131	не с	1	4
132	никак не	1	4
133	и можно	1	4
134	если мы	1	4
135	при помощи	3	4
136	от того	3	4
137	а с	2	4
138	однако и	1	4
139	него в	2	4
140	как это	5	4
141	если оно	1	4
142	по существу	1	4
143	указать на	1	4
144	мы должны	2	4
145	есть и	4	4
146	точно так	2	4
147	же как	3	3
148	мы имеем	14	3
149	на первом	1	3
150	здесь не	2	3
151	заметим что	1	3
152	не все	1	3
153	отличие от	1	3
154	независимо от	3	3
155	перед нами	2	3
156	не удалось	1	3
157	уже в	1	3
158	из этих	4	3
159	в нем	8	3
160	при этом	3	3
161	но все	2	3
162	в качестве	3	3
163	это не	4	3
164	далеко не	3	3
165	не столько	1	3
166	не в	3	3
167	что этот	2	3
168	этих трех	1	3
169	что есть	1	3
170	того чтобы	1	3
171	тех кто	1	3
172	сводится к	2	3
173	отличается от	2	3
174	оно не	1	3
175	жизнь и	1	3
176	если бы	3	3
177	находится в	1	3
178	к нему	1	3
179	что здесь	3	3
180	как нечто	1	3
181	и тем	4	3
182	по этому	1	3
183	с одной	7	3
184	мы знаем	2	3
185	был бы	1	3
186	не так	2	3
187	всяком случае	2	3
188	и только	3	3
189	даже не	1	3
190	именно в	1	3
191	в связи	1	3
192	мы видели	11	3
193	подобного рода	1	3
194	одной стороны	7	3
195	как бы	4	3
196	но для	2	3
197	и для	1	3
198	же в	1	3
199	но вот	2	3
200	ее в	6	3
201	и эта	3	3
202	как на	3	3
203	в таком	1	3
204	во всяком	2	3
205	в этот	1	2
206	не имел	1	2
207	не имеют	1	2
208	должна быть	3	2
209	душа или	1	2
210	и этот	1	2
211	есть не	1	2
212	мы не	6	2
213	имеет свою	1	2
214	на эти	2	2
215	время как	3	2
216	не вполне	2	2
217	можно предполагать	1	2
218	он был	2	2
219	первый план	2	2
220	что его	1	2
221	но тогда	1	2
222	данном случае	3	2
223	могло быть	2	2
224	но как	4	2
225	есть просто	1	2
226	природа в	1	2
227	которые не	1	2
228	как говорит	1	2
229	с этим	2	2
230	что касается	2	2
231	и наконец	3	2
232	и к	1	2
233	от этого	3	2
234	только то	2	2
235	в целом	1	2
236	так или	1	2
237	можно не	1	2
238	интересно что	2	2
239	но на	1	2
240	дальше и	1	2
241	что она	3	2
242	если они	3	2
243	не как	1	2
244	в силу	1	2
245	и по	4	2
246	случае если	1	2
247	одно и	1	2
248	же не	2	2
249	в другом	1	2
250	стоит на	2	2
251	в жизни	1	2
252	в это	4	2
253	но уже	1	2
254	о которых	1	2
255	таком случае	1	2
256	с такой	1	2
257	на первый	3	2
258	в этих	2	2
259	и сейчас	2	2
260	можно найти	1	2
261	оказывается что	1	2
262	знаем что	2	2
263	выше мы	1	2
264	и более	1	2
265	с чего	1	2
266	можно ли	1	2
267	тем самым	2	2
268	она не	3	2
269	на него	2	2
270	но что	1	2
271	которые были	1	2
272	по своей	1	2
273	был и	1	2
274	здесь же	4	2
275	что на	1	2
276	вот в	1	2
277	бог и	1	2
278	нет ни	2	2
279	не могут	1	2
280	и вполне	1	2
281	сравнении с	1	2
282	далеко за	1	2
283	не существует	1	2
284	в мире	1	2
285	здесь нет	2	2
286	больше чем	1	2
287	и вся	1	2
288	но мы	2	2
289	его в	5	2
290	видели выше	1	2
291	бы в	1	2
292	но тут	1	2
293	быть и	1	2
294	но с	1	2
295	он прошел	1	2
296	одной из	1	2
297	что даже	1	2
298	то и	2	2
299	себе в	4	2
300	мы находим	2	2
301	здесь и	2	2
302	друг друга	1	2
303	только с	1	2
304	заметить что	1	2
305	и вместе	1	2
306	мы сейчас	1	2
307	для того	1	2
308	со стороны	3	2
309	или иначе	1	2
310	эта работа	1	2
311	больше и	3	2
312	что мы	2	2
313	а есть	1	2
314	к своему	3	2
315	а если	1	2
316	наряду с	3	2
317	самого себя	2	2
318	стороны и	2	2
319	с этой	2	2
320	есть оно	1	2
321	для тех	1	2
322	еще раз	1	2
323	на одной	1	2
324	в книге	4	2
325	в одно	2	2
326	не является	1	2
327	которых он	2	2
328	но такой	1	2
329	то не	1	2
330	только что	2	2
331	на более	3	2
332	другой стороны	8	2
333	того же	2	2
334	в сравнении	1	2
335	из этого	3	2
336	с его	4	2
337	же и	1	2
338	но еще	1	2
339	к этой	1	2
340	к этому	3	2
341	говорит это	1	1
342	пор не	1	1
343	с природой	1	1
344	также что	1	1
345	речь идет	1	1
346	например в	7	1
347	по адресу	1	1
348	противоречие с	1	1
349	только потому	1	1
350	тех же	1	1
351	так у	3	1
352	и есть	1	1
353	из его	2	1
354	все те	1	1
355	и больше	2	1
356	и была	1	1
357	и конечно	2	1
358	здесь уже	2	1
359	которую мы	1	1
360	та же	3	1
361	говоря и	1	1
362	он как	1	1
363	представлением о	2	1
364	но она	1	1
365	что иное	2	1
366	представление о	9	1
367	существо которое	1	1
368	себе что	1	1
369	есть вместе	1	1
370	связи со	1	1
371	иное как	1	1
372	во всех	1	1
373	то мы	1	1
374	силы и	1	1
375	связанного с	1	1
376	в свои	2	1
377	что они	2	1
378	относится к	2	1
379	нашего сознания	1	1
380	трудно сказать	1	1
381	это одно	1	1
382	как в	6	1
383	которое на	1	1
384	за этим	1	1
385	и где	1	1
386	когда он	3	1
387	присматриваться к	1	1
388	случае уже	1	1
389	знаю что	1	1
390	себе не	1	1
391	ясно и	1	1
392	оттого что	3	1
393	как то	1	1
394	бы с	1	1
395	он в	1	1
396	которые в	2	1
397	может считаться	1	1
398	им в	1	1
399	как он	6	1
400	она становится	1	1
401	не получается	1	1
402	зависит не	1	1
403	тогда если	1	1
404	уже видели	3	1
405	в первую	1	1
406	ничего специфически	1	1
407	к одному	1	1
408	были осуждены	1	1
409	и вот	3	1
410	их в	3	1
411	на земле	4	1
412	что ни	1	1
413	интересами и	2	1
414	этом он	1	1
415	что никакого	1	1
416	его не	2	1
417	на все	1	1
418	на этой	2	1
419	знает что	1	1
420	этой стороне	1	1
421	образом если	1	1
422	отличается тем	1	1
423	который так	1	1
424	уже знаем	2	1
425	же ему	1	1
426	в свой	1	1
427	после этого	4	1
428	в них	3	1
429	не всегда	4	1
430	бы эту	1	1
431	оно имеет	1	1
432	бога и	1	1
433	и почему	1	1
434	обратимся к	1	1
435	в один	1	1
436	действительно если	1	1
437	от своего	1	1
438	и при	1	1
439	она сама	1	1
440	я увидел	1	1
441	при изучении	1	1
442	мысль и	1	1
443	имеет силу	1	1
444	и третий	1	1
445	она в	2	1
446	прийти к	1	1
447	еще с	1	1
448	в которых	2	1
449	должны были	2	1
450	правда эта	1	1
451	не будем	2	1
452	образом и	2	1
453	самое время	2	1
454	но он	2	1
455	надо сказать	1	1
456	без всяких	2	1
457	только те	1	1
458	что сам	1	1
459	того кто	1	1
460	начало а	1	1
461	в древней	2	1
462	же мы	5	1
463	сам он	1	1
464	является при	1	1
465	хотя это	1	1
466	что с	1	1
467	стадии его	1	1
468	и другое	2	1
469	даже от	1	1
470	считает что	1	1
471	одна из	2	1
472	чтобы в	1	1
473	это делают	2	1
474	к этим	1	1
475	в основе	1	1
476	анализ его	1	1
477	но вместе	1	1
478	как здесь	1	1
479	это еще	3	1
480	это мы	2	1
481	следовательно и	1	1
482	и христианская	1	1
483	того как	3	1
484	под этим	1	1
485	это то	2	1
486	в форму	2	1
487	как будто	3	1
488	ли это	1	1
489	и оно	1	1
490	о таком	1	1
491	очень часто	5	1
492	ему удалось	1	1
493	начиная с	1	1
494	когда мы	2	1
495	и такие	1	1
496	и надо	1	1
497	за что	2	1
498	бы он	1	1
499	все еще	1	1
500	так просто	1	1
501	что при	2	1
502	не единственный	1	1
503	время он	1	1
504	и он	4	1
505	воплощение духа	1	1
506	и поздние	1	1
507	него речь	1	1
508	столько о	1	1
509	есть одновременно	1	1
510	с ее	1	1
511	сторону и	1	1
512	в ее	1	1
513	себя тем	1	1
514	почему и	1	1
515	говорится что	1	1
516	так в	6	1
517	и сам	2	1
518	другое в	1	1
519	другом и	1	1
520	здесь он	1	1
521	те же	1	1
522	ясно что	1	1
523	мы только	1	1
524	идти дальше	1	1
525	и каждый	1	1
526	когда в	2	1
527	том как	3	1
528	наше внимание	1	1
529	могла быть	1	1
530	высокой ступени	1	1
531	не имели	4	1
532	эта душа	1	1
533	это последняя	1	1
534	стремление к	1	1
535	форме в	1	1
536	о ней	1	1
537	каждый раз	1	1
538	на вопрос	1	1
539	и поэтому	1	1
540	другими словами	3	1
541	язык и	1	1
542	более высокой	1	1
543	одного из	1	1
544	или на	1	1
545	с того	1	1
546	можно сказать	2	1
547	а во	1	1
548	но ничего	1	1
549	не могло	2	1
550	речь шла	1	1
551	борьбе с	2	1
552	отметить что	2	1
553	кто в	1	1
554	в свете	1	1
555	может иметь	2	1
556	видели и	1	1
557	а она	1	1
558	же можно	3	1
559	с той	1	1
560	один из	3	1
561	но например	1	1
562	мы видим	5	1
563	с появлением	6	1
564	имеет совсем	1	1
565	будто бы	1	1
566	что одно	1	1
567	не происходит	3	1
568	их не	1	1
569	здесь с	1	1
570	же ее	1	1
571	каким же	1	1
572	эти черты	1	1
573	на высокую	1	1
574	еще очень	2	1
575	него и	3	1
576	а это	1	1
577	и других	3	1
578	эти два	2	1
579	стороны оно	1	1
580	не будут	2	1
581	земли и	2	1
582	есть душа	2	1
583	наталкивается на	2	1
584	при всей	1	1
585	и никогда	1	1
586	этим же	1	1
587	в руки	2	1
588	этого он	1	1
589	или вернее	1	1
590	указание на	1	1
591	и др	2	1
592	не единственное	1	1
593	и из	1	1
594	на примере	1	1
595	государство и	1	1
596	до сих	4	1
597	однако что	1	1
598	потом в	1	1
599	он это	1	1
600	такое же	1	1
601	ясно однако	1	1
602	на которых	1	1
603	от другого	1	1
604	в некоторых	2	1
605	на этот	1	1
606	одну линию	1	1
607	если этот	1	1
608	о чем	2	1
609	этим самым	2	1
610	что из	2	1
611	становится ясным	1	1
612	уже давно	2	1
613	в частности	3	1
614	достигнуть своего	1	1
615	их к	1	1
616	i а	1	1
617	из которых	3	1
618	не вредит	1	1
619	и дала	1	1
620	он говорит	1	1
621	последнем случае	1	1
622	в последнем	2	1
623	на эту	1	1
624	которая конечно	1	1
625	в тех	3	1
626	которой как	1	1
627	эту мысль	1	1
628	никем не	1	1
629	мыслится как	1	1
630	том смысле	1	1
631	не создает	1	1
632	нам еще	2	1
633	этого слова	1	1
634	ссылается на	1	1
635	было ни	1	1
636	этом случае	6	1
637	и нет	1	1
638	которая здесь	1	1
639	сих пор	4	1
640	но так	3	1
641	своей жизни	1	1
642	все это	1	1
643	видно что	2	1
644	не видно	1	1
645	есть дух	1	1
646	должны быть	2	1
647	ней нет	2	1
648	в более	6	1
649	только мы	1	1
650	мы найдем	2	1
651	и часто	1	1
652	ясной форме	1	1
653	на небе	5	1
654	более ранних	6	1
655	он тут	1	1
656	его весьма	1	1
657	мира и	2	1
658	между ними	1	1
659	или другой	2	1
660	который является	1	1
661	отсюда видно	2	1
662	у них	4	1
663	на свою	1	1
664	находит свое	1	1
665	ее то	1	1
666	но зато	1	1
667	есть уже	1	1
668	все того	1	1
669	может и	1	1
670	в свою	1	1
671	утверждать что	2	1
672	уже содержит	1	1
673	правда для	1	1
674	всего мира	1	1
675	состоит из	1	1
676	он представляет	1	1
677	то здесь	1	1
678	они были	1	1
679	уже только	2	1
680	является и	3	1
681	не что	1	1
682	чтобы он	1	1
683	живого и	1	1
684	можно наблюдать	2	1
685	материальное начало	1	1
686	жизни и	2	1
687	но эти	2	1
688	и другие	3	1
689	том числе	1	1
