N	3gram	Bakhtin_Fr_3	Dialekti
1	с точки зрения	1	8
2	в том что	1	6
3	в связи с	4	4
4	только то что	1	4
5	то же время	6	4
6	о том что	2	4
7	с другой стороны	1	4
8	что иное как	1	3
9	как будто бы	1	3
10	в то же	6	3
11	может быть и	1	3
12	не что иное	1	3
13	не может быть	2	3
14	вовсе не в	1	3
15	можно сказать что	2	3
16	может быть в	2	3
17	не нуждается в	1	3
18	в той или	2	2
19	имеется в виду	1	2
20	до сих пор	4	2
21	это вовсе не	2	2
22	как и все	3	2
23	в тех или	1	2
24	может быть только	1	2
25	и в частности	1	2
26	в данном случае	2	2
27	во всяком случае	1	2
28	есть не что	1	2
29	само по себе	1	2
30	с самого начала	1	2
31	что в нем	1	2
32	но ведь это	1	2
33	и прежде всего	3	2
34	с нею в	1	2
35	в нем и	1	2
36	том что в	1	1
37	но как раз	1	1
38	такова же и	1	1
39	но только не	1	1
40	и также не	1	1
41	мы уже сказали	1	1
42	большей или меньшей	3	1
43	на самом деле	3	1
44	имея в виду	1	1
45	и до сих	1	1
46	подобно тому как	1	1
47	но это конечно	1	1
48	о том как	1	1
49	о чем я	1	1
50	дело вовсе не	1	1
51	и не может	1	1
52	я бы сказал	1	1
53	бы то ни	1	1
54	сказать несколько слов	1	1
55	видно что в	3	1
56	но и в	2	1
57	в этом отношении	2	1
58	есть и в	1	1
59	и следовательно в	1	1
60	это может быть	1	1
61	как раз в	2	1
62	бы и не	1	1
63	это есть и	1	1
64	и в этом	1	1
65	и в этой	1	1
66	живым телом и	1	1
67	тут же и	1	1
68	мы уже говорили	3	1
69	в одном месте	2	1
70	к религии и	1	1
71	в свое время	1	1
72	мы видим теперь	1	1
73	видим теперь что	1	1
74	по сравнению с	2	1
75	в самом главном	1	1
76	заключается в том	1	1
77	и вместе с	1	1
78	это и есть	1	1
79	связи с этим	1	1
80	что и в	1	1
81	вещей домашнего обихода	1	1
82	той или иной	2	1
83	которое во всех	1	1
84	но все же	1	1
85	но даже и	1	1
86	за то что	1	1
87	но все эти	1	1
88	как мы уже	5	1
89	и в другом	1	1
